"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"114","GO:0051896","regulation of protein kinase B signaling","Any process that modulates the frequency, rate or extent of protein kinase B signaling, a series of reactions mediated by the intracellular serine/threonine kinase protein kinase B.","2.212% (5/226)",0.0009329381,3.03,"ENSG00000077782;ENSG00000112902;ENSG00000127946;ENSG00000157168;ENSG00000187391","FGFR1;SEMA5A;HIP1;NRG1;MAGI2"
"115","GO:0051897","positive regulation of protein kinase B signaling","Any process that activates or increases the frequency, rate or extent of protein kinase B signaling, a series of reactions mediated by the intracellular serine/threonine kinase protein kinase B.","2.41% (4/166)",0.002293494,2.64,"ENSG00000077782;ENSG00000112902;ENSG00000127946;ENSG00000157168","FGFR1;SEMA5A;HIP1;NRG1"
"116","GO:0055017","cardiac muscle tissue growth","The increase in size or mass of a cardiac muscle, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.","3.409% (3/88)",0.003188678,2.5,"ENSG00000077782;ENSG00000154556;ENSG00000157168","FGFR1;SORBS2;NRG1"
"117","GO:0055023","positive regulation of cardiac muscle tissue growth","Any process that activates, maintains or increases the frequency, rate or extent of cardiac muscle growth.","5.405% (2/37)",0.006810322,2.17,"ENSG00000077782;ENSG00000157168","FGFR1;NRG1"
"118","GO:0060045","positive regulation of cardiac muscle cell proliferation","Any process that activates or increases the frequency, rate or extent of cardiac muscle cell proliferation.","6.897% (2/29)",0.004223176,2.37,"ENSG00000077782;ENSG00000157168","FGFR1;NRG1"
"119","GO:0060322","head development","The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body.","1.138% (9/791)",0.001129033,2.95,"ENSG00000077782;ENSG00000108821;ENSG00000112902;ENSG00000132688;ENSG00000133083;ENSG00000144290;ENSG00000157168;ENSG00000162105;ENSG00000184226","FGFR1;COL1A1;SEMA5A;NES;DCLK1;SLC4A10;NRG1;SHANK2;PCDH9"
"120","GO:0060348","bone development","The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components.","2.475% (5/202)",0.0005622672,3.25,"ENSG00000102174;ENSG00000108821;ENSG00000113140;ENSG00000182492;ENSG00000196739","PHEX;COL1A1;SPARC;BGN;COL27A1"
"121","GO:0060351","cartilage development involved in endochondral bone morphogenesis","The process whose specific outcome is the progression of the cartilage that will provide a scaffold for mineralization of endochondral bones.","6.452% (2/31)",0.004816259,2.32,"ENSG00000108821;ENSG00000196739","COL1A1;COL27A1"
"122","GO:0060419","heart growth","The increase in size or mass of the heart.","3.125% (3/96)",0.00407455,2.39,"ENSG00000077782;ENSG00000154556;ENSG00000157168","FGFR1;SORBS2;NRG1"
"123","GO:0060421","positive regulation of heart growth","Any process that increases the rate or extent of heart growth. Heart growth is the increase in size or mass of the heart.","4.878% (2/41)",0.008313855,2.08,"ENSG00000077782;ENSG00000157168","FGFR1;NRG1"
"124","GO:0060560","developmental growth involved in morphogenesis","The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape.","1.674% (4/239)",0.00833498,2.08,"ENSG00000112902;ENSG00000131711;ENSG00000133083;ENSG00000187391","SEMA5A;MAP1B;DCLK1;MAGI2"
"125","GO:0061005","cell differentiation involved in kidney development","The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the kidney as it progresses from its formation to the mature state.","5.357% (3/56)",0.0008684472,3.06,"ENSG00000157483;ENSG00000170873;ENSG00000187391","MYO1E;MTSS1;MAGI2"
"126","GO:0061318","renal filtration cell differentiation","The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of a renal filtration cell. Renal filtration cells are specialized cells of the renal system that filter fluids by charge, size or both. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state.","10.526% (2/19)",0.0018172,2.74,"ENSG00000157483;ENSG00000187391","MYO1E;MAGI2"
"127","GO:0061448","connective tissue development","The progression of a connective tissue over time, from its formation to the mature structure.","2.756% (7/254)",2.061631e-05,4.69,"ENSG00000077782;ENSG00000108821;ENSG00000151388;ENSG00000182492;ENSG00000183682;ENSG00000196739;ENSG00000204248","FGFR1;COL1A1;ADAMTS12;BGN;BMP8A;COL27A1;COL11A2"
"128","GO:0070166","enamel mineralization","The process in which calcium salts, mainly carbonated hydroxyapatite, are deposited in tooth enamel.","11.765% (2/17)",0.001451465,2.84,"ENSG00000137674;ENSG00000152592","MMP20;DMP1"
"129","GO:0070170","regulation of tooth mineralization","Any process that modulates the frequency, rate or extent of tooth mineralization, the deposition of calcium salts in tooth structures.","22.222% (2/9)",0.000390862,3.41,"ENSG00000137674;ENSG00000152592","MMP20;DMP1"
"130","GO:0070848","response to growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.264% (9/712)",0.0005327487,3.27,"ENSG00000077782;ENSG00000108821;ENSG00000113140;ENSG00000131711;ENSG00000151388;ENSG00000157613;ENSG00000164692;ENSG00000183682;ENSG00000187391","FGFR1;COL1A1;SPARC;MAP1B;ADAMTS12;CREB3L1;COL1A2;BMP8A;MAGI2"
"131","GO:0071295","cellular response to vitamin","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus.","6.452% (2/31)",0.004816259,2.32,"ENSG00000102174;ENSG00000108821","PHEX;COL1A1"
"132","GO:0071363","cellular response to growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.314% (9/685)",0.0004021082,3.4,"ENSG00000077782;ENSG00000108821;ENSG00000113140;ENSG00000131711;ENSG00000151388;ENSG00000157613;ENSG00000164692;ENSG00000183682;ENSG00000187391","FGFR1;COL1A1;SPARC;MAP1B;ADAMTS12;CREB3L1;COL1A2;BMP8A;MAGI2"
"133","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.591% (37/6257)",5.3099e-06,5.27,"ENSG00000023171;ENSG00000047579;ENSG00000067798;ENSG00000077782;ENSG00000092439;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000120885;ENSG00000127946;ENSG00000131711;ENSG00000132688;ENSG00000133083;ENSG00000137674;ENSG00000151388;ENSG00000151914;ENSG00000152591;ENSG00000152592;ENSG00000152818;ENSG00000154153;ENSG00000154556;ENSG00000156113;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000162105;ENSG00000163995;ENSG00000164692;ENSG00000169436;ENSG00000170873;ENSG00000171502;ENSG00000182492;ENSG00000187391;ENSG00000196526;ENSG00000196739;ENSG00000204248;ENSG00000206052","GRAMD1B;DTNBP1;NAV3;FGFR1;TRPM7;COL1A1;SEMA5A;SPARC;CLU;HIP1;MAP1B;NES;DCLK1;MMP20;ADAMTS12;DST;DSPP;DMP1;UTRN;RETREG1;SORBS2;KCNMA1;NRG1;MYO1E;CREB3L1;SHANK2;ABLIM2;COL1A2;COL22A1;MTSS1;COL24A1;BGN;MAGI2;AFAP1;COL27A1;COL11A2;DOK6"
"134","GO:0072001","renal system development","The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels.","1.661% (5/301)",0.003275365,2.48,"ENSG00000077782;ENSG00000099139;ENSG00000157483;ENSG00000170873;ENSG00000187391","FGFR1;PCSK5;MYO1E;MTSS1;MAGI2"
"135","GO:0072009","nephron epithelium development","The process whose specific outcome is the progression of the nephron epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure. The nephron epithelium is a tissue that covers the surface of a nephron.","2.778% (3/108)",0.005660502,2.25,"ENSG00000157483;ENSG00000170873;ENSG00000187391","MYO1E;MTSS1;MAGI2"
"136","GO:0072010","glomerular epithelium development","The process whose specific outcome is the progression of the glomerular epithelium over time, from its formation to the mature structure. The glomerular epithelium is an epithelial tissue that covers the outer surfaces of the glomerulus. The glomerular epithelium consists of both parietal and visceral epithelium. Metanephric glomerular parietal epithelial cells are specialized epithelial cells that form tight junctions as a barrier to protein transport. A metanephric glomerular visceral epithelial cell is a specialized epithelial cell that contains 'feet' that interdigitate with the 'feet' of other glomerular epithelial cells in the metanephros.","8.696% (2/23)",0.002665675,2.57,"ENSG00000157483;ENSG00000187391","MYO1E;MAGI2"
"137","GO:0072015","glomerular visceral epithelial cell development","The process whose specific outcome is the progression of a glomerular visceral epithelial cell over time, from its formation to the mature structure. A glomerular visceral epithelial cell is a specialized epithelial cell that contains 'feet' that interdigitate with the 'feet' of other glomerular epithelial cells.","18.182% (2/11)",0.000594592,3.23,"ENSG00000157483;ENSG00000187391","MYO1E;MAGI2"
"138","GO:0072073","kidney epithelium development","The process whose specific outcome is the progression of an epithelium in the kidney over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","2.878% (4/139)",0.001196251,2.92,"ENSG00000077782;ENSG00000157483;ENSG00000170873;ENSG00000187391","FGFR1;MYO1E;MTSS1;MAGI2"
"139","GO:0072112","glomerular visceral epithelial cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a glomerular visceral epithelial cell. A glomerular visceral epithelial cell is a specialized epithelial cell that contains 'feet' that interdigitate with the 'feet' of other glomerular epithelial cells.","10.526% (2/19)",0.0018172,2.74,"ENSG00000157483;ENSG00000187391","MYO1E;MAGI2"
"140","GO:0072310","glomerular epithelial cell development","The process whose specific outcome is the progression of a glomerular epithelial cell over time, from its formation to the mature structure. Glomerular epithelial cells are specialized epithelial cells that form part of the glomerulus; there are two types, glomerular parietal epithelial cells and glomerular visceral epithelial cells.","16.667% (2/12)",0.0007119809,3.15,"ENSG00000157483;ENSG00000187391","MYO1E;MAGI2"
"141","GO:0072311","glomerular epithelial cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a glomerular epithelial cell. Glomerular epithelial cells are specialized epithelial cells that form part of the glomerulus; there are two types, glomerular parietal epithelial cells and glomerular visceral epithelial cells.","10% (2/20)",0.002014791,2.7,"ENSG00000157483;ENSG00000187391","MYO1E;MAGI2"
"142","GO:0072359","circulatory system development","The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis.","1.028% (11/1070)",0.0006935563,3.16,"ENSG00000077782;ENSG00000099139;ENSG00000108821;ENSG00000112902;ENSG00000113140;ENSG00000154556;ENSG00000157168;ENSG00000157483;ENSG00000157613;ENSG00000164692;ENSG00000169436","FGFR1;PCSK5;COL1A1;SEMA5A;SPARC;SORBS2;NRG1;MYO1E;CREB3L1;COL1A2;COL22A1"
"143","GO:0097186","amelogenesis","The process whose specific outcome is the formation of tooth enamel, occurring in two stages: secretory stage and maturation stage.","8.696% (2/23)",0.002665675,2.57,"ENSG00000137674;ENSG00000152592","MMP20;DMP1"
"144","GO:0097435","supramolecular fiber organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure.","1.569% (11/701)",1.621526e-05,4.79,"ENSG00000067798;ENSG00000108821;ENSG00000112902;ENSG00000120885;ENSG00000127946;ENSG00000131711;ENSG00000151914;ENSG00000154556;ENSG00000157483;ENSG00000164692;ENSG00000204248","NAV3;COL1A1;SEMA5A;CLU;HIP1;MAP1B;DST;SORBS2;MYO1E;COL1A2;COL11A2"
"145","GO:0099068","postsynapse assembly","The aggregation, arrangement and bonding together of a set of components to form a postsynapse.","6.25% (2/32)",0.00512638,2.29,"ENSG00000162105;ENSG00000187391","SHANK2;MAGI2"
"146","GO:0110148","biomineralization","The process where mineral crystals are formed and deposited in an organized fashion in a matrix (either cellular or extracellular) by living organisms. This gives rise to inorganic compound-based structures such as skeleton, teeth, ivory, shells, cuticle, and corals as well as bacterial biomineralization products.","4.487% (7/156)",8.268304e-07,6.08,"ENSG00000102174;ENSG00000108821;ENSG00000137674;ENSG00000152591;ENSG00000152592;ENSG00000164692;ENSG00000178522","PHEX;COL1A1;MMP20;DSPP;DMP1;COL1A2;AMBN"
"147","GO:1901879","regulation of protein depolymerization",NA,"4.598% (4/87)",0.0002032222,3.69,"ENSG00000067798;ENSG00000112902;ENSG00000131711;ENSG00000132688","NAV3;SEMA5A;MAP1B;NES"
"148","GO:1901881","positive regulation of protein depolymerization",NA,"10.526% (2/19)",0.0018172,2.74,"ENSG00000112902;ENSG00000132688","SEMA5A;NES"
"149","GO:1902905","positive regulation of supramolecular fiber organization",NA,"1.961% (4/204)",0.004798487,2.32,"ENSG00000067798;ENSG00000112902;ENSG00000120885;ENSG00000131711","NAV3;SEMA5A;CLU;MAP1B"
"150","GO:1903573","negative regulation of response to endoplasmic reticulum stress",NA,"4.444% (2/45)",0.009952276,2,"ENSG00000120885;ENSG00000157613","CLU;CREB3L1"
"151","GO:2001026","regulation of endothelial cell chemotaxis",NA,"9.524% (2/21)",0.00222211,2.65,"ENSG00000077782;ENSG00000112902","FGFR1;SEMA5A"
"152","GO:2001028","positive regulation of endothelial cell chemotaxis",NA,"14.286% (2/14)",0.000977468,3.01,"ENSG00000077782;ENSG00000112902","FGFR1;SEMA5A"
"153","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand",NA,"4.444% (2/45)",0.009952276,2,"ENSG00000077782;ENSG00000157168","FGFR1;NRG1"
