"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"119","GO:0035112","genitalia morphogenesis","The process in which the anatomical structures of genitalia are generated and organized. The genitalia are the organs of reproduction or generation, external and internal.","18.182% (2/11)",0.000594592,3.23,"ENSG00000070193;ENSG00000169071","FGF10;ROR2"
"120","GO:0035113","embryonic appendage morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","3.226% (4/124)",0.0007819126,3.11,"ENSG00000106571;ENSG00000144218;ENSG00000147655;ENSG00000169071","GLI3;AFF3;RSPO2;ROR2"
"121","GO:0035116","embryonic hindlimb morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the hindlimbs are generated and organized. The hindlimbs are the posterior limbs of an animal.","7.143% (2/28)",0.003940337,2.4,"ENSG00000144218;ENSG00000147655","AFF3;RSPO2"
"122","GO:0035137","hindlimb morphogenesis","The process in which the anatomical structures of the hindlimb are generated and organized.","5.556% (2/36)",0.006455958,2.19,"ENSG00000144218;ENSG00000147655","AFF3;RSPO2"
"123","GO:0035239","tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","0.929% (8/861)",0.007447627,2.13,"ENSG00000048052;ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000149948;ENSG00000164741;ENSG00000169855;ENSG00000196628","HDAC9;FGF10;GLI3;RSPO2;HMGA2;DLC1;ROBO1;TCF4"
"124","GO:0035295","tube development","The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts.","0.856% (9/1051)",0.007588702,2.12,"ENSG00000048052;ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000149948;ENSG00000164741;ENSG00000166250;ENSG00000169855;ENSG00000196628","HDAC9;FGF10;GLI3;RSPO2;HMGA2;DLC1;CLMP;ROBO1;TCF4"
"125","GO:0035418","protein localization to synapse","Any process in which a protein is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell.","3.571% (3/84)",0.002794866,2.55,"ENSG00000150672;ENSG00000169760;ENSG00000183098","DLG2;NLGN1;GPC6"
"126","GO:0036211","protein modification process","The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification).","0.624% (23/3688)",0.0008884741,3.05,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000113448;ENSG00000129682;ENSG00000133687;ENSG00000144724;ENSG00000145730;ENSG00000146247;ENSG00000149948;ENSG00000150687;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000174473;ENSG00000183580;ENSG00000184349;ENSG00000198947;ENSG00000204406","HDAC9;LIMCH1;FGF10;ADCY2;PDE4D;FGF13;TMTC1;PTPRG;PAM;PHIP;HMGA2;PRSS23;PTPRD;TIAM1;AUTS2;DLC1;ROR2;ROBO1;GALNTL6;FBXL7;EFNA5;DMD;MBD5"
"127","GO:0040007","growth","The increase in size or mass of an entire organism, a part of an organism or a cell.","1.278% (12/939)",4.818722e-05,4.32,"ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000147655;ENSG00000149948;ENSG00000150275;ENSG00000156299;ENSG00000158321;ENSG00000184349;ENSG00000198947;ENSG00000204406","FGF10;GLI3;PDE4D;FGF13;RSPO2;HMGA2;PCDH15;TIAM1;AUTS2;EFNA5;DMD;MBD5"
"128","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","0.919% (16/1741)",0.0001155409,3.94,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000144724;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000179399;ENSG00000183098;ENSG00000184349;ENSG00000233608","HDAC9;LIMCH1;FGF10;GLI3;PDE4D;FGF13;PTPRG;TIAM1;AUTS2;DLC1;ROR2;ROBO1;GPC5;GPC6;EFNA5;TWIST2"
"129","GO:0040012","regulation of locomotion","Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.","0.935% (9/963)",0.004312655,2.37,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000144724;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000233608","HDAC9;LIMCH1;FGF10;PTPRG;TIAM1;DLC1;ROR2;ROBO1;TWIST2"
"130","GO:0042063","gliogenesis","The process that results in the generation of glial cells. This includes the production of glial progenitors and their differentiation into mature glia.","1.684% (5/297)",0.003092909,2.51,"ENSG00000070193;ENSG00000106571;ENSG00000156299;ENSG00000169071;ENSG00000198947","FGF10;GLI3;TIAM1;ROR2;DMD"
"131","GO:0042325","regulation of phosphorylation","Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule.","0.911% (12/1317)",0.001111644,2.95,"ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000113448;ENSG00000129682;ENSG00000146247;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349;ENSG00000198947","LIMCH1;FGF10;ADCY2;PDE4D;FGF13;PHIP;HMGA2;TIAM1;ROR2;ROBO1;EFNA5;DMD"
"132","GO:0042327","positive regulation of phosphorylation","Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule.","1.045% (9/861)",0.00203371,2.69,"ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349","LIMCH1;FGF10;ADCY2;FGF13;HMGA2;TIAM1;ROR2;ROBO1;EFNA5"
"133","GO:0042471","ear morphogenesis","The process in which the anatomical structures of the ear are generated and organized. The ear is the sense organ in vertebrates that is specialized for the detection of sound, and the maintenance of balance. Includes the outer ear and middle ear, which collect and transmit sound waves; and the inner ear, which contains the organs of balance and (except in fish) hearing. Also includes the pinna, the visible part of the outer ear, present in some mammals.","2.632% (3/114)",0.006574182,2.18,"ENSG00000070193;ENSG00000150275;ENSG00000169071","FGF10;PCDH15;ROR2"
"134","GO:0042472","inner ear morphogenesis","The process in which the anatomical structures of the inner ear are generated and organized. The inner ear is the structure in vertebrates that contains the organs of balance and hearing. It consists of soft hollow sensory structures (the membranous labyrinth) containing fluid (endolymph) surrounded by fluid (perilymph) and encased in a bony cavity (the bony labyrinth). It consists of two chambers, the sacculus and utriculus, from which arise the cochlea and semicircular canals respectively.","3.158% (3/95)",0.00395649,2.4,"ENSG00000070193;ENSG00000150275;ENSG00000169071","FGF10;PCDH15;ROR2"
"135","GO:0042475","odontogenesis of dentin-containing tooth","The process whose specific outcome is the progression of a dentin-containing tooth over time, from its formation to the mature structure. A dentin-containing tooth is a hard, bony organ borne on the jaw or other bone of a vertebrate, and is composed mainly of dentin, a dense calcified substance, covered by a layer of enamel.","3.333% (3/90)",0.003397711,2.47,"ENSG00000070193;ENSG00000106571;ENSG00000147655","FGF10;GLI3;RSPO2"
"136","GO:0042476","odontogenesis","The process whose specific outcome is the progression of a tooth or teeth over time, from formation to the mature structure(s). A tooth is any hard bony, calcareous, or chitinous organ found in the mouth or pharynx of an animal and used in procuring or masticating food.","3.101% (4/129)",0.0009063991,3.04,"ENSG00000070193;ENSG00000106571;ENSG00000145730;ENSG00000147655","FGF10;GLI3;PAM;RSPO2"
"137","GO:0043085","positive regulation of catalytic activity","Any process that activates or increases the activity of an enzyme.","0.794% (11/1385)",0.005402101,2.27,"ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000138698;ENSG00000149948;ENSG00000153317;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000184349","FGF10;ADCY2;FGF13;RAP1GDS1;HMGA2;ASAP1;TIAM1;DLC1;ROR2;ROBO1;EFNA5"
"138","GO:0043269","regulation of ion transport","Any process that modulates the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.962% (12/1247)",0.0006859166,3.16,"ENSG00000102466;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000145730;ENSG00000150672;ENSG00000151474;ENSG00000156299;ENSG00000169760;ENSG00000184349;ENSG00000185774;ENSG00000198947","FGF14;GLI3;PDE4D;FGF13;PAM;DLG2;FRMD4A;TIAM1;NLGN1;EFNA5;KCNIP4;DMD"
"139","GO:0043406","positive regulation of MAP kinase activity","Any process that activates or increases the frequency, rate or extent of MAP kinase activity.","1.695% (4/236)",0.007979998,2.1,"ENSG00000070193;ENSG00000156299;ENSG00000169071;ENSG00000169855","FGF10;TIAM1;ROR2;ROBO1"
"140","GO:0043412","macromolecule modification","The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties.","0.592% (23/3887)",0.0019053,2.72,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000113448;ENSG00000129682;ENSG00000133687;ENSG00000144724;ENSG00000145730;ENSG00000146247;ENSG00000149948;ENSG00000150687;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000174473;ENSG00000183580;ENSG00000184349;ENSG00000198947;ENSG00000204406","HDAC9;LIMCH1;FGF10;ADCY2;PDE4D;FGF13;TMTC1;PTPRG;PAM;PHIP;HMGA2;PRSS23;PTPRD;TIAM1;AUTS2;DLC1;ROR2;ROBO1;GALNTL6;FBXL7;EFNA5;DMD;MBD5"
"141","GO:0043549","regulation of kinase activity","Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.","0.923% (8/867)",0.007754946,2.11,"ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349","FGF10;ADCY2;FGF13;HMGA2;TIAM1;ROR2;ROBO1;EFNA5"
"142","GO:0043583","ear development","The process whose specific outcome is the progression of the ear over time, from its formation to the mature structure. The ear is the sense organ in vertebrates that is specialized for the detection of sound, and the maintenance of balance. Includes the outer ear and middle ear, which collect and transmit sound waves; and the inner ear, which contains the organs of balance and (except in fish) hearing. Also includes the pinna, the visible part of the outer ear, present in some mammals.","1.843% (4/217)",0.005961882,2.22,"ENSG00000070193;ENSG00000106571;ENSG00000150275;ENSG00000169071","FGF10;GLI3;PCDH15;ROR2"
"143","GO:0044085","cellular component biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component.","0.618% (19/3075)",0.003641354,2.44,"ENSG00000064042;ENSG00000129682;ENSG00000138698;ENSG00000140937;ENSG00000149948;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000154162;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169760;ENSG00000183098;ENSG00000183580;ENSG00000184349;ENSG00000187079;ENSG00000196628;ENSG00000198947","LIMCH1;FGF13;RAP1GDS1;CDH11;HMGA2;PCDH15;ASAP1;PTPRD;CDH12;TIAM1;AUTS2;DLC1;NLGN1;GPC6;FBXL7;EFNA5;TEAD1;TCF4;DMD"
"144","GO:0044089","positive regulation of cellular component biogenesis","Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component.","1.139% (6/527)",0.008073141,2.09,"ENSG00000064042;ENSG00000153317;ENSG00000153707;ENSG00000158321;ENSG00000169760;ENSG00000184349","LIMCH1;ASAP1;PTPRD;AUTS2;NLGN1;EFNA5"
"145","GO:0044091","membrane biogenesis","A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a membrane.","4.651% (2/43)",0.009116439,2.04,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"146","GO:0044093","positive regulation of molecular function","Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding.","0.759% (13/1713)",0.003499896,2.46,"ENSG00000070193;ENSG00000078295;ENSG00000102466;ENSG00000129682;ENSG00000138698;ENSG00000149948;ENSG00000153317;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000184349;ENSG00000198947","FGF10;ADCY2;FGF14;FGF13;RAP1GDS1;HMGA2;ASAP1;TIAM1;DLC1;ROR2;ROBO1;EFNA5;DMD"
"147","GO:0045165","cell fate commitment","The commitment of cells to specific cell fates and their capacity to differentiate into particular kinds of cells. Positional information is established through protein signals that emanate from a localized source within a cell (the initial one-cell zygote) or within a developmental field.","2.174% (5/230)",0.001009079,3,"ENSG00000070193;ENSG00000106571;ENSG00000129682;ENSG00000134532;ENSG00000169071","FGF10;GLI3;FGF13;SOX5;ROR2"
"148","GO:0045595","regulation of cell differentiation","Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features.","0.997% (15/1504)",8.068323e-05,4.09,"ENSG00000048052;ENSG00000070193;ENSG00000106571;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000153707;ENSG00000156299;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000196628;ENSG00000198947;ENSG00000233608","HDAC9;FGF10;GLI3;FGF13;SOX5;TCF12;PTPRD;TIAM1;ROR2;NLGN1;ROBO1;EFNA5;TCF4;DMD;TWIST2"
"149","GO:0045597","positive regulation of cell differentiation","Any process that activates or increases the frequency, rate or extent of cell differentiation.","1.242% (10/805)",0.000288039,3.54,"ENSG00000106571;ENSG00000134532;ENSG00000140262;ENSG00000153707;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349;ENSG00000196628;ENSG00000198947","GLI3;SOX5;TCF12;PTPRD;TIAM1;ROR2;ROBO1;EFNA5;TCF4;DMD"
"150","GO:0045664","regulation of neuron differentiation","Any process that modulates the frequency, rate or extent of neuron differentiation.","3.141% (6/191)",4.079676e-05,4.39,"ENSG00000106571;ENSG00000140262;ENSG00000156299;ENSG00000169760;ENSG00000196628;ENSG00000198947","GLI3;TCF12;TIAM1;NLGN1;TCF4;DMD"
"151","GO:0045666","positive regulation of neuron differentiation","Any process that activates or increases the frequency, rate or extent of neuron differentiation.","3.191% (3/94)",0.003840548,2.42,"ENSG00000140262;ENSG00000196628;ENSG00000198947","TCF12;TCF4;DMD"
"152","GO:0045859","regulation of protein kinase activity","Any process that modulates the frequency, rate or extent of protein kinase activity.","1.05% (8/762)",0.003595101,2.44,"ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349","FGF10;ADCY2;FGF13;HMGA2;TIAM1;ROR2;ROBO1;EFNA5"
"153","GO:0045860","positive regulation of protein kinase activity","Any process that activates or increases the frequency, rate or extent of protein kinase activity.","1.55% (8/516)",0.0002925397,3.53,"ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349","FGF10;ADCY2;FGF13;HMGA2;TIAM1;ROR2;ROBO1;EFNA5"
"154","GO:0045893","positive regulation of transcription, DNA-templated","Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription.","0.74% (11/1486)",0.009083421,2.04,"ENSG00000070193;ENSG00000106571;ENSG00000118922;ENSG00000134532;ENSG00000140262;ENSG00000146247;ENSG00000149948;ENSG00000158321;ENSG00000169071;ENSG00000187079;ENSG00000196628","FGF10;GLI3;KLF12;SOX5;TCF12;PHIP;HMGA2;AUTS2;ROR2;TEAD1;TCF4"
"155","GO:0045937","positive regulation of phosphate metabolic process","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates.","1.076% (10/929)",0.0008884708,3.05,"ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000184349","LIMCH1;FGF10;ADCY2;FGF13;HMGA2;TIAM1;DLC1;ROR2;ROBO1;EFNA5"
"156","GO:0045944","positive regulation of transcription by RNA polymerase II","Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.","0.841% (10/1189)",0.005466142,2.26,"ENSG00000070193;ENSG00000106571;ENSG00000118922;ENSG00000134532;ENSG00000140262;ENSG00000146247;ENSG00000149948;ENSG00000158321;ENSG00000187079;ENSG00000196628","FGF10;GLI3;KLF12;SOX5;TCF12;PHIP;HMGA2;AUTS2;TEAD1;TCF4"
"157","GO:0046058","cAMP metabolic process","The chemical reactions and pathways involving the nucleotide cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate).","9.524% (2/21)",0.00222211,2.65,"ENSG00000078295;ENSG00000113448","ADCY2;PDE4D"
"158","GO:0046578","regulation of Ras protein signal transduction","Any process that modulates the frequency, rate or extent of Ras protein signal transduction.","2.073% (4/193)",0.003942515,2.4,"ENSG00000070193;ENSG00000158321;ENSG00000164741;ENSG00000169855","FGF10;AUTS2;DLC1;ROBO1"
"159","GO:0046579","positive regulation of Ras protein signal transduction","Any process that activates or increases the frequency, rate or extent of Ras protein signal transduction.","4.167% (3/72)",0.001799403,2.74,"ENSG00000070193;ENSG00000158321;ENSG00000169855","FGF10;AUTS2;ROBO1"
"160","GO:0048041","focal adhesion assembly","The aggregation and bonding together of a set of components to form a focal adhesion, a complex of intracellular signaling and structural proteins that provides a structural link between the internal actin cytoskeleton and the ECM, and also function as a locus of signal transduction activity.","3.614% (3/83)",0.002701387,2.57,"ENSG00000064042;ENSG00000164741;ENSG00000184349","LIMCH1;DLC1;EFNA5"
"161","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.847% (17/2008)",0.000181436,3.74,"ENSG00000048052;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000140937;ENSG00000144724;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000198947","HDAC9;GLI3;PDE4D;FGF13;CDH11;PTPRG;PCDH15;ASAP1;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;COL25A1;DMD"
"162","GO:0048518","positive regulation of biological process","Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.542% (31/5723)",0.0006542142,3.18,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000102466;ENSG00000106571;ENSG00000113448;ENSG00000118922;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000146247;ENSG00000147655;ENSG00000149948;ENSG00000151474;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000160963;ENSG00000164741;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000179399;ENSG00000184349;ENSG00000187079;ENSG00000196628;ENSG00000198947;ENSG00000204406;ENSG00000233608","HDAC9;LIMCH1;FGF10;ADCY2;FGF14;GLI3;PDE4D;KLF12;FGF13;SOX5;TCF12;PHIP;RSPO2;HMGA2;FRMD4A;ASAP1;PTPRD;TIAM1;AUTS2;COL26A1;DLC1;ROR2;NLGN1;ROBO1;GPC5;EFNA5;TEAD1;TCF4;DMD;MBD5;TWIST2"
"163","GO:0048522","positive regulation of cellular process","Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.572% (30/5248)",0.0003219133,3.49,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000102466;ENSG00000106571;ENSG00000118922;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000146247;ENSG00000147655;ENSG00000149948;ENSG00000151474;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000160963;ENSG00000164741;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000179399;ENSG00000184349;ENSG00000187079;ENSG00000196628;ENSG00000198947;ENSG00000204406;ENSG00000233608","HDAC9;LIMCH1;FGF10;ADCY2;FGF14;GLI3;KLF12;FGF13;SOX5;TCF12;PHIP;RSPO2;HMGA2;FRMD4A;ASAP1;PTPRD;TIAM1;AUTS2;COL26A1;DLC1;ROR2;NLGN1;ROBO1;GPC5;EFNA5;TEAD1;TCF4;DMD;MBD5;TWIST2"
"164","GO:0048557","embryonic digestive tract morphogenesis","The process in which the anatomical structures of the digestive tract are generated and organized during embryonic development. The digestive tract is the anatomical structure through which food passes and is processed.","11.765% (2/17)",0.001451465,2.84,"ENSG00000070193;ENSG00000106571","FGF10;GLI3"
"165","GO:0048565","digestive tract development","The process whose specific outcome is the progression of the digestive tract over time, from its formation to the mature structure. The digestive tract is the anatomical structure through which food passes and is processed.","2.4% (3/125)",0.008466488,2.07,"ENSG00000070193;ENSG00000106571;ENSG00000166250","FGF10;GLI3;CLMP"
"166","GO:0048566","embryonic digestive tract development","The process whose specific outcome is the progression of the gut over time, from its formation to the mature structure during embryonic development. The gut is the region of the digestive tract extending from the beginning of the intestines to the anus.","6.061% (2/33)",0.005445472,2.26,"ENSG00000070193;ENSG00000106571","FGF10;GLI3"
"167","GO:0048588","developmental cell growth","The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another.","1.754% (4/228)",0.007082569,2.15,"ENSG00000129682;ENSG00000156299;ENSG00000158321;ENSG00000184349","FGF13;TIAM1;AUTS2;EFNA5"
"168","GO:0048589","developmental growth","The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.","1.713% (11/642)",7.085234e-06,5.15,"ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000147655;ENSG00000150275;ENSG00000156299;ENSG00000158321;ENSG00000184349;ENSG00000198947;ENSG00000204406","FGF10;GLI3;PDE4D;FGF13;RSPO2;PCDH15;TIAM1;AUTS2;EFNA5;DMD;MBD5"
"169","GO:0048598","embryonic morphogenesis","The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants.","1.386% (8/577)",0.0006157537,3.21,"ENSG00000070193;ENSG00000106571;ENSG00000144218;ENSG00000147655;ENSG00000149948;ENSG00000150275;ENSG00000164741;ENSG00000169071","FGF10;GLI3;AFF3;RSPO2;HMGA2;PCDH15;DLC1;ROR2"
"170","GO:0048645","animal organ formation","The process pertaining to the initial formation of an animal organ from unspecified parts. The process begins with the specific processes that contribute to the appearance of the discrete structure, such as inductive events, and ends when the structural rudiment of the organ is recognizable, such as a condensation of mesenchymal cells into the organ rudiment. Organs are a natural part or structure in an animal or a plant, capable of performing some special action (termed its function), which is essential to the life or well-being of the whole. The heart and lungs are organs of animals, and the petal and leaf are organs of plants. In animals the organs are generally made up of several tissues, one of which usually predominates, and determines the principal function of the organ.","4.762% (3/63)",0.001223771,2.91,"ENSG00000070193;ENSG00000106571;ENSG00000169855","FGF10;GLI3;ROBO1"
"171","GO:0048666","neuron development","The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","1.337% (15/1122)",2.412283e-06,5.62,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000144724;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000198947","GLI3;FGF13;CDH11;PTPRG;PCDH15;ASAP1;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;COL25A1;DMD"
"172","GO:0048667","cell morphogenesis involved in neuron differentiation","The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron.","1.843% (11/597)",3.538066e-06,5.45,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000150275;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517","GLI3;FGF13;CDH11;PCDH15;PTPRD;TIAM1;AUTS2;NLGN1;ROBO1;EFNA5;COL25A1"
"173","GO:0048668","collateral sprouting","The process in which outgrowths develop from the shafts of existing axons.","7.143% (2/28)",0.003940337,2.4,"ENSG00000129682;ENSG00000184349","FGF13;EFNA5"
"174","GO:0048670","regulation of collateral sprouting","Any process that modulates the frequency, rate or extent of collateral sprouting.","9.524% (2/21)",0.00222211,2.65,"ENSG00000129682;ENSG00000184349","FGF13;EFNA5"
"175","GO:0048699","generation of neurons","The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.","1.326% (20/1508)",2.820947e-08,7.55,"ENSG00000048052;ENSG00000106571;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000140937;ENSG00000144724;ENSG00000147655;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000196628;ENSG00000198947","HDAC9;GLI3;FGF13;SOX5;TCF12;CDH11;PTPRG;RSPO2;PCDH15;ASAP1;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;COL25A1;TCF4;DMD"
"176","GO:0048729","tissue morphogenesis","The process in which the anatomical structures of a tissue are generated and organized.","1.52% (10/658)",5.484735e-05,4.26,"ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000149948;ENSG00000150275;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000183098","FGF10;GLI3;RSPO2;HMGA2;PCDH15;TIAM1;DLC1;ROR2;ROBO1;GPC6"
"177","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.654% (30/4586)",1.974e-05,4.7,"ENSG00000048052;ENSG00000070193;ENSG00000102466;ENSG00000106571;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000140937;ENSG00000144724;ENSG00000145681;ENSG00000145730;ENSG00000147655;ENSG00000149948;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000166250;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000184349;ENSG00000187079;ENSG00000188517;ENSG00000196628;ENSG00000198947;ENSG00000204406","HDAC9;FGF10;FGF14;GLI3;FGF13;SOX5;TCF12;CDH11;PTPRG;HAPLN1;PAM;RSPO2;HMGA2;PCDH15;ASAP1;PTPRD;TIAM1;AUTS2;DLC1;CLMP;ROR2;NLGN1;ROBO1;GPC6;EFNA5;TEAD1;COL25A1;TCF4;DMD;MBD5"
