"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"109","GO:0048583","regulation of response to stimulus","Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.528% (20/3791)",0.006042025,2.22,"ENSG00000069667;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000149294;ENSG00000162407;ENSG00000169554;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000184384;ENSG00000185008;ENSG00000185483;ENSG00000185532;ENSG00000186153","RORA;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;BICC1;RUNX2;SEMA6D;NCAM1;PLPP3;ZEB2;GREM2;PRKD1;SLIT3;MAML2;ROBO2;ROR1;PRKG1;WWOX"
"110","GO:0048585","negative regulation of response to stimulus","Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.698% (11/1576)",0.007405404,2.13,"ENSG00000069667;ENSG00000112319;ENSG00000116106;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000180875;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000186153","RORA;EYA4;EPHA4;BICC1;RUNX2;SEMA6D;GREM2;SLIT3;ROBO2;PRKG1;WWOX"
"111","GO:0048598","embryonic morphogenesis","The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants.","1.04% (6/577)",0.008313556,2.08,"ENSG00000077092;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000169554;ENSG00000180875","RARB;PRRX1;SATB2;RUNX2;ZEB2;GREM2"
"112","GO:0048666","neuron development","The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","1.693% (19/1122)",2.530446e-10,9.6,"ENSG00000044524;ENSG00000116106;ENSG00000116132;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;EPHA4;PRRX1;SEMA6D;PARD3;NCAM1;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;PRKG1;TENM3"
"113","GO:0048667","cell morphogenesis involved in neuron differentiation","The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron.","1.675% (10/597)",1.120034e-05,4.95,"ENSG00000044524;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000169306;ENSG00000169554;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;SEMA6D;PARD3;NCAM1;IL1RAPL1;ZEB2;SLIT3;ROBO2;FLRT2"
"114","GO:0048699","generation of neurons","The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.","1.592% (24/1508)",1.155188e-12,11.94,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000218336","EPHA3;RORA;RARB;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;PRKG1;TENM3"
"115","GO:0048701","embryonic cranial skeleton morphogenesis","The process in which the anatomical structures of the cranial skeleton are generated and organized during the embryonic phase.","4.444% (2/45)",0.00850132,2.07,"ENSG00000116132;ENSG00000124813","PRRX1;RUNX2"
"116","GO:0048704","embryonic skeletal system morphogenesis","The process in which the anatomical structures of the skeleton are generated and organized during the embryonic phase.","3.297% (3/91)",0.002776697,2.56,"ENSG00000116132;ENSG00000119042;ENSG00000124813","PRRX1;SATB2;RUNX2"
"117","GO:0048705","skeletal system morphogenesis","The process in which the anatomical structures of the skeleton are generated and organized.","2.252% (5/222)",0.0005895292,3.23,"ENSG00000077092;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000186153","RARB;PRRX1;SATB2;RUNX2;WWOX"
"118","GO:0048706","embryonic skeletal system development","The process, occurring during the embryonic phase, whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure.","2.521% (3/119)",0.005892725,2.23,"ENSG00000116132;ENSG00000119042;ENSG00000124813","PRRX1;SATB2;RUNX2"
"119","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.785% (36/4586)",6.424182e-11,10.19,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000162849;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000185565;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;KIF26B;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;GREM2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;LSAMP;WWOX;NHS;KAZN;TENM3"
"120","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.682% (11/654)",3.612118e-06,5.44,"ENSG00000044524;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000169306;ENSG00000169554;ENSG00000174469;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;SEMA6D;PARD3;NCAM1;IL1RAPL1;ZEB2;CNTNAP2;SLIT3;ROBO2;FLRT2"
"121","GO:0048839","inner ear development","The process whose specific outcome is the progression of the inner ear over time, from its formation to the mature structure.","2.094% (4/191)",0.002818947,2.55,"ENSG00000112319;ENSG00000116106;ENSG00000116132;ENSG00000185483","EYA4;EPHA4;PRRX1;ROR1"
"122","GO:0048846","axon extension involved in axon guidance","The long distance growth of a single cell process, that is involved in the migration of an axon growth cone, where the migration is directed to a specific target site by a combination of attractive and repulsive cues.","5.405% (2/37)",0.005809414,2.24,"ENSG00000137872;ENSG00000184347","SEMA6D;SLIT3"
"123","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.671% (37/5518)",3.221764e-09,8.49,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000162849;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000180875;ENSG00000182463;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000185565;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;KIF26B;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;GREM2;TSHZ2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;LSAMP;WWOX;NHS;KAZN;TENM3"
"124","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.637% (11/672)",4.687858e-06,5.33,"ENSG00000044524;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000169306;ENSG00000169554;ENSG00000174469;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;SEMA6D;PARD3;NCAM1;IL1RAPL1;ZEB2;CNTNAP2;SLIT3;ROBO2;FLRT2"
"125","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.761% (30/3943)",5.014529e-08,7.3,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000116106;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000154654;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000174469;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185053;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000186153;ENSG00000188158;ENSG00000189337;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;EPHA4;PRRX1;SATB2;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;NCAM2;CSMD3;IL1RAPL1;ZEB2;NEGR1;CNTNAP2;PRKD1;SLIT3;ROBO2;SGCZ;FLRT2;ROR1;PRKG1;WWOX;NHS;KAZN;TENM3"
"126","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","0.705% (11/1560)",0.006866257,2.16,"ENSG00000044524;ENSG00000112562;ENSG00000116106;ENSG00000119042;ENSG00000137872;ENSG00000150471;ENSG00000162407;ENSG00000169554;ENSG00000184304;ENSG00000185070;ENSG00000185532","EPHA3;SMOC2;EPHA4;SATB2;SEMA6D;ADGRL3;PLPP3;ZEB2;PRKD1;FLRT2;PRKG1"
"127","GO:0050767","regulation of neurogenesis","Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.","1.404% (5/356)",0.004676827,2.33,"ENSG00000116106;ENSG00000137872;ENSG00000169306;ENSG00000169554;ENSG00000185008","EPHA4;SEMA6D;IL1RAPL1;ZEB2;ROBO2"
"128","GO:0050769","positive regulation of neurogenesis","Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","1.794% (4/223)",0.004897537,2.31,"ENSG00000116106;ENSG00000169306;ENSG00000169554;ENSG00000185008","EPHA4;IL1RAPL1;ZEB2;ROBO2"
"129","GO:0050770","regulation of axonogenesis","Any process that modulates the frequency, rate or extent of axonogenesis, the generation of an axon, the long process of a neuron.","2.454% (4/163)",0.00158362,2.8,"ENSG00000116106;ENSG00000137872;ENSG00000169554;ENSG00000185008","EPHA4;SEMA6D;ZEB2;ROBO2"
"130","GO:0050773","regulation of dendrite development","Any process that modulates the frequency, rate or extent of dendrite development.","2.913% (3/103)",0.003939086,2.4,"ENSG00000116106;ENSG00000164796;ENSG00000169306","EPHA4;CSMD3;IL1RAPL1"
"131","GO:0050775","positive regulation of dendrite morphogenesis","Any process that activates or increases the frequency, rate or extent of dendrite morphogenesis.","5.405% (2/37)",0.005809414,2.24,"ENSG00000116106;ENSG00000169306","EPHA4;IL1RAPL1"
"132","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.761% (18/2366)",0.000128974,3.89,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000150471;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000184304;ENSG00000185008;ENSG00000185070;ENSG00000185483","EPHA3;RORA;RARB;TRPS1;SMOC2;EPHA4;PRRX1;RUNX2;SEMA6D;PARD3;ADGRL3;CSMD3;IL1RAPL1;ZEB2;PRKD1;ROBO2;FLRT2;ROR1"
"133","GO:0050803","regulation of synapse structure or activity","Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.262% (5/221)",0.0005775768,3.24,"ENSG00000116106;ENSG00000150471;ENSG00000169306;ENSG00000185008;ENSG00000185070","EPHA4;ADGRL3;IL1RAPL1;ROBO2;FLRT2"
"134","GO:0050807","regulation of synapse organization","Any process that modulates the physical form of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.381% (5/210)",0.0004578005,3.34,"ENSG00000116106;ENSG00000150471;ENSG00000169306;ENSG00000185008;ENSG00000185070","EPHA4;ADGRL3;IL1RAPL1;ROBO2;FLRT2"
"135","GO:0050808","synapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","1.418% (6/423)",0.001825891,2.74,"ENSG00000116106;ENSG00000121440;ENSG00000150471;ENSG00000169306;ENSG00000185008;ENSG00000185070","EPHA4;PDZRN3;ADGRL3;IL1RAPL1;ROBO2;FLRT2"
"136","GO:0050896","response to stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism.","0.435% (34/7824)",0.002817437,2.55,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000151136;ENSG00000151276;ENSG00000162407;ENSG00000169306;ENSG00000169554;ENSG00000171988;ENSG00000174469;ENSG00000177694;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000184384;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000186153;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;BTBD11;MAGI1;PLPP3;IL1RAPL1;ZEB2;JMJD1C;CNTNAP2;NAALADL2;GREM2;PRKD1;SLIT3;MAML2;ROBO2;FLRT2;ROR1;PRKG1;WWOX;TENM3"
"137","GO:0050919","negative chemotaxis","The directed movement of a motile cell or organism towards a lower concentration of a chemical.","8.696% (4/46)",1.187045e-05,4.93,"ENSG00000137872;ENSG00000184347;ENSG00000185008;ENSG00000185070","SEMA6D;SLIT3;ROBO2;FLRT2"
"138","GO:0050920","regulation of chemotaxis","Any process that modulates the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient.","2.01% (4/199)",0.003266795,2.49,"ENSG00000112562;ENSG00000137872;ENSG00000184304;ENSG00000185008","SMOC2;SEMA6D;PRKD1;ROBO2"
"139","GO:0051094","positive regulation of developmental process","Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.817% (10/1224)",0.003631257,2.44,"ENSG00000077092;ENSG00000112562;ENSG00000116106;ENSG00000124813;ENSG00000150471;ENSG00000169306;ENSG00000169554;ENSG00000184304;ENSG00000185008;ENSG00000185070","RARB;SMOC2;EPHA4;RUNX2;ADGRL3;IL1RAPL1;ZEB2;PRKD1;ROBO2;FLRT2"
"140","GO:0051128","regulation of cellular component organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.656% (15/2288)",0.002776783,2.56,"ENSG00000044524;ENSG00000116106;ENSG00000116132;ENSG00000137872;ENSG00000150471;ENSG00000164796;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000218336","EPHA3;EPHA4;PRRX1;SEMA6D;ADGRL3;CSMD3;IL1RAPL1;ZEB2;NEGR1;PRKD1;SLIT3;ROBO2;FLRT2;ROR1;TENM3"
"141","GO:0051130","positive regulation of cellular component organization","Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.987% (11/1115)",0.0004675729,3.33,"ENSG00000044524;ENSG00000116106;ENSG00000150471;ENSG00000169306;ENSG00000169554;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000218336","EPHA3;EPHA4;ADGRL3;IL1RAPL1;ZEB2;NEGR1;PRKD1;ROBO2;FLRT2;ROR1;TENM3"
"142","GO:0051216","cartilage development","The process whose specific outcome is the progression of a cartilage element over time, from its formation to the mature structure. Cartilage elements are skeletal elements that consist of connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","2.604% (5/192)",0.0003034466,3.52,"ENSG00000077092;ENSG00000104447;ENSG00000116132;ENSG00000119042;ENSG00000124813","RARB;TRPS1;PRRX1;SATB2;RUNX2"
"143","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.631% (16/2537)",0.00285397,2.54,"ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112562;ENSG00000116106;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000150471;ENSG00000162407;ENSG00000169306;ENSG00000169554;ENSG00000184304;ENSG00000185008;ENSG00000185070;ENSG00000185532","RORA;RARB;TRPS1;SMOC2;EPHA4;RUNX2;SEMA6D;PARD3;ADGRL3;PLPP3;IL1RAPL1;ZEB2;PRKD1;ROBO2;FLRT2;PRKG1"
"144","GO:0051240","positive regulation of multicellular organismal process","Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","0.831% (11/1323)",0.001922547,2.72,"ENSG00000069667;ENSG00000112562;ENSG00000116106;ENSG00000124813;ENSG00000148498;ENSG00000150471;ENSG00000169306;ENSG00000169554;ENSG00000184304;ENSG00000185008;ENSG00000185070","RORA;SMOC2;EPHA4;RUNX2;PARD3;ADGRL3;IL1RAPL1;ZEB2;PRKD1;ROBO2;FLRT2"
"145","GO:0051642","centrosome localization","Any process in which a centrosome is transported to, and/or maintained in, a specific location within the cell.","5.882% (2/34)",0.004922395,2.31,"ENSG00000116117;ENSG00000148498","PARD3B;PARD3"
"146","GO:0051660","establishment of centrosome localization","The directed movement of the centrosome to a specific location.","20% (2/10)",0.0004139291,3.38,"ENSG00000116117;ENSG00000148498","PARD3B;PARD3"
"147","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","0.705% (11/1560)",0.006866257,2.16,"ENSG00000044524;ENSG00000112562;ENSG00000116106;ENSG00000119042;ENSG00000137872;ENSG00000150471;ENSG00000162407;ENSG00000169554;ENSG00000184304;ENSG00000185070;ENSG00000185532","EPHA3;SMOC2;EPHA4;SATB2;SEMA6D;ADGRL3;PLPP3;ZEB2;PRKD1;FLRT2;PRKG1"
"148","GO:0051716","cellular response to stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell.","0.471% (31/6579)",0.001398518,2.85,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000104447;ENSG00000112319;ENSG00000112562;ENSG00000116106;ENSG00000116132;ENSG00000117114;ENSG00000119042;ENSG00000122870;ENSG00000124813;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000150471;ENSG00000151136;ENSG00000151276;ENSG00000162407;ENSG00000169306;ENSG00000169554;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000184384;ENSG00000185008;ENSG00000185070;ENSG00000185483;ENSG00000185532;ENSG00000186153;ENSG00000218336","EPHA3;RORA;RARB;TRPS1;EYA4;SMOC2;EPHA4;PRRX1;ADGRL2;SATB2;BICC1;RUNX2;SEMA6D;PARD3;NCAM1;ADGRL3;BTBD11;MAGI1;PLPP3;IL1RAPL1;ZEB2;GREM2;PRKD1;SLIT3;MAML2;ROBO2;FLRT2;ROR1;PRKG1;WWOX;TENM3"
"149","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","2.069% (9/435)",6.114518e-06,5.21,"ENSG00000077092;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000150471;ENSG00000169306;ENSG00000169554;ENSG00000185008;ENSG00000185070","RARB;EPHA4;SEMA6D;PARD3;ADGRL3;IL1RAPL1;ZEB2;ROBO2;FLRT2"
"150","GO:0051962","positive regulation of nervous system development","Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","2.214% (6/271)",0.0001759791,3.75,"ENSG00000116106;ENSG00000150471;ENSG00000169306;ENSG00000169554;ENSG00000185008;ENSG00000185070","EPHA4;ADGRL3;IL1RAPL1;ZEB2;ROBO2;FLRT2"
"151","GO:0051963","regulation of synapse assembly","Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse.","3.922% (4/102)",0.0002724055,3.56,"ENSG00000150471;ENSG00000169306;ENSG00000185008;ENSG00000185070","ADGRL3;IL1RAPL1;ROBO2;FLRT2"
"152","GO:0051965","positive regulation of synapse assembly","Any process that activates, maintains or increases the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse.","4.839% (3/62)",0.0009202244,3.04,"ENSG00000150471;ENSG00000169306;ENSG00000185070","ADGRL3;IL1RAPL1;FLRT2"
"153","GO:0060322","head development","The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body.","1.264% (10/791)",0.0001223629,3.91,"ENSG00000069667;ENSG00000077092;ENSG00000117114;ENSG00000119042;ENSG00000137872;ENSG00000150471;ENSG00000169554;ENSG00000174469;ENSG00000185008;ENSG00000185532","RORA;RARB;ADGRL2;SATB2;SEMA6D;ADGRL3;ZEB2;CNTNAP2;ROBO2;PRKG1"
"154","GO:0060411","cardiac septum morphogenesis","The process in which the anatomical structure of a cardiac septum is generated and organized. A cardiac septum is a partition that separates parts of the heart.","4.286% (3/70)",0.001309106,2.88,"ENSG00000077092;ENSG00000184347;ENSG00000185008","RARB;SLIT3;ROBO2"
"155","GO:0060412","ventricular septum morphogenesis","The developmental process in which a ventricular septum is generated and organized. A ventricular septum is an anatomical structure that separates the lower chambers (ventricles) of the heart from one another.","4.878% (2/41)",0.007096874,2.15,"ENSG00000184347;ENSG00000185008","SLIT3;ROBO2"
"156","GO:0060485","mesenchyme development","The process whose specific outcome is the progression of a mesenchymal tissue over time, from its formation to the mature structure. A mesenchymal tissue is made up of loosely packed stellate cells.","1.481% (4/270)",0.009518745,2.02,"ENSG00000044524;ENSG00000137872;ENSG00000169554;ENSG00000185008","EPHA3;SEMA6D;ZEB2;ROBO2"
"157","GO:0060560","developmental growth involved in morphogenesis","The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape.","1.674% (4/239)",0.006245585,2.2,"ENSG00000137872;ENSG00000162849;ENSG00000169554;ENSG00000184347","SEMA6D;KIF26B;ZEB2;SLIT3"
"158","GO:0061035","regulation of cartilage development","Any process that modulates the rate, frequency, or extent of cartilage development, the process whose specific outcome is the progression of the cartilage over time, from its formation to the mature structure. Cartilage is a connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","4.478% (3/67)",0.001153091,2.94,"ENSG00000077092;ENSG00000104447;ENSG00000124813","RARB;TRPS1;RUNX2"
"159","GO:0061041","regulation of wound healing","Any process that modulates the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury.","2.542% (3/118)",0.005756518,2.24,"ENSG00000112562;ENSG00000162407;ENSG00000185532","SMOC2;PLPP3;PRKG1"
"160","GO:0061448","connective tissue development","The progression of a connective tissue over time, from its formation to the mature structure.","1.969% (5/254)",0.001080168,2.97,"ENSG00000077092;ENSG00000104447;ENSG00000116132;ENSG00000119042;ENSG00000124813","RARB;TRPS1;PRRX1;SATB2;RUNX2"
"161","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.953% (10/512)",2.885735e-06,5.54,"ENSG00000044524;ENSG00000116106;ENSG00000137872;ENSG00000148498;ENSG00000149294;ENSG00000154654;ENSG00000169554;ENSG00000184347;ENSG00000185008;ENSG00000185070","EPHA3;EPHA4;SEMA6D;PARD3;NCAM1;NCAM2;ZEB2;SLIT3;ROBO2;FLRT2"
"162","GO:0061842","microtubule organizing center localization","Any process in which the microtubule organizing center is transported to, and/or maintained in, a specific location within the cell.","5.714% (2/35)",0.00521049,2.28,"ENSG00000116117;ENSG00000148498","PARD3B;PARD3"
"163","GO:0070570","regulation of neuron projection regeneration","Any process that modulates the rate, frequency or extent of neuron projection regeneration, the regrowth of neuronal processes such as axons or dendrites following their loss or damage.","6.667% (2/30)",0.003846915,2.41,"ENSG00000116106;ENSG00000116132","EPHA4;PRRX1"
"164","GO:0070848","response to growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","0.983% (7/712)",0.005872653,2.23,"ENSG00000112562;ENSG00000124813;ENSG00000148498;ENSG00000180875;ENSG00000184304;ENSG00000185070;ENSG00000186153","SMOC2;RUNX2;PARD3;GREM2;PRKD1;FLRT2;WWOX"
"165","GO:0071310","cellular response to organic substance","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.","0.637% (16/2510)",0.002551302,2.59,"ENSG00000044524;ENSG00000069667;ENSG00000077092;ENSG00000112562;ENSG00000116106;ENSG00000119042;ENSG00000124813;ENSG00000148498;ENSG00000149294;ENSG00000169306;ENSG00000180875;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185070;ENSG00000186153","EPHA3;RORA;RARB;SMOC2;EPHA4;SATB2;RUNX2;PARD3;NCAM1;IL1RAPL1;GREM2;PRKD1;SLIT3;ROBO2;FLRT2;WWOX"
