"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"116","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.85% (34/4016)",4.702498e-10,9.33,"ENSG00000010278;ENSG00000035862;ENSG00000046604;ENSG00000064999;ENSG00000065526;ENSG00000070831;ENSG00000082781;ENSG00000090006;ENSG00000091409;ENSG00000110651;ENSG00000111962;ENSG00000112137;ENSG00000115884;ENSG00000117523;ENSG00000117632;ENSG00000121210;ENSG00000128422;ENSG00000142798;ENSG00000142949;ENSG00000143320;ENSG00000145824;ENSG00000147257;ENSG00000150471;ENSG00000154380;ENSG00000164093;ENSG00000170017;ENSG00000170421;ENSG00000171243;ENSG00000178573;ENSG00000182871;ENSG00000186081;ENSG00000186847;ENSG00000189403;ENSG00000272398","CD9;TIMP2;DSG2;ANKS1A;SPEN;CDC42;ITGB5;LTBP4;ITGA6;CD81;UST;PHACTR1;SDC1;PRRC2C;STMN1;TMEM131L;KRT17;HSPG2;PTPRF;CRABP2;CXCL14;GPC3;ADGRL3;ENAH;PITX2;ALCAM;KRT8;SOSTDC1;MAF;COL18A1;KRT5;KRT14;HMGB1;CD24"
"117","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","1.1% (17/1550)",3.787846e-06,5.42,"ENSG00000010278;ENSG00000064999;ENSG00000070831;ENSG00000082781;ENSG00000091409;ENSG00000110651;ENSG00000112137;ENSG00000115884;ENSG00000142949;ENSG00000145824;ENSG00000147257;ENSG00000150471;ENSG00000154380;ENSG00000164093;ENSG00000182871;ENSG00000189403;ENSG00000272398","CD9;ANKS1A;CDC42;ITGB5;ITGA6;CD81;PHACTR1;SDC1;PTPRF;CXCL14;GPC3;ADGRL3;ENAH;PITX2;COL18A1;HMGB1;CD24"
"118","GO:0050670","regulation of lymphocyte proliferation","Any process that modulates the frequency, rate or extent of lymphocyte proliferation.","2.04% (4/196)",0.003702176,2.43,"ENSG00000110651;ENSG00000121210;ENSG00000189403;ENSG00000272398","CD81;TMEM131L;HMGB1;CD24"
"119","GO:0050671","positive regulation of lymphocyte proliferation","Any process that activates or increases the rate or extent of lymphocyte proliferation.","2.42% (3/124)",0.007572241,2.12,"ENSG00000110651;ENSG00000189403;ENSG00000272398","CD81;HMGB1;CD24"
"120","GO:0050789","regulation of biological process","Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.4% (41/10182)",0.008656385,2.06,"ENSG00000010278;ENSG00000011243;ENSG00000017260;ENSG00000035862;ENSG00000046604;ENSG00000064999;ENSG00000065526;ENSG00000070831;ENSG00000077063;ENSG00000082781;ENSG00000090006;ENSG00000091409;ENSG00000095015;ENSG00000110651;ENSG00000111962;ENSG00000112137;ENSG00000115884;ENSG00000117632;ENSG00000121210;ENSG00000128422;ENSG00000139644;ENSG00000142798;ENSG00000142949;ENSG00000143320;ENSG00000145824;ENSG00000147257;ENSG00000150471;ENSG00000154122;ENSG00000159140;ENSG00000164093;ENSG00000167552;ENSG00000170017;ENSG00000170421;ENSG00000171243;ENSG00000171681;ENSG00000178573;ENSG00000182871;ENSG00000189108;ENSG00000189403;ENSG00000196230;ENSG00000272398","CD9;AKAP8L;ATP2C1;TIMP2;DSG2;ANKS1A;SPEN;CDC42;CTTNBP2;ITGB5;LTBP4;ITGA6;MAP3K1;CD81;UST;PHACTR1;SDC1;STMN1;TMEM131L;KRT17;TMBIM6;HSPG2;PTPRF;CRABP2;CXCL14;GPC3;ADGRL3;ANKH;SON;PITX2;TUBA1A;ALCAM;KRT8;SOSTDC1;ATF7IP;MAF;COL18A1;IL1RAPL2;HMGB1;TUBB;CD24"
"121","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.83% (21/2520)",1.421632e-05,4.85,"ENSG00000035862;ENSG00000065526;ENSG00000070831;ENSG00000090006;ENSG00000091409;ENSG00000111962;ENSG00000112137;ENSG00000121210;ENSG00000128422;ENSG00000142798;ENSG00000142949;ENSG00000143320;ENSG00000145824;ENSG00000147257;ENSG00000150471;ENSG00000154122;ENSG00000171243;ENSG00000178573;ENSG00000189108;ENSG00000189403;ENSG00000272398","TIMP2;SPEN;CDC42;LTBP4;ITGA6;UST;PHACTR1;TMEM131L;KRT17;HSPG2;PTPRF;CRABP2;CXCL14;GPC3;ADGRL3;ANKH;SOSTDC1;MAF;IL1RAPL2;HMGB1;CD24"
"122","GO:0050798","activated T cell proliferation","The expansion of a T cell population following activation by an antigenic stimulus.","4.65% (2/43)",0.008564382,2.07,"ENSG00000189403;ENSG00000272398","HMGB1;CD24"
"123","GO:0050803","regulation of synapse structure or activity","Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.62% (6/229)",9.259305e-05,4.03,"ENSG00000070831;ENSG00000077063;ENSG00000150471;ENSG00000167552;ENSG00000189108;ENSG00000196230","CDC42;CTTNBP2;ADGRL3;TUBA1A;IL1RAPL2;TUBB"
"124","GO:0050807","regulation of synapse organization","Any process that modulates the physical form of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.75% (6/218)",7.055659e-05,4.15,"ENSG00000070831;ENSG00000077063;ENSG00000150471;ENSG00000167552;ENSG00000189108;ENSG00000196230","CDC42;CTTNBP2;ADGRL3;TUBA1A;IL1RAPL2;TUBB"
"125","GO:0050808","synapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","1.66% (7/422)",0.0003956734,3.4,"ENSG00000070831;ENSG00000077063;ENSG00000142949;ENSG00000150471;ENSG00000167552;ENSG00000189108;ENSG00000196230","CDC42;CTTNBP2;PTPRF;ADGRL3;TUBA1A;IL1RAPL2;TUBB"
"126","GO:0050863","regulation of T cell activation","Any process that modulates the frequency, rate or extent of T cell activation.","1.69% (5/296)",0.002640053,2.58,"ENSG00000070831;ENSG00000110651;ENSG00000121210;ENSG00000189403;ENSG00000272398","CDC42;CD81;TMEM131L;HMGB1;CD24"
"127","GO:0050865","regulation of cell activation","Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand.","1.17% (6/515)",0.006174388,2.21,"ENSG00000010278;ENSG00000070831;ENSG00000110651;ENSG00000121210;ENSG00000189403;ENSG00000272398","CD9;CDC42;CD81;TMEM131L;HMGB1;CD24"
"128","GO:0050870","positive regulation of T cell activation","Any process that activates or increases the frequency, rate or extent of T cell activation.","2.08% (4/192)",0.003439268,2.46,"ENSG00000070831;ENSG00000110651;ENSG00000189403;ENSG00000272398","CDC42;CD81;HMGB1;CD24"
"129","GO:0050900","leukocyte migration","The movement of a leukocyte within or between different tissues and organs of the body.","1.77% (7/396)",0.000269333,3.57,"ENSG00000010278;ENSG00000070831;ENSG00000091409;ENSG00000110651;ENSG00000115884;ENSG00000145824;ENSG00000189403","CD9;CDC42;ITGA6;CD81;SDC1;CXCL14;HMGB1"
"130","GO:0051017","actin filament bundle assembly","The assembly of actin filament bundles; actin filaments are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness.","3.23% (5/155)",0.0001417883,3.85,"ENSG00000070831;ENSG00000082781;ENSG00000112137;ENSG00000117632;ENSG00000277443","CDC42;ITGB5;PHACTR1;STMN1;MARCKS"
"131","GO:0051098","regulation of binding","Any process that modulates the frequency, rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule.","1.4% (5/358)",0.005916567,2.23,"ENSG00000070831;ENSG00000117632;ENSG00000139644;ENSG00000142949;ENSG00000189403","CDC42;STMN1;TMBIM6;PTPRF;HMGB1"
"132","GO:0051123","RNA polymerase II preinitiation complex assembly","The aggregation, arrangement and bonding together of proteins on an RNA polymerase II promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription by RNA polymerase.","8.33% (2/24)",0.002722409,2.57,"ENSG00000171681;ENSG00000189403","ATF7IP;HMGB1"
"133","GO:0051128","regulation of cellular component organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.72% (18/2485)",0.0004898123,3.31,"ENSG00000011243;ENSG00000070831;ENSG00000077063;ENSG00000090006;ENSG00000091409;ENSG00000111962;ENSG00000115884;ENSG00000117632;ENSG00000128422;ENSG00000142949;ENSG00000143320;ENSG00000147257;ENSG00000150471;ENSG00000167552;ENSG00000171681;ENSG00000189108;ENSG00000189403;ENSG00000196230","AKAP8L;CDC42;CTTNBP2;LTBP4;ITGA6;UST;SDC1;STMN1;KRT17;PTPRF;CRABP2;GPC3;ADGRL3;TUBA1A;ATF7IP;IL1RAPL2;HMGB1;TUBB"
"134","GO:0051146","striated muscle cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle.","1.59% (4/252)",0.00892494,2.05,"ENSG00000010278;ENSG00000110651;ENSG00000115884;ENSG00000170421","CD9;CD81;SDC1;KRT8"
"135","GO:0051179","localization","Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation.","0.49% (30/6134)",0.002851784,2.54,"ENSG00000010278;ENSG00000011243;ENSG00000017260;ENSG00000035862;ENSG00000046604;ENSG00000054793;ENSG00000064999;ENSG00000070831;ENSG00000082781;ENSG00000083097;ENSG00000090006;ENSG00000091409;ENSG00000110651;ENSG00000112137;ENSG00000115884;ENSG00000117632;ENSG00000139644;ENSG00000142798;ENSG00000142949;ENSG00000145824;ENSG00000147257;ENSG00000150471;ENSG00000154122;ENSG00000154380;ENSG00000164093;ENSG00000167552;ENSG00000182871;ENSG00000189403;ENSG00000196230;ENSG00000272398","CD9;AKAP8L;ATP2C1;TIMP2;DSG2;ATP9A;ANKS1A;CDC42;ITGB5;DOP1A;LTBP4;ITGA6;CD81;PHACTR1;SDC1;STMN1;TMBIM6;HSPG2;PTPRF;CXCL14;GPC3;ADGRL3;ANKH;ENAH;PITX2;TUBA1A;COL18A1;HMGB1;TUBB;CD24"
"136","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.72% (22/3062)",8.557599e-05,4.07,"ENSG00000010278;ENSG00000035862;ENSG00000046604;ENSG00000065526;ENSG00000070831;ENSG00000091409;ENSG00000110651;ENSG00000111962;ENSG00000112137;ENSG00000121210;ENSG00000128422;ENSG00000142798;ENSG00000142949;ENSG00000143320;ENSG00000147257;ENSG00000150471;ENSG00000154122;ENSG00000171243;ENSG00000178573;ENSG00000189108;ENSG00000189403;ENSG00000272398","CD9;TIMP2;DSG2;SPEN;CDC42;ITGA6;CD81;UST;PHACTR1;TMEM131L;KRT17;HSPG2;PTPRF;CRABP2;GPC3;ADGRL3;ANKH;SOSTDC1;MAF;IL1RAPL2;HMGB1;CD24"
"137","GO:0051249","regulation of lymphocyte activation","Any process that modulates the frequency, rate or extent of lymphocyte activation.","1.26% (5/398)",0.009149355,2.04,"ENSG00000070831;ENSG00000110651;ENSG00000121210;ENSG00000189403;ENSG00000272398","CDC42;CD81;TMEM131L;HMGB1;CD24"
"138","GO:0051270","regulation of cellular component movement","Any process that modulates the frequency, rate or extent of the movement of a cellular component.","0.9% (9/1002)",0.004465188,2.35,"ENSG00000010278;ENSG00000046604;ENSG00000091409;ENSG00000110651;ENSG00000112137;ENSG00000117632;ENSG00000145824;ENSG00000182871;ENSG00000189403","CD9;DSG2;ITGA6;CD81;PHACTR1;STMN1;CXCL14;COL18A1;HMGB1"
"139","GO:0051599","response to hydrostatic pressure","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrostatic pressure stimulus. Hydrostatic pressure is the force acting on an object in a system where the fluid is at rest (as opposed to moving). The weight of the fluid above the object creates pressure on it.","28.57% (2/7)",0.0002145683,3.67,"ENSG00000170421;ENSG00000182871","KRT8;COL18A1"
"140","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","1.1% (17/1550)",3.787846e-06,5.42,"ENSG00000010278;ENSG00000064999;ENSG00000070831;ENSG00000082781;ENSG00000091409;ENSG00000110651;ENSG00000112137;ENSG00000115884;ENSG00000142949;ENSG00000145824;ENSG00000147257;ENSG00000150471;ENSG00000154380;ENSG00000164093;ENSG00000182871;ENSG00000189403;ENSG00000272398","CD9;ANKS1A;CDC42;ITGB5;ITGA6;CD81;PHACTR1;SDC1;PTPRF;CXCL14;GPC3;ADGRL3;ENAH;PITX2;COL18A1;HMGB1;CD24"
"141","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","0.99% (9/912)",0.002379428,2.62,"ENSG00000035862;ENSG00000065526;ENSG00000091409;ENSG00000111962;ENSG00000112137;ENSG00000142949;ENSG00000143320;ENSG00000150471;ENSG00000189108","TIMP2;SPEN;ITGA6;UST;PHACTR1;PTPRF;CRABP2;ADGRL3;IL1RAPL2"
"142","GO:0055094","response to lipoprotein particle","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus.","7.14% (2/28)",0.003697803,2.43,"ENSG00000010278;ENSG00000110651","CD9;CD81"
"143","GO:0060173","limb development","The process whose specific outcome is the progression of a limb over time, from its formation to the mature structure. A limb is an appendage of an animal used for locomotion or grasping. Examples include legs, arms or some types of fin.","2.29% (4/175)",0.002463489,2.61,"ENSG00000091409;ENSG00000143320;ENSG00000147257;ENSG00000164093","ITGA6;CRABP2;GPC3;PITX2"
"144","GO:0060260","regulation of transcription initiation from RNA polymerase II promoter","Any process that modulates the rate, frequency or extent of a process involved in starting transcription from an RNA polymerase II promoter.","6.06% (2/33)",0.005112105,2.29,"ENSG00000171681;ENSG00000189403","ATF7IP;HMGB1"
"145","GO:0060284","regulation of cell development","Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.87% (8/923)",0.009146896,2.04,"ENSG00000035862;ENSG00000065526;ENSG00000070831;ENSG00000091409;ENSG00000111962;ENSG00000112137;ENSG00000142949;ENSG00000143320","TIMP2;SPEN;CDC42;ITGA6;UST;PHACTR1;PTPRF;CRABP2"
"146","GO:0060322","head development","The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body.","1.03% (8/779)",0.003338118,2.48,"ENSG00000010278;ENSG00000070831;ENSG00000077063;ENSG00000112137;ENSG00000117632;ENSG00000142798;ENSG00000150471;ENSG00000164093","CD9;CDC42;CTTNBP2;PHACTR1;STMN1;HSPG2;ADGRL3;PITX2"
"147","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","1.12% (13/1163)",6.025063e-05,4.22,"ENSG00000046604;ENSG00000070831;ENSG00000115884;ENSG00000128422;ENSG00000147257;ENSG00000164093;ENSG00000170421;ENSG00000171243;ENSG00000178573;ENSG00000182871;ENSG00000186081;ENSG00000186847;ENSG00000272398","DSG2;CDC42;SDC1;KRT17;GPC3;PITX2;KRT8;SOSTDC1;MAF;COL18A1;KRT5;KRT14;CD24"
"148","GO:0061061","muscle structure development","The progression of a muscle structure over time, from its formation to its mature state. Muscle structures are contractile cells, tissues or organs that are found in multicellular organisms.","1.15% (7/607)",0.003249408,2.49,"ENSG00000010278;ENSG00000070831;ENSG00000110651;ENSG00000115884;ENSG00000145824;ENSG00000170421;ENSG00000171243","CD9;CDC42;CD81;SDC1;CXCL14;KRT8;SOSTDC1"
"149","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.18% (6/509)",0.005838115,2.23,"ENSG00000111962;ENSG00000117632;ENSG00000142949;ENSG00000143320;ENSG00000154380;ENSG00000170017","UST;STMN1;PTPRF;CRABP2;ENAH;ALCAM"
"150","GO:0061572","actin filament bundle organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle.","3.18% (5/157)",0.0001505692,3.82,"ENSG00000070831;ENSG00000082781;ENSG00000112137;ENSG00000117632;ENSG00000277443","CDC42;ITGB5;PHACTR1;STMN1;MARCKS"
"151","GO:0070268","cornification","A type of programmed cell death that occurs in the epidermis, morphologically and biochemically distinct from apoptosis. It leads to the formation of corneocytes, i.e. dead keratinocytes containing an amalgam of specific proteins (e.g., keratin, loricrin, SPR and involucrin) and lipids (e.g., fatty acids and ceramides), which are necessary for the function of the cornified skin layer (mechanical resistance, elasticity, water repellence and structural stability).","5.56% (5/90)",1.044631e-05,4.98,"ENSG00000046604;ENSG00000128422;ENSG00000170421;ENSG00000186081;ENSG00000186847","DSG2;KRT17;KRT8;KRT5;KRT14"
"152","GO:0070663","regulation of leukocyte proliferation","Any process that modulates the frequency, rate or extent of leukocyte proliferation.","1.9% (4/210)",0.004729704,2.33,"ENSG00000110651;ENSG00000121210;ENSG00000189403;ENSG00000272398","CD81;TMEM131L;HMGB1;CD24"
"153","GO:0070665","positive regulation of leukocyte proliferation","Any process that activates or increases the frequency, rate or extent of leukocyte proliferation.","2.22% (3/135)",0.009550841,2.02,"ENSG00000110651;ENSG00000189403;ENSG00000272398","CD81;HMGB1;CD24"
"154","GO:0070897","transcription preinitiation complex assembly","The aggregation, arrangement and bonding together of proteins on promoter DNA to form the transcriptional preinitiation complex (PIC), required for transcription.","5.71% (2/35)",0.005737065,2.24,"ENSG00000171681;ENSG00000189403","ATF7IP;HMGB1"
"155","GO:0071402","cellular response to lipoprotein particle stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus.","6.67% (2/30)",0.004237856,2.37,"ENSG00000010278;ENSG00000110651","CD9;CD81"
"156","GO:0071404","cellular response to low-density lipoprotein particle stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a low-density lipoprotein particle stimulus.","11.11% (2/18)",0.001528024,2.82,"ENSG00000010278;ENSG00000110651","CD9;CD81"
"157","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.59% (37/6318)",1.72641e-06,5.76,"ENSG00000010278;ENSG00000011243;ENSG00000017260;ENSG00000035862;ENSG00000046604;ENSG00000054793;ENSG00000070831;ENSG00000077063;ENSG00000082781;ENSG00000083097;ENSG00000090006;ENSG00000091409;ENSG00000111962;ENSG00000112137;ENSG00000115884;ENSG00000117523;ENSG00000117632;ENSG00000128422;ENSG00000142798;ENSG00000142949;ENSG00000143320;ENSG00000147257;ENSG00000150471;ENSG00000154380;ENSG00000159140;ENSG00000167552;ENSG00000170017;ENSG00000170421;ENSG00000171681;ENSG00000182871;ENSG00000186081;ENSG00000186847;ENSG00000189108;ENSG00000189403;ENSG00000196230;ENSG00000272398;ENSG00000277443","CD9;AKAP8L;ATP2C1;TIMP2;DSG2;ATP9A;CDC42;CTTNBP2;ITGB5;DOP1A;LTBP4;ITGA6;UST;PHACTR1;SDC1;PRRC2C;STMN1;KRT17;HSPG2;PTPRF;CRABP2;GPC3;ADGRL3;ENAH;SON;TUBA1A;ALCAM;KRT8;ATF7IP;COL18A1;KRT5;KRT14;IL1RAPL2;HMGB1;TUBB;CD24;MARCKS"
"158","GO:0072073","kidney epithelium development","The process whose specific outcome is the progression of an epithelium in the kidney over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","2.19% (3/137)",0.009939967,2,"ENSG00000115884;ENSG00000147257;ENSG00000272398","SDC1;GPC3;CD24"
"159","GO:0090218","positive regulation of lipid kinase activity","Any process that increases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid.","5.56% (2/36)",0.006062016,2.22,"ENSG00000070831;ENSG00000110651","CDC42;CD81"
"160","GO:0097435","supramolecular fiber organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure.","1.3% (9/690)",0.0003285903,3.48,"ENSG00000070831;ENSG00000082781;ENSG00000112137;ENSG00000117632;ENSG00000128422;ENSG00000154380;ENSG00000170421;ENSG00000186847;ENSG00000277443","CDC42;ITGB5;PHACTR1;STMN1;KRT17;ENAH;KRT8;KRT14;MARCKS"
"161","GO:0098609","cell-cell adhesion","The attachment of one cell to another cell via adhesion molecules.","1.6% (13/811)",1.22407e-06,5.91,"ENSG00000010278;ENSG00000017260;ENSG00000046604;ENSG00000070831;ENSG00000082781;ENSG00000091409;ENSG00000110651;ENSG00000121210;ENSG00000142949;ENSG00000150471;ENSG00000170017;ENSG00000189403;ENSG00000272398","CD9;ATP2C1;DSG2;CDC42;ITGB5;ITGA6;CD81;TMEM131L;PTPRF;ADGRL3;ALCAM;HMGB1;CD24"
"162","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","The attachment of one cell to another cell via adhesion molecules that are at least partially embedded in the plasma membrane.","1.98% (5/252)",0.001305605,2.88,"ENSG00000017260;ENSG00000046604;ENSG00000142949;ENSG00000150471;ENSG00000170017","ATP2C1;DSG2;PTPRF;ADGRL3;ALCAM"
"163","GO:0099010","modification of postsynaptic structure","Any process that modifies the structure of a postsynapse.","11.76% (2/17)",0.00136106,2.87,"ENSG00000070831;ENSG00000077063","CDC42;CTTNBP2"
"164","GO:0099159","regulation of modification of postsynaptic structure","Any process that modulates the frequency, rate or extent of modification of postsynaptic structure.","22.22% (2/9)",0.0003663074,3.44,"ENSG00000070831;ENSG00000077063","CDC42;CTTNBP2"
"165","GO:0099563","modification of synaptic structure","Any process that modifies the structure/morphology of a synapse.","8.7% (2/23)",0.002500711,2.6,"ENSG00000070831;ENSG00000077063","CDC42;CTTNBP2"
"166","GO:0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","0.8% (12/1508)",0.002621844,2.58,"ENSG00000070831;ENSG00000091409;ENSG00000111962;ENSG00000112137;ENSG00000117632;ENSG00000142949;ENSG00000143320;ENSG00000154380;ENSG00000167552;ENSG00000170017;ENSG00000189403;ENSG00000196230","CDC42;ITGA6;UST;PHACTR1;STMN1;PTPRF;CRABP2;ENAH;TUBA1A;ALCAM;HMGB1;TUBB"
"167","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.05% (7/668)",0.005485338,2.26,"ENSG00000070831;ENSG00000111962;ENSG00000112137;ENSG00000117632;ENSG00000143320;ENSG00000154380;ENSG00000170017","CDC42;UST;PHACTR1;STMN1;CRABP2;ENAH;ALCAM"
"168","GO:0140253","cell-cell fusion",NA,"4.44% (2/45)",0.009350919,2.03,"ENSG00000010278;ENSG00000110651","CD9;CD81"
"169","GO:0198738","cell-cell signaling by wnt",NA,"1.19% (6/504)",0.005568347,2.25,"ENSG00000070831;ENSG00000115884;ENSG00000121210;ENSG00000147257;ENSG00000171243;ENSG00000272398","CDC42;SDC1;TMEM131L;GPC3;SOSTDC1;CD24"
"170","GO:1903037","regulation of leukocyte cell-cell adhesion",NA,"1.74% (5/288)",0.002344816,2.63,"ENSG00000070831;ENSG00000110651;ENSG00000121210;ENSG00000189403;ENSG00000272398","CDC42;CD81;TMEM131L;HMGB1;CD24"
"171","GO:1903039","positive regulation of leukocyte cell-cell adhesion",NA,"1.9% (4/211)",0.004809721,2.32,"ENSG00000070831;ENSG00000110651;ENSG00000189403;ENSG00000272398","CDC42;CD81;HMGB1;CD24"
"172","GO:1905244","regulation of modification of synaptic structure","Any process that modulates the frequency, rate or extent of modification of synaptic structure.","15.38% (2/13)",0.0007871072,3.1,"ENSG00000070831;ENSG00000077063","CDC42;CTTNBP2"
"173","GO:1905521","regulation of macrophage migration","Any process that modulates the frequency, rate or extent of macrophage migration.","4.88% (2/41)",0.0078093,2.11,"ENSG00000010278;ENSG00000110651","CD9;CD81"
"174","GO:2000026","regulation of multicellular organismal development","Any process that modulates the frequency, rate or extent of multicellular organismal development.","0.94% (19/2022)",8.080806e-06,5.09,"ENSG00000035862;ENSG00000065526;ENSG00000070831;ENSG00000091409;ENSG00000111962;ENSG00000112137;ENSG00000121210;ENSG00000128422;ENSG00000142798;ENSG00000142949;ENSG00000143320;ENSG00000147257;ENSG00000150471;ENSG00000154122;ENSG00000171243;ENSG00000178573;ENSG00000189108;ENSG00000189403;ENSG00000272398","TIMP2;SPEN;CDC42;ITGA6;UST;PHACTR1;TMEM131L;KRT17;HSPG2;PTPRF;CRABP2;GPC3;ADGRL3;ANKH;SOSTDC1;MAF;IL1RAPL2;HMGB1;CD24"
"175","GO:2000142","regulation of DNA-templated transcription, initiation","Any process that modulates the frequency, rate or extent of DNA-templated transcription initiation.","4.76% (2/42)",0.008182882,2.09,"ENSG00000171681;ENSG00000189403","ATF7IP;HMGB1"
