"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"127","GO:0048514","blood vessel morphogenesis","The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood.","1.49% (9/605)",0.0001229206,3.91,"ENSG00000021645;ENSG00000107731;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000132386;ENSG00000136859;ENSG00000168036;ENSG00000169436","NRXN3;UNC5B;SPARC;ID1;APOE;SERPINF1;ANGPTL2;CTNNB1;COL22A1"
"128","GO:0048546","digestive tract morphogenesis","The process in which the anatomical structures of the digestive tract are generated and organized. The digestive tract is the anatomical structure through which food passes and is processed.","4.65% (2/43)",0.008564382,2.07,"ENSG00000164190;ENSG00000168036","NIPBL;CTNNB1"
"129","GO:0048585","negative regulation of response to stimulus","Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.75% (12/1594)",0.00415054,2.38,"ENSG00000026508;ENSG00000077942;ENSG00000095739;ENSG00000107731;ENSG00000120885;ENSG00000130203;ENSG00000131507;ENSG00000132386;ENSG00000142513;ENSG00000154856;ENSG00000160789;ENSG00000168036","CD44;FBLN1;BAMBI;UNC5B;CLU;APOE;NDFIP1;SERPINF1;ACP4;APCDD1;LMNA;CTNNB1"
"130","GO:0048646","anatomical structure formation involved in morphogenesis","The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","1.12% (12/1073)",0.0001232471,3.91,"ENSG00000021645;ENSG00000107731;ENSG00000113140;ENSG00000125363;ENSG00000125968;ENSG00000132386;ENSG00000136859;ENSG00000152591;ENSG00000152592;ENSG00000167642;ENSG00000168036;ENSG00000169436","NRXN3;UNC5B;SPARC;AMELX;ID1;SERPINF1;ANGPTL2;DSPP;DMP1;SPINT2;CTNNB1;COL22A1"
"131","GO:0048666","neuron development","The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","0.99% (11/1116)",0.0007343086,3.13,"ENSG00000021645;ENSG00000107731;ENSG00000107736;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000168036;ENSG00000184402","NRXN3;UNC5B;CDH23;ID1;APOE;MAP1B;SERPINF1;ITM2C;ACP4;CTNNB1;SS18L1"
"132","GO:0048699","generation of neurons","The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.","0.8% (12/1509)",0.00263647,2.58,"ENSG00000021645;ENSG00000107731;ENSG00000107736;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000164190;ENSG00000168036;ENSG00000184402","NRXN3;UNC5B;CDH23;ID1;APOE;MAP1B;SERPINF1;ITM2C;ACP4;NIPBL;CTNNB1;SS18L1"
"133","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.77% (35/4537)",2.721645e-09,8.57,"ENSG00000021645;ENSG00000026508;ENSG00000064195;ENSG00000095739;ENSG00000099721;ENSG00000107731;ENSG00000107736;ENSG00000113140;ENSG00000120885;ENSG00000125285;ENSG00000125363;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000131711;ENSG00000132386;ENSG00000132688;ENSG00000135916;ENSG00000136859;ENSG00000142513;ENSG00000152591;ENSG00000152592;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000164300;ENSG00000166794;ENSG00000167642;ENSG00000168036;ENSG00000169436;ENSG00000178522;ENSG00000182492;ENSG00000184402;ENSG00000198832;ENSG00000204248","NRXN3;CD44;DLX3;BAMBI;AMELY;UNC5B;CDH23;SPARC;CLU;SOX21;AMELX;ID1;APOE;NDFIP1;MAP1B;SERPINF1;NES;ITM2C;ANGPTL2;ACP4;DSPP;DMP1;APCDD1;LMNA;NIPBL;SERINC5;PPIB;SPINT2;CTNNB1;COL22A1;AMBN;BGN;SS18L1;SELENOM;COL11A2"
"134","GO:0048806","genitalia development","The process whose specific outcome is the progression of the genitalia over time, from its formation to the mature structure.","4.76% (2/42)",0.008182882,2.09,"ENSG00000164190;ENSG00000168036","NIPBL;CTNNB1"
"135","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.07% (7/654)",0.004891692,2.31,"ENSG00000021645;ENSG00000107731;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000168036;ENSG00000184402","NRXN3;UNC5B;ID1;APOE;MAP1B;CTNNB1;SS18L1"
"136","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.68% (37/5458)",2.194907e-08,7.66,"ENSG00000021645;ENSG00000026508;ENSG00000064195;ENSG00000065618;ENSG00000077942;ENSG00000095739;ENSG00000099721;ENSG00000107731;ENSG00000107736;ENSG00000113140;ENSG00000120885;ENSG00000125285;ENSG00000125363;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000131711;ENSG00000132386;ENSG00000132688;ENSG00000135916;ENSG00000136859;ENSG00000142513;ENSG00000152591;ENSG00000152592;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000164300;ENSG00000166794;ENSG00000167642;ENSG00000168036;ENSG00000169436;ENSG00000178522;ENSG00000182492;ENSG00000184402;ENSG00000198832;ENSG00000204248","NRXN3;CD44;DLX3;COL17A1;FBLN1;BAMBI;AMELY;UNC5B;CDH23;SPARC;CLU;SOX21;AMELX;ID1;APOE;NDFIP1;MAP1B;SERPINF1;NES;ITM2C;ANGPTL2;ACP4;DSPP;DMP1;APCDD1;LMNA;NIPBL;SERINC5;PPIB;SPINT2;CTNNB1;COL22A1;AMBN;BGN;SS18L1;SELENOM;COL11A2"
"137","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.34% (9/672)",0.000270275,3.57,"ENSG00000021645;ENSG00000026508;ENSG00000107731;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132688;ENSG00000168036;ENSG00000184402","NRXN3;CD44;UNC5B;ID1;APOE;MAP1B;NES;CTNNB1;SS18L1"
"138","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.75% (30/4016)",3.616122e-07,6.44,"ENSG00000021645;ENSG00000026508;ENSG00000064195;ENSG00000077942;ENSG00000095739;ENSG00000107731;ENSG00000107736;ENSG00000113140;ENSG00000120885;ENSG00000125285;ENSG00000125363;ENSG00000125968;ENSG00000130203;ENSG00000130723;ENSG00000131507;ENSG00000131711;ENSG00000132386;ENSG00000132688;ENSG00000135404;ENSG00000135916;ENSG00000142513;ENSG00000152591;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000167642;ENSG00000168036;ENSG00000169436;ENSG00000184402;ENSG00000204248","NRXN3;CD44;DLX3;FBLN1;BAMBI;UNC5B;CDH23;SPARC;CLU;SOX21;AMELX;ID1;APOE;PRRC2B;NDFIP1;MAP1B;SERPINF1;NES;CD63;ITM2C;ACP4;DSPP;APCDD1;LMNA;NIPBL;SPINT2;CTNNB1;COL22A1;SS18L1;COL11A2"
"139","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","0.97% (15/1550)",7.46928e-05,4.13,"ENSG00000026508;ENSG00000077942;ENSG00000095739;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135404;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000166794;ENSG00000167642;ENSG00000168036","CD44;FBLN1;BAMBI;SPARC;ID1;APOE;MAP1B;SERPINF1;CD63;APCDD1;LMNA;NIPBL;PPIB;SPINT2;CTNNB1"
"140","GO:0050673","epithelial cell proliferation","The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances.","1.26% (5/398)",0.009149355,2.04,"ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000132386;ENSG00000168036","SPARC;ID1;APOE;SERPINF1;CTNNB1"
"141","GO:0050678","regulation of epithelial cell proliferation","Any process that modulates the frequency, rate or extent of epithelial cell proliferation.","1.45% (5/345)",0.005068988,2.3,"ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000132386;ENSG00000168036","SPARC;ID1;APOE;SERPINF1;CTNNB1"
"142","GO:0050728","negative regulation of inflammatory response","Any process that stops, prevents, or reduces the frequency, rate or extent of the inflammatory response.","2.27% (3/132)",0.00898422,2.05,"ENSG00000130203;ENSG00000131507;ENSG00000132386","APOE;NDFIP1;SERPINF1"
"143","GO:0050767","regulation of neurogenesis","Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.","1.12% (9/806)",0.001009559,3,"ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000164190;ENSG00000168036;ENSG00000184402","ID1;APOE;MAP1B;SERPINF1;ITM2C;ACP4;NIPBL;CTNNB1;SS18L1"
"144","GO:0050768","negative regulation of neurogenesis","Any process that stops, prevents, or reduces the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","1.82% (5/275)",0.001917564,2.72,"ENSG00000125968;ENSG00000130203;ENSG00000135916;ENSG00000142513;ENSG00000168036","ID1;APOE;ITM2C;ACP4;CTNNB1"
"145","GO:0050769","positive regulation of neurogenesis","Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","1.3% (6/463)",0.003689683,2.43,"ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000164190;ENSG00000168036;ENSG00000184402","APOE;MAP1B;SERPINF1;NIPBL;CTNNB1;SS18L1"
"146","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.79% (20/2520)",5.310112e-05,4.27,"ENSG00000026508;ENSG00000077942;ENSG00000095739;ENSG00000113140;ENSG00000125363;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000152591;ENSG00000152592;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000166794;ENSG00000168036;ENSG00000184402","CD44;FBLN1;BAMBI;SPARC;AMELX;ID1;APOE;NDFIP1;MAP1B;SERPINF1;ITM2C;ACP4;DSPP;DMP1;APCDD1;LMNA;NIPBL;PPIB;CTNNB1;SS18L1"
"147","GO:0051093","negative regulation of developmental process","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","1.08% (10/927)",0.0006664885,3.18,"ENSG00000077942;ENSG00000095739;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000168036","FBLN1;BAMBI;SPARC;ID1;APOE;NDFIP1;SERPINF1;ITM2C;ACP4;CTNNB1"
"148","GO:0051094","positive regulation of developmental process","Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.75% (10/1329)",0.009274332,2.03,"ENSG00000095739;ENSG00000125363;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000160789;ENSG00000164190;ENSG00000166794;ENSG00000168036;ENSG00000184402","BAMBI;AMELX;APOE;MAP1B;SERPINF1;LMNA;NIPBL;PPIB;CTNNB1;SS18L1"
"149","GO:0051098","regulation of binding","Any process that modulates the frequency, rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule.","1.68% (6/358)",0.001009608,3,"ENSG00000095739;ENSG00000125968;ENSG00000130203;ENSG00000132688;ENSG00000164190;ENSG00000168036","BAMBI;ID1;APOE;NES;NIPBL;CTNNB1"
"150","GO:0051099","positive regulation of binding","Any process that activates or increases the rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule.","2.33% (4/172)",0.002313844,2.64,"ENSG00000095739;ENSG00000130203;ENSG00000164190;ENSG00000168036","BAMBI;APOE;NIPBL;CTNNB1"
"151","GO:0051101","regulation of DNA binding","Any process that modulates the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid).","2.48% (3/121)",0.007079385,2.15,"ENSG00000125968;ENSG00000164190;ENSG00000168036","ID1;NIPBL;CTNNB1"
"152","GO:0051128","regulation of cellular component organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.76% (19/2485)",0.0001514781,3.82,"ENSG00000026508;ENSG00000047648;ENSG00000077942;ENSG00000095739;ENSG00000113140;ENSG00000120885;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000132688;ENSG00000135404;ENSG00000135916;ENSG00000142513;ENSG00000160789;ENSG00000164190;ENSG00000168036;ENSG00000184402","CD44;ARHGAP6;FBLN1;BAMBI;SPARC;CLU;ID1;AKAP9;APOE;MAP1B;SERPINF1;NES;CD63;ITM2C;ACP4;LMNA;NIPBL;CTNNB1;SS18L1"
"153","GO:0051129","negative regulation of cellular component organization","Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","1.21% (9/743)",0.0005640334,3.25,"ENSG00000047648;ENSG00000077942;ENSG00000120885;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000135916;ENSG00000142513;ENSG00000160789","ARHGAP6;FBLN1;CLU;ID1;APOE;MAP1B;ITM2C;ACP4;LMNA"
"154","GO:0051130","positive regulation of cellular component organization","Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.97% (12/1241)",0.0004767157,3.32,"ENSG00000120885;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000132688;ENSG00000135404;ENSG00000160789;ENSG00000164190;ENSG00000168036;ENSG00000184402","CLU;ID1;AKAP9;APOE;MAP1B;SERPINF1;NES;CD63;LMNA;NIPBL;CTNNB1;SS18L1"
"155","GO:0051172","negative regulation of nitrogen compound metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds.","0.64% (15/2335)",0.005672677,2.25,"ENSG00000026508;ENSG00000077942;ENSG00000116350;ENSG00000120885;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000132386;ENSG00000135916;ENSG00000137699;ENSG00000142513;ENSG00000164190;ENSG00000167642;ENSG00000168036;ENSG00000187634","CD44;FBLN1;SRSF4;CLU;ID1;APOE;NDFIP1;SERPINF1;ITM2C;TRIM29;ACP4;NIPBL;SPINT2;CTNNB1;SAMD11"
"156","GO:0051216","cartilage development","The process whose specific outcome is the progression of a cartilage element over time, from its formation to the mature structure. Cartilage elements are skeletal elements that consist of connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","2.65% (5/189)",0.0003561214,3.45,"ENSG00000026508;ENSG00000125363;ENSG00000168036;ENSG00000182492;ENSG00000204248","CD44;AMELX;CTNNB1;BGN;COL11A2"
"157","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.72% (22/3062)",8.557599e-05,4.07,"ENSG00000077942;ENSG00000095739;ENSG00000101670;ENSG00000113140;ENSG00000120885;ENSG00000125363;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131507;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000152591;ENSG00000152592;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000166794;ENSG00000168036;ENSG00000184402","FBLN1;BAMBI;LIPG;SPARC;CLU;AMELX;ID1;AKAP9;APOE;NDFIP1;MAP1B;SERPINF1;ITM2C;ACP4;DSPP;DMP1;APCDD1;LMNA;NIPBL;PPIB;CTNNB1;SS18L1"
"158","GO:0051240","positive regulation of multicellular organismal process","Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","0.72% (12/1675)",0.006190511,2.21,"ENSG00000095739;ENSG00000101670;ENSG00000113140;ENSG00000120885;ENSG00000125363;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000164190;ENSG00000166794;ENSG00000168036;ENSG00000184402","BAMBI;LIPG;SPARC;CLU;AMELX;APOE;MAP1B;SERPINF1;NIPBL;PPIB;CTNNB1;SS18L1"
"159","GO:0051241","negative regulation of multicellular organismal process","Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","0.94% (11/1170)",0.001085956,2.96,"ENSG00000077942;ENSG00000095739;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000160789;ENSG00000168036","FBLN1;BAMBI;SPARC;ID1;APOE;NDFIP1;SERPINF1;ITM2C;ACP4;LMNA;CTNNB1"
"160","GO:0051248","negative regulation of protein metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein.","0.86% (9/1042)",0.005763711,2.24,"ENSG00000026508;ENSG00000077942;ENSG00000120885;ENSG00000130203;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000167642;ENSG00000168036","CD44;FBLN1;CLU;APOE;SERPINF1;ITM2C;ACP4;SPINT2;CTNNB1"
"161","GO:0051402","neuron apoptotic process","Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system.","1.66% (4/241)",0.007653444,2.12,"ENSG00000107731;ENSG00000130203;ENSG00000132688;ENSG00000168036","UNC5B;APOE;NES;CTNNB1"
"162","GO:0051493","regulation of cytoskeleton organization","Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures.","1.1% (6/546)",0.008142333,2.09,"ENSG00000047648;ENSG00000125968;ENSG00000127914;ENSG00000131711;ENSG00000132688;ENSG00000168036","ARHGAP6;ID1;AKAP9;MAP1B;NES;CTNNB1"
"163","GO:0051495","positive regulation of cytoskeleton organization","Any process that activates or increases the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures.","1.78% (4/225)",0.006027504,2.22,"ENSG00000125968;ENSG00000127914;ENSG00000131711;ENSG00000132688","ID1;AKAP9;MAP1B;NES"
"164","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","0.97% (15/1550)",7.46928e-05,4.13,"ENSG00000026508;ENSG00000077942;ENSG00000095739;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135404;ENSG00000154856;ENSG00000160789;ENSG00000164190;ENSG00000166794;ENSG00000167642;ENSG00000168036","CD44;FBLN1;BAMBI;SPARC;ID1;APOE;MAP1B;SERPINF1;CD63;APCDD1;LMNA;NIPBL;PPIB;SPINT2;CTNNB1"
"165","GO:0051817","modification of morphology or physiology of other organism involved in symbiotic interaction","The process in which an organism effects a change in the structure or processes of a second organism, where the two organisms are in a symbiotic interaction.","3% (3/100)",0.004168505,2.38,"ENSG00000077942;ENSG00000130203;ENSG00000166794","FBLN1;APOE;PPIB"
"166","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","0.99% (9/912)",0.002379428,2.62,"ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000164190;ENSG00000168036;ENSG00000184402","ID1;APOE;MAP1B;SERPINF1;ITM2C;ACP4;NIPBL;CTNNB1;SS18L1"
"167","GO:0051961","negative regulation of nervous system development","Any process that stops, prevents, or reduces the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.67% (5/299)",0.00275745,2.56,"ENSG00000125968;ENSG00000130203;ENSG00000135916;ENSG00000142513;ENSG00000168036","ID1;APOE;ITM2C;ACP4;CTNNB1"
"168","GO:0051962","positive regulation of nervous system development","Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.15% (6/524)",0.006705167,2.17,"ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000164190;ENSG00000168036;ENSG00000184402","APOE;MAP1B;SERPINF1;NIPBL;CTNNB1;SS18L1"
"169","GO:0060284","regulation of cell development","Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.08% (10/923)",0.000644389,3.19,"ENSG00000077942;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000164190;ENSG00000168036;ENSG00000184402","FBLN1;ID1;APOE;MAP1B;SERPINF1;ITM2C;ACP4;NIPBL;CTNNB1;SS18L1"
"170","GO:0060548","negative regulation of cell death","Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.","0.97% (9/924)",0.002600138,2.59,"ENSG00000026508;ENSG00000107731;ENSG00000120885;ENSG00000125968;ENSG00000130203;ENSG00000132386;ENSG00000132688;ENSG00000160789;ENSG00000168036","CD44;UNC5B;CLU;ID1;APOE;SERPINF1;NES;LMNA;CTNNB1"
"171","GO:0060767","epithelial cell proliferation involved in prostate gland development","The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population that contributes to the progression of the prostate gland over time.","18.18% (2/11)",0.0005573186,3.25,"ENSG00000132386;ENSG00000168036","SERPINF1;CTNNB1"
"172","GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","Any process that modulates the rate, frequency or extent of epithelial cell proliferation that contributes to the progression of the prostate gland over time.","20% (2/10)",0.000456935,3.34,"ENSG00000132386;ENSG00000168036","SERPINF1;CTNNB1"
"173","GO:0061448","connective tissue development","The progression of a connective tissue over time, from its formation to the mature structure.","2.38% (6/252)",0.0001563716,3.81,"ENSG00000026508;ENSG00000125363;ENSG00000168036;ENSG00000182492;ENSG00000198832;ENSG00000204248","CD44;AMELX;CTNNB1;BGN;SELENOM;COL11A2"
"174","GO:0070166","enamel mineralization","The process in which calcium salts, mainly carbonated hydroxyapatite, are deposited in tooth enamel.","11.11% (2/18)",0.001528024,2.82,"ENSG00000125363;ENSG00000152592","AMELX;DMP1"
"175","GO:0070170","regulation of tooth mineralization","Any process that modulates the frequency, rate or extent of tooth mineralization, the deposition of calcium salts in tooth structures.","20% (2/10)",0.000456935,3.34,"ENSG00000125363;ENSG00000152592","AMELX;DMP1"
"176","GO:0070848","response to growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.13% (8/706)",0.001811233,2.74,"ENSG00000026508;ENSG00000095739;ENSG00000113140;ENSG00000125968;ENSG00000131711;ENSG00000135404;ENSG00000167642;ENSG00000168036","CD44;BAMBI;SPARC;ID1;MAP1B;CD63;SPINT2;CTNNB1"
"177","GO:0070997","neuron death","The process of cell death in a neuron.","1.74% (6/345)",0.0008334684,3.08,"ENSG00000107731;ENSG00000120885;ENSG00000130203;ENSG00000132386;ENSG00000132688;ENSG00000168036","UNC5B;CLU;APOE;SERPINF1;NES;CTNNB1"
"178","GO:0071363","cellular response to growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.18% (8/680)",0.001427878,2.85,"ENSG00000026508;ENSG00000095739;ENSG00000113140;ENSG00000125968;ENSG00000131711;ENSG00000135404;ENSG00000167642;ENSG00000168036","CD44;BAMBI;SPARC;ID1;MAP1B;CD63;SPINT2;CTNNB1"
"179","GO:0071825","protein-lipid complex subunit organization","Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-lipid complex.","4.35% (2/46)",0.009755851,2.01,"ENSG00000101670;ENSG00000130203","LIPG;APOE"
"180","GO:0071827","plasma lipoprotein particle organization","A protein-lipid complex subunit organization process that results in the formation, disassembly, or alteration of a plasma lipoprotein particle. A plasma lipoprotein particle is a spherical particle with a hydrophobic core of triglycerides and/or cholesterol esters, surrounded by an amphipathic monolayer of phospholipids, cholesterol and apolipoproteins.","4.76% (2/42)",0.008182882,2.09,"ENSG00000101670;ENSG00000130203","LIPG;APOE"
"181","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.51% (32/6318)",0.0007735868,3.11,"ENSG00000021645;ENSG00000026508;ENSG00000047648;ENSG00000065618;ENSG00000077942;ENSG00000095739;ENSG00000101670;ENSG00000107731;ENSG00000107736;ENSG00000113140;ENSG00000120885;ENSG00000122884;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000132688;ENSG00000135404;ENSG00000135916;ENSG00000142513;ENSG00000152591;ENSG00000152592;ENSG00000160789;ENSG00000164190;ENSG00000167553;ENSG00000167642;ENSG00000168036;ENSG00000169436;ENSG00000182492;ENSG00000184402;ENSG00000204248","NRXN3;CD44;ARHGAP6;COL17A1;FBLN1;BAMBI;LIPG;UNC5B;CDH23;SPARC;CLU;P4HA1;ID1;AKAP9;APOE;MAP1B;SERPINF1;NES;CD63;ITM2C;ACP4;DSPP;DMP1;LMNA;NIPBL;TUBA1C;SPINT2;CTNNB1;COL22A1;BGN;SS18L1;COL11A2"
"182","GO:0071895","odontoblast differentiation","The process in which a relatively unspecialized cell of neural crest origin acquires the specialized features of an odontoblast, a cell on the outer surface of the dental pulp whose biological function is the creation of dentin.","40% (2/5)",0.0001026007,3.99,"ENSG00000064195;ENSG00000152591","DLX3;DSPP"
"183","GO:0072089","stem cell proliferation","The multiplication or reproduction of stem cells, resulting in the expansion of a stem cell population. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells.","2.46% (3/122)",0.007241473,2.14,"ENSG00000077942;ENSG00000132688;ENSG00000168036","FBLN1;NES;CTNNB1"
