"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"107","GO:0030198","extracellular matrix organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix.","6.101% (23/377)",1.935808e-24,23.71,"ENSG00000011465;ENSG00000050555;ENSG00000060718;ENSG00000077942;ENSG00000084636;ENSG00000091136;ENSG00000097007;ENSG00000111799;ENSG00000115414;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000142156;ENSG00000142173;ENSG00000146197;ENSG00000157227;ENSG00000163359;ENSG00000163697;ENSG00000166147;ENSG00000166482;ENSG00000168542;ENSG00000187498;ENSG00000187720","DCN;LAMC3;COL11A1;FBLN1;COL16A1;LAMB1;ABL1;COL12A1;FN1;POSTN;COL4A2;ITGAV;COL6A1;COL6A2;SCUBE3;MMP14;COL6A3;APBB2;FBN1;MFAP4;COL3A1;COL4A1;THSD4"
"108","GO:0030199","collagen fibril organization","Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix.","5.66% (3/53)",0.0006571293,3.18,"ENSG00000060718;ENSG00000111799;ENSG00000168542","COL11A1;COL12A1;COL3A1"
"109","GO:0030282","bone mineralization","The deposition of hydroxyapatite, a form of calcium phosphate with the formula Ca10(PO4)6(OH)2, in bone tissue.","2.679% (3/112)",0.00559781,2.25,"ENSG00000101144;ENSG00000147257;ENSG00000183023","BMP7;GPC3;SLC8A1"
"110","GO:0030326","embryonic limb morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping.","2.419% (3/124)",0.007414435,2.13,"ENSG00000101144;ENSG00000138759;ENSG00000147257","BMP7;FRAS1;GPC3"
"111","GO:0030334","regulation of cell migration","Any process that modulates the frequency, rate or extent of cell migration.","1.938% (17/877)",8.342138e-10,9.08,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000160789;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;LMNA;COL3A1;MCC;SLC8A1"
"112","GO:0030335","positive regulation of cell migration","Any process that activates or increases the frequency, rate or extent of cell migration.","2.308% (12/520)",6.534806e-08,7.18,"ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000183023","FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;SLC8A1"
"113","GO:0030336","negative regulation of cell migration","Any process that stops, prevents, or reduces the frequency, rate or extent of cell migration.","1.818% (5/275)",0.001854243,2.73,"ENSG00000011465;ENSG00000035403;ENSG00000115461;ENSG00000168542;ENSG00000171444","DCN;VCL;IGFBP5;COL3A1;MCC"
"114","GO:0030501","positive regulation of bone mineralization","Any process that activates or increases the frequency, rate or extent of bone mineralization.","5.128% (2/39)",0.006981606,2.16,"ENSG00000101144;ENSG00000183023","BMP7;SLC8A1"
"115","GO:0030509","BMP signaling pathway","A series of molecular signals initiated by the binding of a member of the BMP (bone morphogenetic protein) family to a receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription.","4.054% (6/148)",7.592398e-06,5.12,"ENSG00000097007;ENSG00000101144;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000171243","ABL1;BMP7;GPC3;FSTL1;FBN1;SOSTDC1"
"116","GO:0030510","regulation of BMP signaling pathway","Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway.","5.495% (5/91)",1.062626e-05,4.97,"ENSG00000097007;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000171243","ABL1;GPC3;FSTL1;FBN1;SOSTDC1"
"117","GO:0030514","negative regulation of BMP signaling pathway","Any process that stops, prevents, or reduces the frequency, rate or extent of the BMP signaling pathway.","6% (3/50)",0.0005535455,3.26,"ENSG00000097007;ENSG00000166147;ENSG00000171243","ABL1;FBN1;SOSTDC1"
"118","GO:0030835","negative regulation of actin filament depolymerization","Any process that stops, prevents, or reduces the frequency, rate or extent of actin depolymerization.","4.651% (2/43)",0.008438622,2.07,"ENSG00000087274;ENSG00000115306","ADD1;SPTBN1"
"119","GO:0030855","epithelial cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium.","1.106% (7/633)",0.00392513,2.41,"ENSG00000035403;ENSG00000087274;ENSG00000097007;ENSG00000101144;ENSG00000136068;ENSG00000163430;ENSG00000187498","VCL;ADD1;ABL1;BMP7;FLNB;FSTL1;COL4A1"
"120","GO:0031069","hair follicle morphogenesis","The process in which the anatomical structures of the hair follicle are generated and organized.","6.897% (2/29)",0.003904451,2.41,"ENSG00000115461;ENSG00000171243","IGFBP5;SOSTDC1"
"121","GO:0031589","cell-substrate adhesion","The attachment of a cell to the underlying substrate via adhesion molecules.","3.17% (11/347)",9.978601e-09,8,"ENSG00000035403;ENSG00000050555;ENSG00000077942;ENSG00000084636;ENSG00000091136;ENSG00000097007;ENSG00000115414;ENSG00000133110;ENSG00000138448;ENSG00000157227;ENSG00000168542","VCL;LAMC3;FBLN1;COL16A1;LAMB1;ABL1;FN1;POSTN;ITGAV;MMP14;COL3A1"
"122","GO:0032269","negative regulation of cellular protein metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving a protein, occurring at the level of an individual cell.","0.966% (9/932)",0.002616388,2.58,"ENSG00000077942;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115461;ENSG00000147257;ENSG00000163359;ENSG00000183023","FBLN1;GLG1;ABL1;TIMP3;BMP7;IGFBP5;GPC3;COL6A3;SLC8A1"
"123","GO:0032501","multicellular organismal process","Any biological process, occurring at the level of a multicellular organism, pertinent to its function.","0.621% (42/6760)",2.4561e-09,8.61,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000052126;ENSG00000060718;ENSG00000077942;ENSG00000084636;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000111799;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000138759;ENSG00000142156;ENSG00000145824;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000157890;ENSG00000160789;ENSG00000162576;ENSG00000163359;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000167460;ENSG00000168542;ENSG00000171243;ENSG00000171444;ENSG00000183023;ENSG00000187498","DCN;VCL;LAMC3;PLEKHA5;COL11A1;FBLN1;COL16A1;ADD1;GLG1;LAMB1;ABL1;TIMP3;BMP7;COL12A1;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;COL4A2;FLNB;ITGAV;FRAS1;COL6A1;CXCL14;GPC3;DKK2;MMP14;MEGF11;LMNA;MXRA8;COL6A3;FSTL1;APBB2;FBN1;TPM4;COL3A1;SOSTDC1;MCC;SLC8A1;COL4A1"
"124","GO:0032502","developmental process","A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.","0.637% (38/5962)",4.951441e-08,7.31,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000052126;ENSG00000060718;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000111799;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000138759;ENSG00000142156;ENSG00000145824;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000157890;ENSG00000160789;ENSG00000162576;ENSG00000163359;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000167460;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;VCL;LAMC3;PLEKHA5;COL11A1;FBLN1;ADD1;GLG1;LAMB1;ABL1;BMP7;COL12A1;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;FLNB;ITGAV;FRAS1;COL6A1;CXCL14;GPC3;DKK2;MMP14;MEGF11;LMNA;MXRA8;COL6A3;FSTL1;APBB2;FBN1;TPM4;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"125","GO:0032743","positive regulation of interleukin-2 production","Any process that activates or increases the frequency, rate, or extent of interleukin-2 production.","6.452% (2/31)",0.004453547,2.35,"ENSG00000097007;ENSG00000115306","ABL1;SPTBN1"
"126","GO:0032879","regulation of localization","Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location.","0.769% (20/2601)",7.532286e-05,4.12,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;LAMB1;ABL1;BMP7;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;ITGAV;CXCL14;GPC3;MMP14;LMNA;COL3A1;MCC;SLC8A1"
"127","GO:0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","1.013% (7/691)",0.006312058,2.2,"ENSG00000035403;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000133110;ENSG00000163697","VCL;ABL1;BMP7;SPTBN1;FN1;POSTN;APBB2"
"128","GO:0033622","integrin activation","The aggregation, arrangement and bonding together of an integrin, a heterodimeric adhesion receptor formed by the non-covalent association of particular alpha and beta subunits, that lead to the increased affinity of the integrin for its extracellular ligands.","8% (2/25)",0.002908836,2.54,"ENSG00000084636;ENSG00000115414","COL16A1;FN1"
"129","GO:0033627","cell adhesion mediated by integrin","The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via an integrin, a heterodimeric adhesion receptor formed by the non-covalent association of particular alpha and beta subunits.","4.225% (3/71)",0.001539427,2.81,"ENSG00000084636;ENSG00000138448;ENSG00000166147","COL16A1;ITGAV;FBN1"
"130","GO:0033687","osteoblast proliferation","The multiplication or reproduction of osteoblasts, resulting in the expansion of an osteoblast cell population. An osteoblast is a bone-forming cell which secretes an extracellular matrix. Hydroxyapatite crystals are then deposited into the matrix to form bone.","6.667% (2/30)",0.004174771,2.38,"ENSG00000097007;ENSG00000138448","ABL1;ITGAV"
"131","GO:0033688","regulation of osteoblast proliferation","Any process that modulates the frequency, rate or extent of osteoblast proliferation.","8% (2/25)",0.002908836,2.54,"ENSG00000097007;ENSG00000138448","ABL1;ITGAV"
"132","GO:0033690","positive regulation of osteoblast proliferation","Any process that activates or increases the rate or extent of osteoblast proliferation.","20% (2/10)",0.00044999,3.35,"ENSG00000097007;ENSG00000138448","ABL1;ITGAV"
"133","GO:0034109","homotypic cell-cell adhesion","The attachment of a cell to a second cell of the identical type via adhesion molecules.","3.75% (3/80)",0.002168474,2.66,"ENSG00000035403;ENSG00000115414;ENSG00000157890","VCL;FN1;MEGF11"
"134","GO:0034330","cell junction organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix.","1.004% (7/697)",0.006610197,2.18,"ENSG00000035403;ENSG00000084636;ENSG00000087274;ENSG00000097007;ENSG00000115414;ENSG00000157227;ENSG00000187498","VCL;COL16A1;ADD1;ABL1;FN1;MMP14;COL4A1"
"135","GO:0034446","substrate adhesion-dependent cell spreading","The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate.","6.667% (7/105)",4.130589e-08,7.38,"ENSG00000050555;ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000115414;ENSG00000133110;ENSG00000138448","LAMC3;FBLN1;LAMB1;ABL1;FN1;POSTN;ITGAV"
"136","GO:0035051","cardiocyte differentiation","The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cell that will form part of the cardiac organ of an individual.","2.206% (3/136)",0.009543152,2.02,"ENSG00000101144;ENSG00000160789;ENSG00000183023","BMP7;LMNA;SLC8A1"
"137","GO:0035113","embryonic appendage morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","2.419% (3/124)",0.007414435,2.13,"ENSG00000101144;ENSG00000138759;ENSG00000147257","BMP7;FRAS1;GPC3"
"138","GO:0035239","tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","1.278% (11/861)",7.19193e-05,4.14,"ENSG00000011465;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000134871;ENSG00000138448;ENSG00000147257;ENSG00000157227;ENSG00000168542;ENSG00000171243;ENSG00000187498","DCN;ABL1;BMP7;FN1;COL4A2;ITGAV;GPC3;MMP14;COL3A1;SOSTDC1;COL4A1"
"139","GO:0035295","tube development","The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts.","1.142% (12/1051)",9.396876e-05,4.03,"ENSG00000011465;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000134871;ENSG00000138448;ENSG00000147257;ENSG00000157227;ENSG00000168542;ENSG00000171243;ENSG00000187498","DCN;ABL1;BMP7;FN1;IGFBP5;COL4A2;ITGAV;GPC3;MMP14;COL3A1;SOSTDC1;COL4A1"
"140","GO:0035987","endodermal cell differentiation","The process in which a relatively unspecialized cell acquires the specialized features of an endoderm cell, a cell of the inner of the three germ layers of the embryo.","20.93% (9/43)",8.917792e-15,14.05,"ENSG00000060718;ENSG00000091136;ENSG00000111799;ENSG00000115414;ENSG00000122641;ENSG00000134871;ENSG00000138448;ENSG00000142156;ENSG00000157227","COL11A1;LAMB1;COL12A1;FN1;INHBA;COL4A2;ITGAV;COL6A1;MMP14"
"141","GO:0036293","response to decreased oxygen levels","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen.","1.393% (5/359)",0.005796987,2.24,"ENSG00000101144;ENSG00000133110;ENSG00000157227;ENSG00000160789;ENSG00000183023","BMP7;POSTN;MMP14;LMNA;SLC8A1"
"142","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","A series of molecular signals initiated by the binding of collagen to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity. The pathway ends with regulation of a downstream cellular process, e.g. transcription.","16.667% (2/12)",0.0006572736,3.18,"ENSG00000134871;ENSG00000187498","COL4A2;COL4A1"
"143","GO:0038065","collagen-activated signaling pathway","A series of molecular signals initiated by collagen binding to a cell surface receptor, and ending with regulation of a downstream cellular process, e.g. transcription.","13.333% (2/15)",0.001039228,2.98,"ENSG00000134871;ENSG00000187498","COL4A2;COL4A1"
"144","GO:0040007","growth","The increase in size or mass of an entire organism, a part of an organism or a cell.","1.065% (10/939)",0.0006938416,3.16,"ENSG00000035403;ENSG00000087274;ENSG00000097007;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000147257;ENSG00000157227;ENSG00000163697","VCL;ADD1;ABL1;FN1;IGFBP5;INHBA;POSTN;GPC3;MMP14;APBB2"
"145","GO:0040008","regulation of growth","Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development.","1.082% (7/647)",0.004424322,2.35,"ENSG00000097007;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000147257;ENSG00000157227;ENSG00000163697","ABL1;FN1;IGFBP5;INHBA;GPC3;MMP14;APBB2"
"146","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","1.321% (23/1741)",5.831834e-10,9.23,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000077942;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;LAMC3;FBLN1;GLG1;LAMB1;ABL1;BMP7;SPTBN1;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;GPC3;MMP14;LMNA;FSTL1;APBB2;COL3A1;MCC;SLC8A1"
"147","GO:0040012","regulation of locomotion","Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.","1.765% (17/963)",3.465373e-09,8.46,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000160789;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;LMNA;COL3A1;MCC;SLC8A1"
"148","GO:0040013","negative regulation of locomotion","Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism.","1.899% (6/316)",0.0005053304,3.3,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000115461;ENSG00000168542;ENSG00000171444","DCN;VCL;FBLN1;IGFBP5;COL3A1;MCC"
"149","GO:0040017","positive regulation of locomotion","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism.","2.19% (12/548)",1.157138e-07,6.94,"ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000183023","FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;SLC8A1"
"150","GO:0042060","wound healing","The series of events that restore integrity to a damaged tissue, following an injury.","1.235% (6/486)",0.004501735,2.35,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000115414;ENSG00000133110;ENSG00000168542","DCN;VCL;FBLN1;FN1;POSTN;COL3A1"
"151","GO:0042063","gliogenesis","The process that results in the generation of glial cells. This includes the production of glial progenitors and their differentiation into mature glia.","1.684% (5/297)",0.002591369,2.59,"ENSG00000050555;ENSG00000091136;ENSG00000097007;ENSG00000157227;ENSG00000162576","LAMC3;LAMB1;ABL1;MMP14;MXRA8"
"152","GO:0042127","regulation of cell population proliferation","Any process that modulates the frequency, rate or extent of cell proliferation.","0.709% (11/1551)",0.00911204,2.04,"ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000138448;ENSG00000147257;ENSG00000160789;ENSG00000171444","FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;INHBA;ITGAV;GPC3;LMNA;MCC"
"153","GO:0042221","response to chemical","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.","0.725% (29/4001)",1.193772e-06,5.92,"ENSG00000011465;ENSG00000084636;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000142156;ENSG00000142173;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;COL16A1;ADD1;GLG1;ABL1;TIMP3;BMP7;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;COL4A2;FLNB;ITGAV;COL6A1;COL6A2;CXCL14;GPC3;MMP14;LMNA;FSTL1;APBB2;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"154","GO:0042303","molting cycle","The periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin, etc.","2.857% (3/105)",0.004677056,2.33,"ENSG00000115461;ENSG00000122641;ENSG00000171243","IGFBP5;INHBA;SOSTDC1"
"155","GO:0042326","negative regulation of phosphorylation","Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule.","1.302% (5/384)",0.007659158,2.12,"ENSG00000077942;ENSG00000097007;ENSG00000101144;ENSG00000122641;ENSG00000183023","FBLN1;ABL1;BMP7;INHBA;SLC8A1"
"156","GO:0042476","odontogenesis","The process whose specific outcome is the progression of a tooth or teeth over time, from formation to the mature structure(s). A tooth is any hard bony, calcareous, or chitinous organ found in the mouth or pharynx of an animal and used in procuring or masticating food.","3.101% (4/129)",0.0007785832,3.11,"ENSG00000091136;ENSG00000101144;ENSG00000122641;ENSG00000171243","LAMB1;BMP7;INHBA;SOSTDC1"
"157","GO:0042633","hair cycle","The cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body.","2.857% (3/105)",0.004677056,2.33,"ENSG00000115461;ENSG00000122641;ENSG00000171243","IGFBP5;INHBA;SOSTDC1"
"158","GO:0042692","muscle cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a muscle cell.","1.466% (5/341)",0.004672941,2.33,"ENSG00000097007;ENSG00000115461;ENSG00000157227;ENSG00000160789;ENSG00000183023","ABL1;IGFBP5;MMP14;LMNA;SLC8A1"
"159","GO:0043010","camera-type eye development","The process whose specific outcome is the progression of the camera-type eye over time, from its formation to the mature structure. The camera-type eye is an organ of sight that receives light through an aperture and focuses it through a lens, projecting it on a photoreceptor field.","1.852% (6/324)",0.0005765033,3.24,"ENSG00000050555;ENSG00000101144;ENSG00000122641;ENSG00000157890;ENSG00000166147;ENSG00000187498","LAMC3;BMP7;INHBA;MEGF11;FBN1;COL4A1"
"160","GO:0043062","extracellular structure organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite.","6.085% (23/378)",2.057771e-24,23.69,"ENSG00000011465;ENSG00000050555;ENSG00000060718;ENSG00000077942;ENSG00000084636;ENSG00000091136;ENSG00000097007;ENSG00000111799;ENSG00000115414;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000142156;ENSG00000142173;ENSG00000146197;ENSG00000157227;ENSG00000163359;ENSG00000163697;ENSG00000166147;ENSG00000166482;ENSG00000168542;ENSG00000187498;ENSG00000187720","DCN;LAMC3;COL11A1;FBLN1;COL16A1;LAMB1;ABL1;COL12A1;FN1;POSTN;COL4A2;ITGAV;COL6A1;COL6A2;SCUBE3;MMP14;COL6A3;APBB2;FBN1;MFAP4;COL3A1;COL4A1;THSD4"
"161","GO:0043065","positive regulation of apoptotic process","Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process.","1.095% (6/548)",0.007989202,2.1,"ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000122641;ENSG00000131016;ENSG00000163697","ABL1;TIMP3;BMP7;INHBA;AKAP12;APBB2"
"162","GO:0043068","positive regulation of programmed cell death","Any process that activates or increases the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes.","1.068% (6/562)",0.008990946,2.05,"ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000122641;ENSG00000131016;ENSG00000163697","ABL1;TIMP3;BMP7;INHBA;AKAP12;APBB2"
"163","GO:0043200","response to amino acid","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups.","3.509% (4/114)",0.0004888864,3.31,"ENSG00000084636;ENSG00000142156;ENSG00000168542;ENSG00000187498","COL16A1;COL6A1;COL3A1;COL4A1"
"164","GO:0043409","negative regulation of MAPK cascade","Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the MAPKKK cascade.","2.312% (4/173)",0.002298206,2.64,"ENSG00000077942;ENSG00000097007;ENSG00000100234;ENSG00000101144","FBLN1;ABL1;TIMP3;BMP7"
"165","GO:0043588","skin development","The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue.","2.069% (6/290)",0.0003201763,3.49,"ENSG00000115461;ENSG00000122641;ENSG00000136068;ENSG00000138759;ENSG00000168542;ENSG00000171243","IGFBP5;INHBA;FLNB;FRAS1;COL3A1;SOSTDC1"
"166","GO:0043687","post-translational protein modification","The process of covalently altering one or more amino acids in a protein after the protein has been completely translated and released from the ribosome.","2.332% (8/343)",1.240358e-05,4.91,"ENSG00000091136;ENSG00000115414;ENSG00000115461;ENSG00000128595;ENSG00000147257;ENSG00000162576;ENSG00000163430;ENSG00000166147","LAMB1;FN1;IGFBP5;CALU;GPC3;MXRA8;FSTL1;FBN1"
"167","GO:0045229","external encapsulating structure organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell.","6.069% (23/379)",2.187044e-24,23.66,"ENSG00000011465;ENSG00000050555;ENSG00000060718;ENSG00000077942;ENSG00000084636;ENSG00000091136;ENSG00000097007;ENSG00000111799;ENSG00000115414;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000142156;ENSG00000142173;ENSG00000146197;ENSG00000157227;ENSG00000163359;ENSG00000163697;ENSG00000166147;ENSG00000166482;ENSG00000168542;ENSG00000187498;ENSG00000187720","DCN;LAMC3;COL11A1;FBLN1;COL16A1;LAMB1;ABL1;COL12A1;FN1;POSTN;COL4A2;ITGAV;COL6A1;COL6A2;SCUBE3;MMP14;COL6A3;APBB2;FBN1;MFAP4;COL3A1;COL4A1;THSD4"
"168","GO:0045446","endothelial cell differentiation","The process in which a mesodermal, bone marrow or neural crest cell acquires specialized features of an endothelial cell, a thin flattened cell. A layer of such cells lines the inside surfaces of body cavities, blood vessels, and lymph vessels, making up the endothelium.","2.679% (3/112)",0.00559781,2.25,"ENSG00000035403;ENSG00000087274;ENSG00000163430","VCL;ADD1;FSTL1"
"169","GO:0045577","regulation of B cell differentiation","Any process that modulates the frequency, rate or extent of B cell differentiation.","7.407% (2/27)",0.003389399,2.47,"ENSG00000122641;ENSG00000157227","INHBA;MMP14"
