"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"101","GO:0036211","protein modification process","The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification).","0.54% (21/3892)",0.006848749,2.16,"ENSG00000049323;ENSG00000088179;ENSG00000092421;ENSG00000105810;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116560;ENSG00000124151;ENSG00000142192;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000196367;ENSG00000196950","LTBP1;PTPN4;SEMA6A;CDK6;KMT5B;GNAI2;IGFBP5;SFPQ;NCOA3;APP;GNAQ;OXR1;SPRED1;TRIM44;USP47;CFL1;PTPRM;PEAK1;SMAD2;TRRAP;SLC39A10"
"102","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","A series of molecular signals initiated by the binding of collagen to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity. The pathway ends with regulation of a downstream cellular process, e.g. transcription.","27.27% (3/11)",5.208867e-06,5.28,"ENSG00000108821;ENSG00000134871;ENSG00000187498","COL1A1;COL4A2;COL4A1"
"103","GO:0038065","collagen-activated signaling pathway","A series of molecular signals initiated by collagen binding to a cell surface receptor, and ending with regulation of a downstream cellular process, e.g. transcription.","23.08% (3/13)",8.987503e-06,5.05,"ENSG00000108821;ENSG00000134871;ENSG00000187498","COL1A1;COL4A2;COL4A1"
"104","GO:0040007","growth","The increase in size or mass of an entire organism, a part of an organism or a cell.","1.18% (11/934)",0.000159149,3.8,"ENSG00000087460;ENSG00000092421;ENSG00000115461;ENSG00000133110;ENSG00000138688;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000170242;ENSG00000175387;ENSG00000189079","GNAS;SEMA6A;IGFBP5;POSTN;KIAA1109;APP;NLGN4X;CRIM1;USP47;SMAD2;ARID2"
"105","GO:0040008","regulation of growth","Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development.","1.08% (7/648)",0.004652786,2.33,"ENSG00000087460;ENSG00000092421;ENSG00000115461;ENSG00000138688;ENSG00000142192;ENSG00000150938;ENSG00000170242","GNAS;SEMA6A;IGFBP5;KIAA1109;APP;CRIM1;USP47"
"106","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","0.91% (16/1759)",8.374276e-05,4.08,"ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000130635;ENSG00000133110;ENSG00000142192;ENSG00000157827;ENSG00000164692;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000189079","SEMA6A;CDK6;ATRNL1;COL1A1;GNAI2;IGFBP5;COL5A1;POSTN;APP;FMNL2;COL1A2;SPRED1;CFL1;PTPRM;PEAK1;ARID2"
"107","GO:0040012","regulation of locomotion","Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.","1.02% (10/984)",0.00105651,2.98,"ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000133110;ENSG00000142192;ENSG00000166068;ENSG00000173482;ENSG00000189079","SEMA6A;CDK6;COL1A1;GNAI2;IGFBP5;POSTN;APP;SPRED1;PTPRM;ARID2"
"108","GO:0040013","negative regulation of locomotion","Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism.","1.52% (5/328)",0.004096112,2.39,"ENSG00000092421;ENSG00000115461;ENSG00000166068;ENSG00000173482;ENSG00000189079","SEMA6A;IGFBP5;SPRED1;PTPRM;ARID2"
"109","GO:0040017","positive regulation of locomotion","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism.","1.06% (6/564)",0.009474705,2.02,"ENSG00000092421;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000133110;ENSG00000142192","SEMA6A;COL1A1;GNAI2;IGFBP5;POSTN;APP"
"110","GO:0042060","wound healing","The series of events that restore integrity to a damaged tissue, following an injury.","1.32% (7/530)",0.001511355,2.82,"ENSG00000087460;ENSG00000108821;ENSG00000130635;ENSG00000133110;ENSG00000156052;ENSG00000164692;ENSG00000175387","GNAS;COL1A1;COL5A1;POSTN;GNAQ;COL1A2;SMAD2"
"111","GO:0042221","response to chemical","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.","0.7% (28/4007)",5.779417e-06,5.24,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000124151;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000187498","VIM;LTBP1;NUCKS1;GNAS;PTPN4;SEMA6A;NFAT5;COL1A1;GNAI2;IGFBP5;TIA1;SFPQ;NCOA3;POSTN;COL4A2;HNRNPD;APP;CRIM1;GNAQ;COL1A2;OXR1;SPRED1;TRIM44;USP47;CFL1;PTPRM;SMAD2;COL4A1"
"112","GO:0042752","regulation of circadian rhythm","Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours.","2.7% (3/111)",0.005577572,2.25,"ENSG00000116560;ENSG00000138668;ENSG00000156052","SFPQ;HNRNPD;GNAQ"
"113","GO:0043062","extracellular structure organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite.","1.88% (8/426)",6.159126e-05,4.21,"ENSG00000108821;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000142192;ENSG00000164692;ENSG00000169604;ENSG00000187498","COL1A1;COL5A1;POSTN;COL4A2;APP;COL1A2;ANTXR1;COL4A1"
"114","GO:0043170","macromolecule metabolic process","The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.43% (37/8609)",0.005648446,2.25,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000083312;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000124151;ENSG00000130635;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169519;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;LTBP1;NUCKS1;TNPO1;GNAS;PTPN4;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;YLPM1;NCOA3;COL5A1;COL4A2;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;METTL15;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;ARID2;TRRAP;SLC39A10;SCAF8"
"115","GO:0043200","response to amino acid","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups.","4.42% (5/113)",3.155017e-05,4.5,"ENSG00000108821;ENSG00000138668;ENSG00000164692;ENSG00000172757;ENSG00000187498","COL1A1;HNRNPD;COL1A2;CFL1;COL4A1"
"116","GO:0043412","macromolecule modification","The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties.","0.56% (23/4088)",0.002269618,2.64,"ENSG00000049323;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000105810;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116560;ENSG00000124151;ENSG00000142192;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169519;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000196367;ENSG00000196950","LTBP1;GNAS;PTPN4;SEMA6A;CDK6;KMT5B;GNAI2;IGFBP5;SFPQ;NCOA3;APP;GNAQ;OXR1;SPRED1;TRIM44;METTL15;USP47;CFL1;PTPRM;PEAK1;SMAD2;TRRAP;SLC39A10"
"117","GO:0043588","skin development","The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue.","1.92% (6/313)",0.000500372,3.3,"ENSG00000087460;ENSG00000108821;ENSG00000115461;ENSG00000124151;ENSG00000130635;ENSG00000164692","GNAS;COL1A1;IGFBP5;NCOA3;COL5A1;COL1A2"
"118","GO:0043589","skin morphogenesis","The process in which the anatomical structures of the skin are generated and organized. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner, sensitive and vascular dermis (cutis, corium or true skin) composed mostly of connective tissue.","18.18% (2/11)",0.0005573186,3.25,"ENSG00000108821;ENSG00000164692","COL1A1;COL1A2"
"119","GO:0043696","dedifferentiation","The process in which a specialized structure (cell, tissue or organ) loses structural or functional features that characterize it in the mature organism, or some other relatively stable phase of the organism's life history. Under certain conditions, these structures can revert back to the features of their ancestors.","50% (3/6)",6.38641e-07,6.19,"ENSG00000105810;ENSG00000124151;ENSG00000138668","CDK6;NCOA3;HNRNPD"
"120","GO:0043697","cell dedifferentiation","The process in which a specialized cell loses the structural or functional features that characterize it in the mature organism, or some other relatively stable phase of the organism's life history. Under certain conditions, these cells can revert back to the features of the stem cells that were their ancestors.","50% (3/6)",6.38641e-07,6.19,"ENSG00000105810;ENSG00000124151;ENSG00000138668","CDK6;NCOA3;HNRNPD"
"121","GO:0044260","cellular macromolecule metabolic process","The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass, as carried out by individual cells.","0.47% (36/7631)",0.0008977721,3.05,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000083312;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000124151;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169519;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;LTBP1;NUCKS1;TNPO1;GNAS;PTPN4;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;YLPM1;NCOA3;COL4A2;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;METTL15;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;ARID2;TRRAP;SLC39A10;SCAF8"
"122","GO:0044267","cellular protein metabolic process","The chemical reactions and pathways involving a specific protein, rather than of proteins in general, occurring at the level of an individual cell. Includes cellular protein modification.","0.53% (26/4892)",0.002183146,2.66,"ENSG00000026025;ENSG00000049323;ENSG00000088179;ENSG00000092421;ENSG00000105810;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000124151;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000196367;ENSG00000196950","VIM;LTBP1;PTPN4;SEMA6A;CDK6;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;NCOA3;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;TRRAP;SLC39A10"
"123","GO:0044344","cellular response to fibroblast growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an fibroblast growth factor stimulus.","2.9% (4/138)",0.001030265,2.99,"ENSG00000108821;ENSG00000116001;ENSG00000133110;ENSG00000166068","COL1A1;TIA1;POSTN;SPRED1"
"124","GO:0044788","modulation by host of viral process","A process in which a host organism modulates the frequency, rate or extent of any of a process being mediated by a virus with which it is infected.","8.33% (2/24)",0.002722409,2.57,"ENSG00000069275;ENSG00000172757","NUCKS1;CFL1"
"125","GO:0044794","positive regulation by host of viral process","A process in which a host organism activates or increases the frequency, rate or extent of the release of a process being mediated by a virus with which it is infected.","14.29% (2/14)",0.0009163896,3.04,"ENSG00000069275;ENSG00000172757","NUCKS1;CFL1"
"126","GO:0045595","regulation of cell differentiation","Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features.","0.85% (15/1763)",0.0003176976,3.5,"ENSG00000026025;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000115461;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000138688;ENSG00000142192;ENSG00000150938;ENSG00000166068;ENSG00000172757;ENSG00000175387","VIM;GNAS;SEMA6A;CDK6;COL1A1;IGFBP5;NCOA3;COL5A1;POSTN;KIAA1109;APP;CRIM1;SPRED1;CFL1;SMAD2"
"127","GO:0045596","negative regulation of cell differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation.","1.34% (9/671)",0.0002673067,3.57,"ENSG00000026025;ENSG00000092421;ENSG00000105810;ENSG00000115461;ENSG00000130635;ENSG00000133110;ENSG00000142192;ENSG00000150938;ENSG00000166068","VIM;SEMA6A;CDK6;IGFBP5;COL5A1;POSTN;APP;CRIM1;SPRED1"
"128","GO:0045667","regulation of osteoblast differentiation","Any process that modulates the frequency, rate or extent of osteoblast differentiation.","3.25% (4/123)",0.0006701497,3.17,"ENSG00000087460;ENSG00000105810;ENSG00000115461;ENSG00000150938","GNAS;CDK6;IGFBP5;CRIM1"
"129","GO:0045668","negative regulation of osteoblast differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of osteoblast differentiation.","6.25% (3/48)",0.0005017928,3.3,"ENSG00000105810;ENSG00000115461;ENSG00000150938","CDK6;IGFBP5;CRIM1"
"130","GO:0045911","positive regulation of DNA recombination","Any process that activates or increases the frequency, rate or extent of DNA recombination.","4.55% (2/44)",0.008953745,2.05,"ENSG00000110066;ENSG00000189079","KMT5B;ARID2"
"131","GO:0046628","positive regulation of insulin receptor signaling pathway","Any process that increases the frequency, rate or extent of insulin receptor signaling.","9.09% (2/22)",0.002287988,2.64,"ENSG00000069275;ENSG00000114353","NUCKS1;GNAI2"
"132","GO:0046683","response to organophosphorus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organophosphorus stimulus. Organophosphorus is a compound containing phosphorus bound to an organic molecule; several organophosphorus compounds are used as insecticides, and they are highly toxic cholinesterase inhibitors.","2.36% (3/127)",0.008084981,2.09,"ENSG00000108821;ENSG00000115461;ENSG00000142192","COL1A1;IGFBP5;APP"
"133","GO:0048009","insulin-like growth factor receptor signaling pathway","The series of molecular signals generated as a consequence of the insulin-like growth factor receptor binding to one of its physiological ligands.","6.06% (2/33)",0.005112105,2.29,"ENSG00000115461;ENSG00000150938","IGFBP5;CRIM1"
"134","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.67% (22/3300)",0.0002707675,3.57,"ENSG00000026025;ENSG00000049323;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000115461;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000138668;ENSG00000142192;ENSG00000146938;ENSG00000164692;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000187498;ENSG00000189079","VIM;LTBP1;GNAS;SEMA6A;CDK6;ATRNL1;COL1A1;KMT5B;IGFBP5;BICC1;NCOA3;COL5A1;HNRNPD;APP;NLGN4X;COL1A2;SPRED1;CFL1;PTPRM;SMAD2;COL4A1;ARID2"
"135","GO:0048519","negative regulation of biological process","Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.6% (31/5162)",3.000574e-05,4.52,"ENSG00000026025;ENSG00000049323;ENSG00000083312;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000122870;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000189079;ENSG00000196950;ENSG00000213079","VIM;LTBP1;TNPO1;GNAS;SEMA6A;CDK6;COL1A1;GNAI2;IGFBP5;TIA1;SFPQ;BICC1;COL5A1;POSTN;COL4A2;HNRNPD;APP;NLGN4X;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;ANTXR1;USP47;CFL1;PTPRM;SMAD2;ARID2;SLC39A10;SCAF8"
"136","GO:0048522","positive regulation of cellular process","Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.49% (25/5077)",0.00883824,2.05,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000124151;ENSG00000133110;ENSG00000138668;ENSG00000142192;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000175387;ENSG00000189079;ENSG00000196950;ENSG00000213079","VIM;NUCKS1;GNAS;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;NCOA3;POSTN;HNRNPD;APP;SPRED1;TRIM44;ANTXR1;USP47;CFL1;SMAD2;ARID2;SLC39A10;SCAF8"
"137","GO:0048523","negative regulation of cellular process","Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.61% (28/4578)",8.599348e-05,4.07,"ENSG00000026025;ENSG00000049323;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000122870;ENSG00000130635;ENSG00000133110;ENSG00000138668;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000189079;ENSG00000196950;ENSG00000213079","VIM;LTBP1;SEMA6A;CDK6;COL1A1;GNAI2;IGFBP5;TIA1;SFPQ;BICC1;COL5A1;POSTN;HNRNPD;APP;NLGN4X;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;ANTXR1;USP47;CFL1;PTPRM;SMAD2;ARID2;SLC39A10;SCAF8"
"138","GO:0048583","regulation of response to stimulus","Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.66% (26/3917)",4.661123e-05,4.33,"ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116560;ENSG00000122870;ENSG00000124151;ENSG00000133110;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000175387;ENSG00000189079;ENSG00000196950","LTBP1;NUCKS1;GNAS;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;SFPQ;BICC1;NCOA3;POSTN;APP;NLGN4X;CRIM1;GNAQ;COL1A2;OXR1;SPRED1;TRIM44;USP47;SMAD2;ARID2;SLC39A10"
"139","GO:0048584","positive regulation of response to stimulus","Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.69% (15/2177)",0.002878641,2.54,"ENSG00000069275;ENSG00000087460;ENSG00000102908;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116560;ENSG00000142192;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000175387;ENSG00000189079;ENSG00000196950","NUCKS1;GNAS;NFAT5;COL1A1;KMT5B;GNAI2;IGFBP5;SFPQ;APP;SPRED1;TRIM44;USP47;SMAD2;ARID2;SLC39A10"
"140","GO:0048585","negative regulation of response to stimulus","Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.75% (12/1594)",0.00415054,2.38,"ENSG00000049323;ENSG00000092421;ENSG00000105810;ENSG00000114353;ENSG00000115461;ENSG00000122870;ENSG00000146938;ENSG00000150938;ENSG00000164830;ENSG00000166068;ENSG00000170242;ENSG00000175387","LTBP1;SEMA6A;CDK6;GNAI2;IGFBP5;BICC1;NLGN4X;CRIM1;OXR1;SPRED1;USP47;SMAD2"
"141","GO:0048589","developmental growth","The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.","1.1% (7/637)",0.004237975,2.37,"ENSG00000087460;ENSG00000092421;ENSG00000133110;ENSG00000142192;ENSG00000146938;ENSG00000175387;ENSG00000189079","GNAS;SEMA6A;POSTN;APP;NLGN4X;SMAD2;ARID2"
"142","GO:0048646","anatomical structure formation involved in morphogenesis","The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.93% (10/1073)",0.002028691,2.69,"ENSG00000087460;ENSG00000092421;ENSG00000108821;ENSG00000130635;ENSG00000134871;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000187498","GNAS;SEMA6A;COL1A1;COL5A1;COL4A2;SPRED1;CFL1;PTPRM;SMAD2;COL4A1"
"143","GO:0048701","embryonic cranial skeleton morphogenesis","The process in which the anatomical structures of the cranial skeleton are generated and organized during the embryonic phase.","4.55% (2/44)",0.008953745,2.05,"ENSG00000087460;ENSG00000175387","GNAS;SMAD2"
"144","GO:0048706","embryonic skeletal system development","The process, occurring during the embryonic phase, whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure.","2.52% (3/119)",0.006761765,2.17,"ENSG00000087460;ENSG00000108821;ENSG00000175387","GNAS;COL1A1;SMAD2"
"145","GO:0048708","astrocyte differentiation","The process in which a relatively unspecialized cell acquires the specialized features of an astrocyte. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function.","4.17% (3/72)",0.001638323,2.79,"ENSG00000026025;ENSG00000105810;ENSG00000142192","VIM;CDK6;APP"
"146","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.57% (26/4537)",0.0006335917,3.2,"ENSG00000026025;ENSG00000049323;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000115461;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000164692;ENSG00000166068;ENSG00000169604;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000187498;ENSG00000189079","VIM;LTBP1;GNAS;SEMA6A;CDK6;ATRNL1;COL1A1;KMT5B;IGFBP5;BICC1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;APP;NLGN4X;CRIM1;COL1A2;SPRED1;ANTXR1;CFL1;PTPRM;SMAD2;COL4A1;ARID2"
"147","GO:0048762","mesenchymal cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types.","2.29% (5/218)",0.0006825591,3.17,"ENSG00000092421;ENSG00000108821;ENSG00000166068;ENSG00000172757;ENSG00000175387","SEMA6A;COL1A1;SPRED1;CFL1;SMAD2"
"148","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.55% (30/5458)",0.0003063109,3.51,"ENSG00000026025;ENSG00000049323;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000115461;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000146938;ENSG00000150938;ENSG00000157827;ENSG00000164692;ENSG00000166068;ENSG00000169604;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000187498;ENSG00000189079","VIM;LTBP1;GNAS;SEMA6A;CDK6;ATRNL1;COL1A1;KMT5B;IGFBP5;BICC1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;KIAA1109;APP;ZMYM4;NLGN4X;CRIM1;FMNL2;COL1A2;SPRED1;ANTXR1;CFL1;PTPRM;PEAK1;SMAD2;COL4A1;ARID2"
