"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"115","GO:0043269","regulation of ion transport","Any process that modulates the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.802% (10/1247)",0.004865534,2.31,"ENSG00000018189;ENSG00000067715;ENSG00000082898;ENSG00000114126;ENSG00000148737;ENSG00000165995;ENSG00000179915;ENSG00000185920;ENSG00000196277;ENSG00000198911","RUFY3;SYT1;XPO1;TFDP2;TCF7L2;CACNB2;NRXN1;PTCH1;GRM7;SREBF2"
"116","GO:0043270","positive regulation of ion transport","Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","1.101% (7/636)",0.003579047,2.45,"ENSG00000018189;ENSG00000067715;ENSG00000114126;ENSG00000148737;ENSG00000165995;ENSG00000185920;ENSG00000198911","RUFY3;SYT1;TFDP2;TCF7L2;CACNB2;PTCH1;SREBF2"
"117","GO:0043616","keratinocyte proliferation","The multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population. Keratinocytes are epidermal cells which synthesize keratin and undergo a characteristic change as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin.","4.762% (2/42)",0.007746987,2.11,"ENSG00000140945;ENSG00000185920","CDH13;PTCH1"
"118","GO:0044070","regulation of anion transport","Any process that modulates the frequency, rate or extent of the directed movement of anions, atoms or small molecules with a net negative charge into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.989% (8/809)",0.003515019,2.45,"ENSG00000018189;ENSG00000067715;ENSG00000082898;ENSG00000114126;ENSG00000148737;ENSG00000185920;ENSG00000196277;ENSG00000198911","RUFY3;SYT1;XPO1;TFDP2;TCF7L2;PTCH1;GRM7;SREBF2"
"119","GO:0045165","cell fate commitment","The commitment of cells to specific cell fates and their capacity to differentiate into particular kinds of cells. Positional information is established through protein signals that emanate from a localized source within a cell (the initial one-cell zygote) or within a developmental field.","1.739% (4/230)",0.005887326,2.23,"ENSG00000148737;ENSG00000174332;ENSG00000182197;ENSG00000185920","TCF7L2;GLIS1;EXT1;PTCH1"
"120","GO:0045214","sarcomere organization","The myofibril assembly process that results in the organization of muscle actomyosin into sarcomeres. The sarcomere is the repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs.","5% (2/40)",0.007046338,2.15,"ENSG00000134775;ENSG00000170776","FHOD3;AKAP13"
"121","GO:0045595","regulation of cell differentiation","Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features.","0.931% (14/1504)",0.0001530203,3.82,"ENSG00000018189;ENSG00000078687;ENSG00000100354;ENSG00000105894;ENSG00000138735;ENSG00000138829;ENSG00000144619;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000174332;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;TNRC6C;TNRC6B;PTN;PDE5A;FBN2;CNTN4;TCF7L2;PDCD4;CLASP2;GLIS1;PTCH1;DCC;CUX1"
"122","GO:0045596","negative regulation of cell differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation.","1.149% (7/609)",0.002813062,2.55,"ENSG00000018189;ENSG00000105894;ENSG00000144619;ENSG00000150593;ENSG00000174332;ENSG00000185920;ENSG00000187323","RUFY3;PTN;CNTN4;PDCD4;GLIS1;PTCH1;DCC"
"123","GO:0045892","negative regulation of transcription, DNA-templated","Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription.","0.878% (11/1253)",0.001488875,2.83,"ENSG00000082898;ENSG00000103449;ENSG00000114126;ENSG00000125740;ENSG00000141905;ENSG00000148737;ENSG00000150593;ENSG00000174332;ENSG00000185920;ENSG00000198911;ENSG00000257923","XPO1;SALL1;TFDP2;FOSB;NFIC;TCF7L2;PDCD4;GLIS1;PTCH1;SREBF2;CUX1"
"124","GO:0045921","positive regulation of exocytosis","Any process that activates or increases the frequency, rate or extent of exocytosis.","4.706% (4/85)",0.0001465042,3.83,"ENSG00000033327;ENSG00000067715;ENSG00000163539;ENSG00000165995","GAB2;SYT1;CLASP2;CACNB2"
"125","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids.","0.743% (11/1481)",0.005505904,2.26,"ENSG00000082898;ENSG00000103449;ENSG00000114126;ENSG00000125740;ENSG00000141905;ENSG00000148737;ENSG00000150593;ENSG00000174332;ENSG00000185920;ENSG00000198911;ENSG00000257923","XPO1;SALL1;TFDP2;FOSB;NFIC;TCF7L2;PDCD4;GLIS1;PTCH1;SREBF2;CUX1"
"126","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids.","0.664% (12/1808)",0.008933967,2.05,"ENSG00000078687;ENSG00000100354;ENSG00000103449;ENSG00000114126;ENSG00000125740;ENSG00000140945;ENSG00000141905;ENSG00000148737;ENSG00000174332;ENSG00000180357;ENSG00000185920;ENSG00000198911","TNRC6C;TNRC6B;SALL1;TFDP2;FOSB;CDH13;NFIC;TCF7L2;GLIS1;ZNF609;PTCH1;SREBF2"
"127","GO:0045974","regulation of translation, ncRNA-mediated","Any process, mediated by small non-coding RNAs, that modulates the frequency, rate or extent that mRNAs are effectively translated into protein.","4.545% (2/44)",0.008477783,2.07,"ENSG00000078687;ENSG00000100354","TNRC6C;TNRC6B"
"128","GO:0046825","regulation of protein export from nucleus","Any process that modulates the frequency, rate or extent of the directed movement of proteins from the nucleus to the cytoplasm.","5.556% (2/36)",0.005737069,2.24,"ENSG00000082898;ENSG00000148737","XPO1;TCF7L2"
"129","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.996% (20/2008)",9.732708e-07,6.01,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000078114;ENSG00000102531;ENSG00000105894;ENSG00000111962;ENSG00000134775;ENSG00000138735;ENSG00000144619;ENSG00000146555;ENSG00000150593;ENSG00000163539;ENSG00000170776;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;NEBL;FNDC3A;PTN;UST;FHOD3;PDE5A;CNTN4;SDK1;PDCD4;CLASP2;AKAP13;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"130","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.811% (27/3331)",2.311227e-07,6.64,"ENSG00000033327;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000112320;ENSG00000114126;ENSG00000134775;ENSG00000138829;ENSG00000141905;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000170776;ENSG00000170962;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323","GAB2;SYT1;NEBL;TNRC6C;TNRC6B;FNDC3A;SALL1;PTN;SOBP;TFDP2;FHOD3;FBN2;NFIC;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;AKAP13;PDGFD;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC"
"131","GO:0048518","positive regulation of biological process","Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.524% (30/5723)",0.0004051717,3.39,"ENSG00000018189;ENSG00000033327;ENSG00000054523;ENSG00000067715;ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000103449;ENSG00000105894;ENSG00000114126;ENSG00000115977;ENSG00000125740;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000165995;ENSG00000170776;ENSG00000170962;ENSG00000174332;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000185737;ENSG00000185920;ENSG00000198911;ENSG00000257923","RUFY3;GAB2;KIF1B;SYT1;TNRC6C;TNRC6B;RSPO4;SALL1;PTN;TFDP2;AAK1;FOSB;PDE5A;FBN2;CDH13;NFIC;TCF7L2;PDCD4;CLASP2;CACNB2;AKAP13;PDGFD;GLIS1;NRXN1;ZNF609;UNC5C;NRG3;PTCH1;SREBF2;CUX1"
"132","GO:0048519","negative regulation of biological process","Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.483% (25/5177)",0.007482738,2.13,"ENSG00000018189;ENSG00000078687;ENSG00000082898;ENSG00000100354;ENSG00000103449;ENSG00000105894;ENSG00000114126;ENSG00000125740;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000144619;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000174332;ENSG00000179915;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000196277;ENSG00000198911;ENSG00000257923","RUFY3;TNRC6C;XPO1;TNRC6B;SALL1;PTN;TFDP2;FOSB;FHOD3;PDE5A;FBN2;CDH13;NFIC;CNTN4;TCF7L2;PDCD4;CLASP2;GLIS1;NRXN1;NRG3;PTCH1;DCC;GRM7;SREBF2;CUX1"
"133","GO:0048522","positive regulation of cellular process","Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.553% (29/5248)",0.0002121746,3.67,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000103449;ENSG00000105894;ENSG00000114126;ENSG00000115977;ENSG00000125740;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000165995;ENSG00000170776;ENSG00000170962;ENSG00000174332;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000185737;ENSG00000185920;ENSG00000198911;ENSG00000257923","RUFY3;GAB2;SYT1;TNRC6C;TNRC6B;RSPO4;SALL1;PTN;TFDP2;AAK1;FOSB;PDE5A;FBN2;CDH13;NFIC;TCF7L2;PDCD4;CLASP2;CACNB2;AKAP13;PDGFD;GLIS1;NRXN1;ZNF609;UNC5C;NRG3;PTCH1;SREBF2;CUX1"
"134","GO:0048523","negative regulation of cellular process","Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.536% (25/4664)",0.001566112,2.81,"ENSG00000018189;ENSG00000078687;ENSG00000082898;ENSG00000100354;ENSG00000103449;ENSG00000105894;ENSG00000114126;ENSG00000125740;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000144619;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000174332;ENSG00000179915;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000196277;ENSG00000198911;ENSG00000257923","RUFY3;TNRC6C;XPO1;TNRC6B;SALL1;PTN;TFDP2;FOSB;FHOD3;PDE5A;FBN2;CDH13;NFIC;CNTN4;TCF7L2;PDCD4;CLASP2;GLIS1;NRXN1;NRG3;PTCH1;DCC;GRM7;SREBF2;CUX1"
"135","GO:0048588","developmental cell growth","The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another.","2.193% (5/228)",0.0007335932,3.13,"ENSG00000018189;ENSG00000067715;ENSG00000163539;ENSG00000170776;ENSG00000187323","RUFY3;SYT1;CLASP2;AKAP13;DCC"
"136","GO:0048589","developmental growth","The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another.","1.402% (9/642)",0.0001538716,3.81,"ENSG00000018189;ENSG00000067715;ENSG00000103449;ENSG00000105894;ENSG00000163539;ENSG00000170776;ENSG00000182197;ENSG00000185920;ENSG00000187323","RUFY3;SYT1;SALL1;PTN;CLASP2;AKAP13;EXT1;PTCH1;DCC"
"137","GO:0048598","embryonic morphogenesis","The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants.","1.04% (6/577)",0.009204552,2.04,"ENSG00000103449;ENSG00000112320;ENSG00000138829;ENSG00000163539;ENSG00000182197;ENSG00000185920","SALL1;SOBP;FBN2;CLASP2;EXT1;PTCH1"
"138","GO:0048638","regulation of developmental growth","Any process that modulates the frequency, rate or extent of developmental growth.","1.534% (5/326)",0.003529647,2.45,"ENSG00000018189;ENSG00000067715;ENSG00000163539;ENSG00000185920;ENSG00000187323","RUFY3;SYT1;CLASP2;PTCH1;DCC"
"139","GO:0048646","anatomical structure formation involved in morphogenesis","The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","1.196% (13/1087)",2.156188e-05,4.67,"ENSG00000078114;ENSG00000103449;ENSG00000105894;ENSG00000134775;ENSG00000138829;ENSG00000140945;ENSG00000146555;ENSG00000163539;ENSG00000170776;ENSG00000179915;ENSG00000182197;ENSG00000185737;ENSG00000185920","NEBL;SALL1;PTN;FHOD3;FBN2;CDH13;SDK1;CLASP2;AKAP13;NRXN1;EXT1;NRG3;PTCH1"
"140","GO:0048659","smooth muscle cell proliferation","The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population.","2.837% (4/141)",0.001003277,3,"ENSG00000140945;ENSG00000148737;ENSG00000150593;ENSG00000170962","CDH13;TCF7L2;PDCD4;PDGFD"
"141","GO:0048660","regulation of smooth muscle cell proliferation","Any process that modulates the frequency, rate or extent of smooth muscle cell proliferation.","2.878% (4/139)",0.0009513344,3.02,"ENSG00000140945;ENSG00000148737;ENSG00000150593;ENSG00000170962","CDH13;TCF7L2;PDCD4;PDGFD"
"142","GO:0048666","neuron development","The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.","1.248% (14/1122)",5.819616e-06,5.24,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;PTN;UST;CNTN4;SDK1;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"143","GO:0048667","cell morphogenesis involved in neuron differentiation","The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron.","2.01% (12/597)",2.283152e-07,6.64,"ENSG00000018189;ENSG00000033327;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;PTN;UST;CNTN4;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"144","GO:0048699","generation of neurons","The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons.","1.127% (17/1508)",1.678994e-06,5.77,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000146555;ENSG00000163539;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;SALL1;PTN;UST;CNTN4;SDK1;CLASP2;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"145","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.72% (33/4586)",3.839667e-08,7.42,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000112320;ENSG00000114126;ENSG00000120549;ENSG00000134775;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000170776;ENSG00000170962;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;NEBL;TNRC6C;TNRC6B;FNDC3A;SALL1;PTN;UST;SOBP;TFDP2;KIAA1217;FHOD3;FBN2;CDH13;NFIC;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;AKAP13;PDGFD;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"146","GO:0048736","appendage development","The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","2.809% (5/178)",0.0002363306,3.63,"ENSG00000101282;ENSG00000103449;ENSG00000138829;ENSG00000182197;ENSG00000185920","RSPO4;SALL1;FBN2;EXT1;PTCH1"
"147","GO:0048762","mesenchymal cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types.","1.835% (4/218)",0.004876941,2.31,"ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000182197","TCF7L2;PDCD4;CLASP2;EXT1"
"148","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.988% (13/654)",7.317489e-08,7.14,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;PTN;UST;CNTN4;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"149","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.652% (36/5518)",5.088563e-08,7.29,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000101282;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000112320;ENSG00000114126;ENSG00000120549;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000140945;ENSG00000141905;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000165323;ENSG00000170776;ENSG00000170962;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;NEBL;TNRC6C;TNRC6B;RSPO4;FNDC3A;SALL1;PTN;UST;SOBP;TFDP2;KIAA1217;FHOD3;PDE5A;FBN2;CDH13;NFIC;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;FAT3;AKAP13;PDGFD;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"150","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.935% (13/672)",1.004089e-07,7,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000105894;ENSG00000111962;ENSG00000144619;ENSG00000163539;ENSG00000179915;ENSG00000182168;ENSG00000182197;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;SYT1;PTN;UST;CNTN4;CLASP2;NRXN1;UNC5C;EXT1;PTCH1;DCC;CUX1"
"151","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.735% (29/3943)",4.666514e-07,6.33,"ENSG00000018189;ENSG00000033327;ENSG00000038427;ENSG00000067715;ENSG00000078114;ENSG00000078687;ENSG00000100354;ENSG00000102531;ENSG00000103449;ENSG00000105894;ENSG00000111962;ENSG00000134775;ENSG00000138735;ENSG00000138829;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000170776;ENSG00000174332;ENSG00000179915;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;GAB2;VCAN;SYT1;NEBL;TNRC6C;TNRC6B;FNDC3A;SALL1;PTN;UST;FHOD3;PDE5A;FBN2;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;AKAP13;GLIS1;NRXN1;ZNF609;UNC5C;EXT1;NRG3;PTCH1;DCC;CUX1"
"152","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","0.705% (11/1560)",0.008101456,2.09,"ENSG00000018189;ENSG00000038427;ENSG00000105894;ENSG00000140945;ENSG00000163539;ENSG00000170962;ENSG00000180357;ENSG00000182168;ENSG00000182197;ENSG00000185737;ENSG00000187323","RUFY3;VCAN;PTN;CDH13;CLASP2;PDGFD;ZNF609;UNC5C;EXT1;NRG3;DCC"
"153","GO:0050651","dermatan sulfate proteoglycan biosynthetic process","The chemical reactions and pathways resulting in the formation of dermatan sulfate proteoglycan, any glycoprotein whose glycosaminoglycan units are dermatan sulfate (chondroitin sulfate B). Dermatan sulfate is a glycosaminoglycan with repeats consisting of beta-(1,4)-linked L-iduronyl-beta-(1,3)-N-acetyl-D-galactosamine 4-sulfate units.","13.333% (2/15)",0.0009973783,3,"ENSG00000038427;ENSG00000111962","VCAN;UST"
"154","GO:0050655","dermatan sulfate proteoglycan metabolic process","The chemical reactions and pathways involving dermatan sulfate proteoglycan, any glycoprotein whose glycosaminoglycan units are dermatan sulfate (chondroitin sulfate B). Dermatan sulfate is a glycosaminoglycan with repeats consisting of beta-(1,4)-linked L-iduronyl-beta-(1,3)-N-acetyl-D-galactosamine 4-sulfate units.","12.5% (2/16)",0.001137569,2.94,"ENSG00000038427;ENSG00000111962","VCAN;UST"
"155","GO:0050773","regulation of dendrite development","Any process that modulates the frequency, rate or extent of dendrite development.","2.913% (3/103)",0.004181233,2.38,"ENSG00000105894;ENSG00000187323;ENSG00000257923","PTN;DCC;CUX1"
"156","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.761% (18/2366)",0.0001766195,3.75,"ENSG00000018189;ENSG00000067715;ENSG00000078687;ENSG00000100354;ENSG00000105894;ENSG00000111962;ENSG00000138735;ENSG00000138829;ENSG00000144619;ENSG00000146555;ENSG00000148737;ENSG00000150593;ENSG00000163539;ENSG00000174332;ENSG00000179915;ENSG00000185920;ENSG00000187323;ENSG00000257923","RUFY3;SYT1;TNRC6C;TNRC6B;PTN;UST;PDE5A;FBN2;CNTN4;SDK1;TCF7L2;PDCD4;CLASP2;GLIS1;NRXN1;PTCH1;DCC;CUX1"
"157","GO:0050804","modulation of chemical synaptic transmission","Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse.  Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission.","1.882% (8/425)",4.921654e-05,4.31,"ENSG00000067715;ENSG00000105894;ENSG00000144619;ENSG00000165995;ENSG00000179915;ENSG00000185737;ENSG00000187323;ENSG00000196277","SYT1;PTN;CNTN4;CACNB2;NRXN1;NRG3;DCC;GRM7"
"158","GO:0050806","positive regulation of synaptic transmission","Any process that activates or increases the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse.","2.721% (4/147)",0.001171066,2.93,"ENSG00000067715;ENSG00000105894;ENSG00000165995;ENSG00000179915","SYT1;PTN;CACNB2;NRXN1"
"159","GO:0050919","negative chemotaxis","The directed movement of a motile cell or organism towards a lower concentration of a chemical.","4.348% (2/46)",0.009238337,2.03,"ENSG00000182168;ENSG00000185737","UNC5C;NRG3"
"160","GO:0050921","positive regulation of chemotaxis","Any process that activates or increases the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient.","2.4% (3/125)",0.007158037,2.15,"ENSG00000105894;ENSG00000140945;ENSG00000170962","PTN;CDH13;PDGFD"
"161","GO:0051047","positive regulation of secretion","Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue.","1.706% (5/293)",0.002228887,2.65,"ENSG00000033327;ENSG00000067715;ENSG00000148737;ENSG00000163539;ENSG00000165995","GAB2;SYT1;TCF7L2;CLASP2;CACNB2"
"162","GO:0051049","regulation of transport","Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.845% (14/1656)",0.0004198499,3.38,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000082898;ENSG00000114126;ENSG00000115977;ENSG00000140945;ENSG00000148737;ENSG00000163539;ENSG00000165995;ENSG00000179915;ENSG00000185920;ENSG00000196277;ENSG00000198911","RUFY3;GAB2;SYT1;XPO1;TFDP2;AAK1;CDH13;TCF7L2;CLASP2;CACNB2;NRXN1;PTCH1;GRM7;SREBF2"
"163","GO:0051050","positive regulation of transport","Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","1.055% (9/853)",0.001222029,2.91,"ENSG00000018189;ENSG00000033327;ENSG00000067715;ENSG00000114126;ENSG00000148737;ENSG00000163539;ENSG00000165995;ENSG00000185920;ENSG00000198911","RUFY3;GAB2;SYT1;TFDP2;TCF7L2;CLASP2;CACNB2;PTCH1;SREBF2"
"164","GO:0051094","positive regulation of developmental process","Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.817% (10/1224)",0.004263003,2.37,"ENSG00000018189;ENSG00000067715;ENSG00000105894;ENSG00000138735;ENSG00000138829;ENSG00000148737;ENSG00000163539;ENSG00000179915;ENSG00000185920;ENSG00000257923","RUFY3;SYT1;PTN;PDE5A;FBN2;TCF7L2;CLASP2;NRXN1;PTCH1;CUX1"
