"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"116","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.53% (10/654)",3.199189e-05,4.49,"ENSG00000111962;ENSG00000115306;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000151150;ENSG00000152767;ENSG00000154380;ENSG00000169760;ENSG00000182197","UST;SPTBN1;SOS1;BCL11B;PPP3CA;ANK3;FARP1;ENAH;NLGN1;EXT1"
"117","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.59% (32/5458)",1.656509e-05,4.78,"ENSG00000054267;ENSG00000055609;ENSG00000073282;ENSG00000091136;ENSG00000111962;ENSG00000115306;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000128585;ENSG00000130939;ENSG00000134762;ENSG00000138814;ENSG00000139083;ENSG00000145681;ENSG00000145819;ENSG00000151150;ENSG00000152767;ENSG00000154380;ENSG00000154556;ENSG00000165379;ENSG00000165973;ENSG00000169760;ENSG00000170421;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000182197;ENSG00000182871;ENSG00000182985;ENSG00000184304;ENSG00000196924","ARID4B;KMT2C;TP63;LAMB1;UST;SPTBN1;IGFBP5;SOS1;BCL11B;MKLN1;UBE4B;DSC3;PPP3CA;ETV6;HAPLN1;ARHGAP26;ANK3;FARP1;ENAH;SORBS2;LRFN5;NELL1;NLGN1;KRT8;SFN;ERBB4;MAF;EXT1;COL18A1;CADM1;PRKD1;FLNA"
"118","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.49% (10/672)",4.030677e-05,4.39,"ENSG00000111962;ENSG00000115306;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000151150;ENSG00000152767;ENSG00000154380;ENSG00000169760;ENSG00000182197","UST;SPTBN1;SOS1;BCL11B;PPP3CA;ANK3;FARP1;ENAH;NLGN1;EXT1"
"119","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.75% (30/4016)",1.880529e-07,6.73,"ENSG00000039560;ENSG00000054267;ENSG00000055609;ENSG00000073282;ENSG00000091136;ENSG00000111962;ENSG00000115306;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000128585;ENSG00000130939;ENSG00000134762;ENSG00000138814;ENSG00000139083;ENSG00000151150;ENSG00000152767;ENSG00000154380;ENSG00000154556;ENSG00000165973;ENSG00000169760;ENSG00000170421;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000182197;ENSG00000182871;ENSG00000182985;ENSG00000184304;ENSG00000196924","RAI14;ARID4B;KMT2C;TP63;LAMB1;UST;SPTBN1;IGFBP5;SOS1;BCL11B;MKLN1;UBE4B;DSC3;PPP3CA;ETV6;ANK3;FARP1;ENAH;SORBS2;NELL1;NLGN1;KRT8;SFN;ERBB4;MAF;EXT1;COL18A1;CADM1;PRKD1;FLNA"
"120","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","0.77% (12/1550)",0.002740643,2.56,"ENSG00000091136;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000154380;ENSG00000172403;ENSG00000178568;ENSG00000182197;ENSG00000182871;ENSG00000184304;ENSG00000196924","LAMB1;IGFBP5;SOS1;BCL11B;PPP3CA;ENAH;SYNPO2;ERBB4;EXT1;COL18A1;PRKD1;FLNA"
"121","GO:0050673","epithelial cell proliferation","The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances.","1.76% (7/398)",0.0002434804,3.61,"ENSG00000073282;ENSG00000091136;ENSG00000115461;ENSG00000127152;ENSG00000147044;ENSG00000175793;ENSG00000184304","TP63;LAMB1;IGFBP5;BCL11B;CASK;SFN;PRKD1"
"122","GO:0050678","regulation of epithelial cell proliferation","Any process that modulates the frequency, rate or extent of epithelial cell proliferation.","1.74% (6/345)",0.0007455363,3.13,"ENSG00000073282;ENSG00000091136;ENSG00000127152;ENSG00000147044;ENSG00000175793;ENSG00000184304","TP63;LAMB1;BCL11B;CASK;SFN;PRKD1"
"123","GO:0050715","positive regulation of cytokine secretion","Any process that activates or increases the frequency, rate or extent of the regulated release of cytokines from a cell.","7.14% (2/28)",0.003550933,2.45,"ENSG00000111640;ENSG00000182985","GAPDH;CADM1"
"124","GO:0050774","negative regulation of dendrite morphogenesis","Any process that stops, prevents, or reduces the frequency, rate or extent of dendrite morphogenesis.","12.5% (2/16)",0.001155021,2.94,"ENSG00000138814;ENSG00000169760","PPP3CA;NLGN1"
"125","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.67% (17/2520)",0.00131823,2.88,"ENSG00000055609;ENSG00000073282;ENSG00000111962;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000128585;ENSG00000138814;ENSG00000152767;ENSG00000165379;ENSG00000165973;ENSG00000169760;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000184304;ENSG00000196924","KMT2C;TP63;UST;IGFBP5;SOS1;BCL11B;MKLN1;PPP3CA;FARP1;LRFN5;NELL1;NLGN1;SFN;ERBB4;MAF;PRKD1;FLNA"
"126","GO:0050794","regulation of cellular process","Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.41% (39/9565)",0.005803289,2.24,"ENSG00000054267;ENSG00000055609;ENSG00000073282;ENSG00000091136;ENSG00000100154;ENSG00000111640;ENSG00000111962;ENSG00000112182;ENSG00000112701;ENSG00000115306;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000128585;ENSG00000130939;ENSG00000138814;ENSG00000139083;ENSG00000144596;ENSG00000145819;ENSG00000147044;ENSG00000151150;ENSG00000151474;ENSG00000152520;ENSG00000152767;ENSG00000154556;ENSG00000165379;ENSG00000165973;ENSG00000169760;ENSG00000170421;ENSG00000172403;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000182197;ENSG00000182871;ENSG00000182985;ENSG00000184304;ENSG00000188994;ENSG00000196924","ARID4B;KMT2C;TP63;LAMB1;TTC28;GAPDH;UST;BACH2;SENP6;SPTBN1;IGFBP5;SOS1;BCL11B;MKLN1;UBE4B;PPP3CA;ETV6;GRIP2;ARHGAP26;CASK;ANK3;FRMD4A;PAN3;FARP1;SORBS2;LRFN5;NELL1;NLGN1;KRT8;SYNPO2;SFN;ERBB4;MAF;EXT1;COL18A1;CADM1;PRKD1;ZNF292;FLNA"
"127","GO:0050891","multicellular organismal water homeostasis","Any process involved in the maintenance of an internal steady state of water within a tissue, organ, or a multicellular organism.","4.62% (3/65)",0.001148017,2.94,"ENSG00000073282;ENSG00000175793;ENSG00000182197","TP63;SFN;EXT1"
"128","GO:0051049","regulation of transport","Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.77% (13/1679)",0.001745413,2.76,"ENSG00000073282;ENSG00000111640;ENSG00000128585;ENSG00000138814;ENSG00000147044;ENSG00000151150;ENSG00000151474;ENSG00000169760;ENSG00000175793;ENSG00000182674;ENSG00000182985;ENSG00000184304;ENSG00000196924","TP63;GAPDH;MKLN1;PPP3CA;CASK;ANK3;FRMD4A;NLGN1;SFN;KCNB2;CADM1;PRKD1;FLNA"
"129","GO:0051050","positive regulation of transport","Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","1.27% (11/866)",6.637052e-05,4.18,"ENSG00000073282;ENSG00000111640;ENSG00000138814;ENSG00000147044;ENSG00000151150;ENSG00000151474;ENSG00000169760;ENSG00000175793;ENSG00000182985;ENSG00000184304;ENSG00000196924","TP63;GAPDH;PPP3CA;CASK;ANK3;FRMD4A;NLGN1;SFN;CADM1;PRKD1;FLNA"
"130","GO:0051128","regulation of cellular component organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.6% (15/2485)",0.008236462,2.08,"ENSG00000073282;ENSG00000111962;ENSG00000112701;ENSG00000115306;ENSG00000115461;ENSG00000128585;ENSG00000138814;ENSG00000152520;ENSG00000152767;ENSG00000165379;ENSG00000169760;ENSG00000172403;ENSG00000175793;ENSG00000184304;ENSG00000196924","TP63;UST;SENP6;SPTBN1;IGFBP5;MKLN1;PPP3CA;PAN3;FARP1;LRFN5;NLGN1;SYNPO2;SFN;PRKD1;FLNA"
"131","GO:0051146","striated muscle cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle.","1.59% (4/252)",0.008302953,2.08,"ENSG00000115461;ENSG00000138814;ENSG00000154556;ENSG00000170421","IGFBP5;PPP3CA;SORBS2;KRT8"
"132","GO:0051169","nuclear transport","The directed movement of substances into, out of, or within the nucleus.","1.43% (5/349)",0.004867348,2.31,"ENSG00000112182;ENSG00000138814;ENSG00000175793;ENSG00000184304;ENSG00000196924","BACH2;PPP3CA;SFN;PRKD1;FLNA"
"133","GO:0051170","import into nucleus","The directed movement of substances into the nucleus.","2.37% (4/169)",0.002010744,2.7,"ENSG00000112182;ENSG00000138814;ENSG00000184304;ENSG00000196924","BACH2;PPP3CA;PRKD1;FLNA"
"134","GO:0051179","localization","Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation.","0.46% (28/6134)",0.009893193,2,"ENSG00000073282;ENSG00000091136;ENSG00000111640;ENSG00000112182;ENSG00000115306;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000128585;ENSG00000132549;ENSG00000138814;ENSG00000144596;ENSG00000147044;ENSG00000151150;ENSG00000151474;ENSG00000152520;ENSG00000154380;ENSG00000169760;ENSG00000172403;ENSG00000175115;ENSG00000175793;ENSG00000178568;ENSG00000182197;ENSG00000182674;ENSG00000182871;ENSG00000182985;ENSG00000184304;ENSG00000196924","TP63;LAMB1;GAPDH;BACH2;SPTBN1;IGFBP5;SOS1;BCL11B;MKLN1;VPS13B;PPP3CA;GRIP2;CASK;ANK3;FRMD4A;PAN3;ENAH;NLGN1;SYNPO2;PACS1;SFN;ERBB4;EXT1;KCNB2;COL18A1;CADM1;PRKD1;FLNA"
"135","GO:0051204","protein insertion into mitochondrial membrane","The process that results in the incorporation of a protein into a mitochondrial membrane.","5.71% (2/35)",0.005510882,2.26,"ENSG00000073282;ENSG00000175793","TP63;SFN"
"136","GO:0051222","positive regulation of protein transport","Any process that activates or increases the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","2.23% (7/314)",5.584075e-05,4.25,"ENSG00000111640;ENSG00000151150;ENSG00000151474;ENSG00000175793;ENSG00000182985;ENSG00000184304;ENSG00000196924","GAPDH;ANK3;FRMD4A;SFN;CADM1;PRKD1;FLNA"
"137","GO:0051223","regulation of protein transport","Any process that modulates the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","1.43% (8/558)",0.0003391893,3.47,"ENSG00000111640;ENSG00000138814;ENSG00000151150;ENSG00000151474;ENSG00000175793;ENSG00000182985;ENSG00000184304;ENSG00000196924","GAPDH;PPP3CA;ANK3;FRMD4A;SFN;CADM1;PRKD1;FLNA"
"138","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.65% (20/3062)",0.0005938348,3.23,"ENSG00000055609;ENSG00000073282;ENSG00000111640;ENSG00000111962;ENSG00000115306;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000152767;ENSG00000165379;ENSG00000165973;ENSG00000169760;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000182674;ENSG00000182985;ENSG00000184304;ENSG00000196924","KMT2C;TP63;GAPDH;UST;SPTBN1;IGFBP5;SOS1;BCL11B;PPP3CA;FARP1;LRFN5;NELL1;NLGN1;SFN;ERBB4;MAF;KCNB2;CADM1;PRKD1;FLNA"
"139","GO:0051272","positive regulation of cellular component movement","Any process that activates or increases the frequency, rate or extent of the movement of a cellular component.","1.27% (7/553)",0.001703801,2.77,"ENSG00000091136;ENSG00000115461;ENSG00000138814;ENSG00000172403;ENSG00000182871;ENSG00000184304;ENSG00000196924","LAMB1;IGFBP5;PPP3CA;SYNPO2;COL18A1;PRKD1;FLNA"
"140","GO:0051599","response to hydrostatic pressure","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrostatic pressure stimulus. Hydrostatic pressure is the force acting on an object in a system where the fluid is at rest (as opposed to moving). The weight of the fluid above the object creates pressure on it.","28.57% (2/7)",0.0002058559,3.69,"ENSG00000170421;ENSG00000182871","KRT8;COL18A1"
"141","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","0.77% (12/1550)",0.002740643,2.56,"ENSG00000091136;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000154380;ENSG00000172403;ENSG00000178568;ENSG00000182197;ENSG00000182871;ENSG00000184304;ENSG00000196924","LAMB1;IGFBP5;SOS1;BCL11B;PPP3CA;ENAH;SYNPO2;ERBB4;EXT1;COL18A1;PRKD1;FLNA"
"142","GO:0051923","sulfation","The addition of a sulfate group to a molecule.","11.11% (2/18)",0.00146669,2.83,"ENSG00000111962;ENSG00000182197","UST;EXT1"
"143","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","0.99% (9/912)",0.002050159,2.69,"ENSG00000111962;ENSG00000127152;ENSG00000138814;ENSG00000152767;ENSG00000165379;ENSG00000169760;ENSG00000178568;ENSG00000184304;ENSG00000196924","UST;BCL11B;PPP3CA;FARP1;LRFN5;NLGN1;ERBB4;PRKD1;FLNA"
"144","GO:0051963","regulation of synapse assembly","Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse.","2.91% (3/103)",0.004271928,2.37,"ENSG00000152767;ENSG00000165379;ENSG00000169760","FARP1;LRFN5;NLGN1"
"145","GO:0060008","Sertoli cell differentiation","The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of a Sertoli cell. A Sertoli cell is a supporting cell projecting inward from the basement membrane of seminiferous tubules.","9.52% (2/21)",0.0020009,2.7,"ENSG00000054267;ENSG00000196924","ARID4B;FLNA"
"146","GO:0060009","Sertoli cell development","The process whose specific outcome is the progression of a Sertoli cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a Sertoli cell fate.","12.5% (2/16)",0.001155021,2.94,"ENSG00000054267;ENSG00000196924","ARID4B;FLNA"
"147","GO:0060341","regulation of cellular localization","Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell.","0.98% (9/922)",0.002208998,2.66,"ENSG00000073282;ENSG00000115306;ENSG00000147044;ENSG00000151150;ENSG00000169760;ENSG00000175793;ENSG00000178568;ENSG00000184304;ENSG00000196924","TP63;SPTBN1;CASK;ANK3;NLGN1;SFN;ERBB4;PRKD1;FLNA"
"148","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","1.12% (13/1163)",4.75885e-05,4.32,"ENSG00000054267;ENSG00000073282;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000134762;ENSG00000170421;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000182197;ENSG00000182871;ENSG00000196924","ARID4B;TP63;IGFBP5;SOS1;BCL11B;DSC3;KRT8;SFN;ERBB4;MAF;EXT1;COL18A1;FLNA"
"149","GO:0060537","muscle tissue development","The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers.","1.35% (5/370)",0.006213786,2.21,"ENSG00000115461;ENSG00000130939;ENSG00000138814;ENSG00000154556;ENSG00000178568","IGFBP5;UBE4B;PPP3CA;SORBS2;ERBB4"
"150","GO:0061383","trabecula morphogenesis","The process of shaping a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue.","4.35% (2/46)",0.009375711,2.03,"ENSG00000115904;ENSG00000130939","SOS1;UBE4B"
"151","GO:0061384","heart trabecula morphogenesis","The process of shaping a trabecula in the heart. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue.","6.25% (2/32)",0.004621883,2.34,"ENSG00000115904;ENSG00000130939","SOS1;UBE4B"
"152","GO:0061436","establishment of skin barrier","Establishment of the epithelial barrier, the functional barrier in the skin that limits its permeability.","8.33% (2/24)",0.002613822,2.58,"ENSG00000073282;ENSG00000175793","TP63;SFN"
"153","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.38% (7/509)",0.001056273,2.98,"ENSG00000111962;ENSG00000115306;ENSG00000115904;ENSG00000127152;ENSG00000151150;ENSG00000154380;ENSG00000182197","UST;SPTBN1;SOS1;BCL11B;ANK3;ENAH;EXT1"
"154","GO:0061951","establishment of protein localization to plasma membrane","The directed movement of a protein to a specific location in a plasma membrane.","5% (3/60)",0.0009094499,3.04,"ENSG00000115306;ENSG00000144596;ENSG00000151150","SPTBN1;GRIP2;ANK3"
"155","GO:0070201","regulation of establishment of protein localization","Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location.","1.49% (9/605)",0.0001039897,3.98,"ENSG00000073282;ENSG00000111640;ENSG00000138814;ENSG00000151150;ENSG00000151474;ENSG00000175793;ENSG00000182985;ENSG00000184304;ENSG00000196924","TP63;GAPDH;PPP3CA;ANK3;FRMD4A;SFN;CADM1;PRKD1;FLNA"
"156","GO:0070727","cellular macromolecule localization","Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell.","0.68% (13/1907)",0.005379092,2.27,"ENSG00000073282;ENSG00000115306;ENSG00000138814;ENSG00000144596;ENSG00000151150;ENSG00000152520;ENSG00000169760;ENSG00000175115;ENSG00000175793;ENSG00000178568;ENSG00000182674;ENSG00000184304;ENSG00000196924","TP63;SPTBN1;PPP3CA;GRIP2;ANK3;PAN3;NLGN1;PACS1;SFN;ERBB4;KCNB2;PRKD1;FLNA"
"157","GO:0071709","membrane assembly","The aggregation, arrangement and bonding together of a set of components to form a membrane.","9.09% (3/33)",0.000153998,3.81,"ENSG00000115306;ENSG00000151150;ENSG00000169760","SPTBN1;ANK3;NLGN1"
"158","GO:0071711","basement membrane organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the basement membrane.","6.45% (2/31)",0.004341785,2.36,"ENSG00000091136;ENSG00000182197","LAMB1;EXT1"
"159","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.55% (35/6318)",1.255523e-05,4.9,"ENSG00000054267;ENSG00000055609;ENSG00000073282;ENSG00000091136;ENSG00000111640;ENSG00000111962;ENSG00000112701;ENSG00000115306;ENSG00000115461;ENSG00000115904;ENSG00000127152;ENSG00000128585;ENSG00000130939;ENSG00000138814;ENSG00000139083;ENSG00000144596;ENSG00000145681;ENSG00000145819;ENSG00000151150;ENSG00000152520;ENSG00000152767;ENSG00000154380;ENSG00000154556;ENSG00000165379;ENSG00000169760;ENSG00000170421;ENSG00000172403;ENSG00000175793;ENSG00000178568;ENSG00000182197;ENSG00000182674;ENSG00000182871;ENSG00000182985;ENSG00000184304;ENSG00000196924","ARID4B;KMT2C;TP63;LAMB1;GAPDH;UST;SENP6;SPTBN1;IGFBP5;SOS1;BCL11B;MKLN1;UBE4B;PPP3CA;ETV6;GRIP2;HAPLN1;ARHGAP26;ANK3;PAN3;FARP1;ENAH;SORBS2;LRFN5;NLGN1;KRT8;SYNPO2;SFN;ERBB4;EXT1;KCNB2;COL18A1;CADM1;PRKD1;FLNA"
"160","GO:0072657","protein localization to membrane","A process in which a protein is transported to, or maintained in, a specific location in a membrane.","1.43% (9/631)",0.000143117,3.84,"ENSG00000073282;ENSG00000115306;ENSG00000144596;ENSG00000151150;ENSG00000169760;ENSG00000175115;ENSG00000175793;ENSG00000182674;ENSG00000196924","TP63;SPTBN1;GRIP2;ANK3;NLGN1;PACS1;SFN;KCNB2;FLNA"
"161","GO:0072659","protein localization to plasma membrane","A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane.","2.16% (6/278)",0.000237024,3.63,"ENSG00000115306;ENSG00000144596;ENSG00000151150;ENSG00000175115;ENSG00000182674;ENSG00000196924","SPTBN1;GRIP2;ANK3;PACS1;KCNB2;FLNA"
"162","GO:0090087","regulation of peptide transport","Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","1.37% (8/585)",0.0004651175,3.33,"ENSG00000111640;ENSG00000138814;ENSG00000151150;ENSG00000151474;ENSG00000175793;ENSG00000182985;ENSG00000184304;ENSG00000196924","GAPDH;PPP3CA;ANK3;FRMD4A;SFN;CADM1;PRKD1;FLNA"
"163","GO:0090150","establishment of protein localization to membrane","The directed movement of a protein to a specific location in a membrane.","1.52% (5/328)",0.003743464,2.43,"ENSG00000073282;ENSG00000115306;ENSG00000144596;ENSG00000151150;ENSG00000175793","TP63;SPTBN1;GRIP2;ANK3;SFN"
"164","GO:0090162","establishment of epithelial cell polarity","The specification and formation of anisotropic intracellular organization of an epithelial cell.","6.25% (2/32)",0.004621883,2.34,"ENSG00000114541;ENSG00000151474","FRMD4B;FRMD4A"
"165","GO:0090218","positive regulation of lipid kinase activity","Any process that increases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid.","5.56% (2/36)",0.005823276,2.23,"ENSG00000178568;ENSG00000184304","ERBB4;PRKD1"
"166","GO:0090257","regulation of muscle system process","Any process that modulates the frequency, rate or extent of a muscle system process, a multicellular organismal process carried out by any of the organs or tissues in a muscle system.","1.82% (4/220)",0.005174595,2.29,"ENSG00000115461;ENSG00000138814;ENSG00000182674;ENSG00000196924","IGFBP5;PPP3CA;KCNB2;FLNA"
"167","GO:0090316","positive regulation of intracellular protein transport","Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells.","2.55% (4/157)",0.001535647,2.81,"ENSG00000151150;ENSG00000175793;ENSG00000184304;ENSG00000196924","ANK3;SFN;PRKD1;FLNA"
"168","GO:0097368","establishment of Sertoli cell barrier","Establishment of a structure near the basement membrane in adjacent Sertoli cells of the seminiferous epithelium for maintaining spermatogenesis. The structure consists of tight junctions, basal ectoplasmic specializations, and desmosome-like junctions.","40% (2/5)",9.842594e-05,4.01,"ENSG00000054267;ENSG00000196924","ARID4B;FLNA"
"169","GO:0097435","supramolecular fiber organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure.","1.01% (7/690)",0.005817844,2.24,"ENSG00000115306;ENSG00000154380;ENSG00000154556;ENSG00000170421;ENSG00000172403;ENSG00000182197;ENSG00000196924","SPTBN1;ENAH;SORBS2;KRT8;SYNPO2;EXT1;FLNA"
"170","GO:0097485","neuron projection guidance","The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues.","1.85% (5/271)",0.001638605,2.79,"ENSG00000115306;ENSG00000115904;ENSG00000127152;ENSG00000154380;ENSG00000182197","SPTBN1;SOS1;BCL11B;ENAH;EXT1"
"171","GO:0098609","cell-cell adhesion","The attachment of one cell to another cell via adhesion molecules.","0.99% (8/811)",0.003739803,2.43,"ENSG00000091136;ENSG00000134762;ENSG00000151150;ENSG00000165379;ENSG00000169760;ENSG00000182197;ENSG00000182985;ENSG00000196924","LAMB1;DSC3;ANK3;LRFN5;NLGN1;EXT1;CADM1;FLNA"
"172","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","The attachment of one cell to another cell via adhesion molecules that are at least partially embedded in the plasma membrane.","1.59% (4/252)",0.008302953,2.08,"ENSG00000134762;ENSG00000165379;ENSG00000169760;ENSG00000182985","DSC3;LRFN5;NLGN1;CADM1"
"173","GO:0098773","skin epidermis development","The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure.","3.26% (3/92)",0.003108355,2.51,"ENSG00000073282;ENSG00000115461;ENSG00000115904","TP63;IGFBP5;SOS1"
"174","GO:0098876","vesicle-mediated transport to the plasma membrane","The directed movement of substances to the plasma membrane in transport vesicles that fuse with the plasma membrane by exocytosis.","3.16% (3/95)",0.00340332,2.47,"ENSG00000115306;ENSG00000144596;ENSG00000151150","SPTBN1;GRIP2;ANK3"
"175","GO:0098901","regulation of cardiac muscle cell action potential","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination in a cardiac muscle cell. This typically occurs via modulation of the activity or expression of voltage-gated ion channels.","7.14% (2/28)",0.003550933,2.45,"ENSG00000151150;ENSG00000196924","ANK3;FLNA"
"176","GO:0098917","retrograde trans-synaptic signaling","Cell-cell signaling from post to pre-synapse, across the synaptic cleft","16.67% (2/12)",0.0006404386,3.19,"ENSG00000152767;ENSG00000169760","FARP1;NLGN1"
"177","GO:0099054","presynapse assembly","The aggregation, arrangement and bonding together of a set of components to form a presynapse.","5.88% (3/51)",0.0005646636,3.25,"ENSG00000152767;ENSG00000165379;ENSG00000169760","FARP1;LRFN5;NLGN1"
"178","GO:0099172","presynapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a presynapse.","5.56% (3/54)",0.0006680725,3.18,"ENSG00000152767;ENSG00000165379;ENSG00000169760","FARP1;LRFN5;NLGN1"
"179","GO:0099174","regulation of presynapse organization","Any process that modulates the physical form of a presynapse.","8.11% (3/37)",0.0002173624,3.66,"ENSG00000152767;ENSG00000165379;ENSG00000169760","FARP1;LRFN5;NLGN1"
"180","GO:0099545","trans-synaptic signaling by trans-synaptic complex","Cell-cell signaling between presynapse and postsynapse mediated by a trans-synaptic protein complex.","22.22% (2/9)",0.0003514648,3.45,"ENSG00000152767;ENSG00000169760","FARP1;NLGN1"
