"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"123","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.68% (31/4537)",3.917338e-07,6.41,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000120549;ENSG00000131558;ENSG00000133812;ENSG00000135333;ENSG00000138639;ENSG00000138759;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000152818;ENSG00000155974;ENSG00000160145;ENSG00000162599;ENSG00000171843;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000183098;ENSG00000183117;ENSG00000184903;ENSG00000185070;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;GLI3;CUX2;SEMA5A;KIAA1217;EXOC4;SBF2;EPHA7;ARHGAP24;FRAS1;TENM4;HMGA2;GFRA1;FARP1;UTRN;GRIP1;KALRN;NFIA;MLLT3;BNC2;STOX2;EXT1;GPC6;CSMD1;IMMP2L;FLRT2;PBX1;LGR4;CUX1"
"124","GO:0048736","appendage development","The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","3.43% (6/175)",1.613824e-05,4.79,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000138759;ENSG00000182197;ENSG00000185630","FGFR2;RARB;GLI3;FRAS1;EXT1;PBX1"
"125","GO:0048754","branching morphogenesis of an epithelial tube","The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder.","4.08% (6/147)",5.951982e-06,5.23,"ENSG00000066468;ENSG00000106571;ENSG00000182197;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;GLI3;EXT1;CSMD1;PBX1;LGR4"
"126","GO:0048755","branching morphogenesis of a nerve","The process in which the anatomical structures of branches in a nerve are generated and organized. This term refers to an anatomical structure (nerve) not a cell (neuron).","20% (2/10)",0.0004203198,3.38,"ENSG00000066468;ENSG00000135333","FGFR2;EPHA7"
"127","GO:0048762","mesenchymal cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types.","1.83% (4/218)",0.004644924,2.33,"ENSG00000066468;ENSG00000112902;ENSG00000149948;ENSG00000182197","FGFR2;SEMA5A;HMGA2;EXT1"
"128","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.68% (11/654)",3.88878e-06,5.41,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"129","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.66% (36/5458)",1.775641e-08,7.75,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000120549;ENSG00000131558;ENSG00000133812;ENSG00000135333;ENSG00000138639;ENSG00000138759;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000152818;ENSG00000155974;ENSG00000160145;ENSG00000162599;ENSG00000171843;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000182463;ENSG00000182985;ENSG00000183098;ENSG00000183117;ENSG00000184903;ENSG00000185070;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;ERC1;GLI3;CUX2;SEMA5A;PDE4D;KIAA1217;EXOC4;SBF2;EPHA7;ARHGAP24;FRAS1;TENM4;HMGA2;GFRA1;FARP1;UTRN;GRIP1;KALRN;NFIA;MLLT3;BNC2;STOX2;EXT1;TSHZ2;CADM1;GPC6;CSMD1;IMMP2L;FLRT2;SMYD3;PBX1;LGR4;CUX1"
"130","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.64% (11/672)",5.045293e-06,5.3,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"131","GO:0048863","stem cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells.","1.97% (5/254)",0.001117722,2.95,"ENSG00000066468;ENSG00000112902;ENSG00000149948;ENSG00000171843;ENSG00000182197","FGFR2;SEMA5A;HMGA2;MLLT3;EXT1"
"132","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.55% (22/4016)",0.002297801,2.64,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000138639;ENSG00000149256;ENSG00000149948;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000171843;ENSG00000182197;ENSG00000182985;ENSG00000185070;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;GLI3;CUX2;SEMA5A;PDE4D;EPHA7;ARHGAP24;TENM4;HMGA2;GFRA1;FARP1;GRIP1;MLLT3;EXT1;CADM1;FLRT2;SMYD3;PBX1;LGR4;CUX1"
"133","GO:0050767","regulation of neurogenesis","Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.","1.24% (10/806)",0.0001521362,3.82,"ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000155974;ENSG00000185070;ENSG00000185630;ENSG00000257923","RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GRIP1;FLRT2;PBX1;CUX1"
"134","GO:0050769","positive regulation of neurogenesis","Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","1.51% (7/463)",0.0005307873,3.28,"ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000149256;ENSG00000155974;ENSG00000257923","RARB;GLI3;CUX2;SEMA5A;TENM4;GRIP1;CUX1"
"135","GO:0050775","positive regulation of dendrite morphogenesis","Any process that activates or increases the frequency, rate or extent of dendrite morphogenesis.","5.41% (2/37)",0.005896687,2.23,"ENSG00000111249;ENSG00000257923","CUX2;CUX1"
"136","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.63% (16/2520)",0.00288353,2.54,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000149948;ENSG00000152767;ENSG00000155974;ENSG00000171843;ENSG00000183098;ENSG00000185070;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;HMGA2;FARP1;GRIP1;MLLT3;GPC6;FLRT2;PBX1;LGR4;CUX1"
"137","GO:0050803","regulation of synapse structure or activity","Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.18% (5/229)",0.0007023859,3.15,"ENSG00000111249;ENSG00000135333;ENSG00000152767;ENSG00000183098;ENSG00000185070","CUX2;EPHA7;FARP1;GPC6;FLRT2"
"138","GO:0050807","regulation of synapse organization","Any process that modulates the physical form of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.29% (5/218)",0.0005620427,3.25,"ENSG00000111249;ENSG00000135333;ENSG00000152767;ENSG00000183098;ENSG00000185070","CUX2;EPHA7;FARP1;GPC6;FLRT2"
"139","GO:0050808","synapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","1.66% (7/422)",0.0003039299,3.52,"ENSG00000111249;ENSG00000135333;ENSG00000152767;ENSG00000152818;ENSG00000162599;ENSG00000183098;ENSG00000185070","CUX2;EPHA7;FARP1;UTRN;NFIA;GPC6;FLRT2"
"140","GO:0050919","negative chemotaxis","The directed movement of a motile cell or organism towards a lower concentration of a chemical.","6.52% (3/46)",0.0003910329,3.41,"ENSG00000112902;ENSG00000135333;ENSG00000185070","SEMA5A;EPHA7;FLRT2"
"141","GO:0051094","positive regulation of developmental process","Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.83% (11/1329)",0.002119791,2.67,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000149256;ENSG00000149948;ENSG00000155974;ENSG00000185070;ENSG00000205213;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;TENM4;HMGA2;GRIP1;FLRT2;LGR4;CUX1"
"142","GO:0051216","cartilage development","The process whose specific outcome is the progression of a cartilage element over time, from its formation to the mature structure. Cartilage elements are skeletal elements that consist of connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","2.12% (4/189)",0.002790098,2.55,"ENSG00000077092;ENSG00000106571;ENSG00000149948;ENSG00000182197","RARB;GLI3;HMGA2;EXT1"
"143","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.69% (21/3062)",0.0001343211,3.87,"ENSG00000066468;ENSG00000067798;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000149256;ENSG00000149948;ENSG00000152767;ENSG00000152818;ENSG00000155974;ENSG00000171444;ENSG00000171843;ENSG00000182985;ENSG00000183098;ENSG00000185070;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;NAV3;RARB;GLI3;CUX2;SEMA5A;PDE4D;EPHA7;TENM4;HMGA2;FARP1;UTRN;GRIP1;MCC;MLLT3;CADM1;GPC6;FLRT2;PBX1;LGR4;CUX1"
"144","GO:0051240","positive regulation of multicellular organismal process","Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","0.78% (13/1675)",0.00138361,2.86,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000113448;ENSG00000149256;ENSG00000149948;ENSG00000155974;ENSG00000182985;ENSG00000185070;ENSG00000205213;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;PDE4D;TENM4;HMGA2;GRIP1;CADM1;FLRT2;LGR4;CUX1"
"145","GO:0051241","negative regulation of multicellular organismal process","Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","0.77% (9/1170)",0.009122105,2.04,"ENSG00000067798;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000113448;ENSG00000135333;ENSG00000171444;ENSG00000185630;ENSG00000205213","NAV3;RARB;GLI3;SEMA5A;PDE4D;EPHA7;MCC;PBX1;LGR4"
"146","GO:0051301","cell division","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells.","1.01% (6/594)",0.009868131,2.01,"ENSG00000066468;ENSG00000116117;ENSG00000118007;ENSG00000149948;ENSG00000171843;ENSG00000182197","FGFR2;PARD3B;STAG1;HMGA2;MLLT3;EXT1"
"147","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.32% (12/912)",1.607881e-05,4.79,"ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000152767;ENSG00000155974;ENSG00000183098;ENSG00000185070;ENSG00000185630;ENSG00000257923","RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;FARP1;GRIP1;GPC6;FLRT2;PBX1;CUX1"
"148","GO:0051962","positive regulation of nervous system development","Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.53% (8/524)",0.0001905209,3.72,"ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000149256;ENSG00000155974;ENSG00000185070;ENSG00000257923","RARB;GLI3;CUX2;SEMA5A;TENM4;GRIP1;FLRT2;CUX1"
"149","GO:0051963","regulation of synapse assembly","Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse.","4.85% (5/103)",1.639395e-05,4.79,"ENSG00000111249;ENSG00000135333;ENSG00000152767;ENSG00000183098;ENSG00000185070","CUX2;EPHA7;FARP1;GPC6;FLRT2"
"150","GO:0055123","digestive system development","The process whose specific outcome is the progression of the digestive system over time, from its formation to the mature structure. The digestive system is the entire structure in which digestion takes place. Digestion is all of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism.","3.08% (4/130)",0.0007034914,3.15,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000205213","FGFR2;RARB;GLI3;LGR4"
"151","GO:0060021","roof of mouth development","The biological process whose specific outcome is the progression of the roof of the mouth from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure. The roof of the mouth is the partition that separates the nasal and oral cavities.","3.19% (3/94)",0.003110626,2.51,"ENSG00000106571;ENSG00000138759;ENSG00000173068","GLI3;FRAS1;BNC2"
"152","GO:0060070","canonical Wnt signaling pathway","The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes.","2.17% (7/323)",5.805204e-05,4.24,"ENSG00000066468;ENSG00000106571;ENSG00000112902;ENSG00000171444;ENSG00000171843;ENSG00000182197;ENSG00000205213","FGFR2;GLI3;SEMA5A;MCC;MLLT3;EXT1;LGR4"
"153","GO:0060173","limb development","The process whose specific outcome is the progression of a limb over time, from its formation to the mature structure. A limb is an appendage of an animal used for locomotion or grasping. Examples include legs, arms or some types of fin.","3.43% (6/175)",1.613824e-05,4.79,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000138759;ENSG00000182197;ENSG00000185630","FGFR2;RARB;GLI3;FRAS1;EXT1;PBX1"
"154","GO:0060284","regulation of cell development","Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.08% (10/923)",0.0004536863,3.34,"ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000155974;ENSG00000185070;ENSG00000185630;ENSG00000257923","RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;GRIP1;FLRT2;PBX1;CUX1"
"155","GO:0060322","head development","The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body.","1.03% (8/779)",0.002548321,2.59,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000135333;ENSG00000182197;ENSG00000184903;ENSG00000185630","FGFR2;RARB;GLI3;SEMA5A;EPHA7;EXT1;IMMP2L;PBX1"
"156","GO:0060348","bone development","The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components.","2.06% (4/194)",0.003064969,2.51,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000182197","FGFR2;RARB;GLI3;EXT1"
"157","GO:0060349","bone morphogenesis","The process in which bones are generated and organized.","4.4% (4/91)",0.0001808611,3.74,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000182197","FGFR2;RARB;GLI3;EXT1"
"158","GO:0060351","cartilage development involved in endochondral bone morphogenesis","The process whose specific outcome is the progression of the cartilage that will provide a scaffold for mineralization of endochondral bones.","6.9% (2/29)",0.003651998,2.44,"ENSG00000077092;ENSG00000182197","RARB;EXT1"
"159","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","1.12% (13/1163)",3.730599e-05,4.43,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000113448;ENSG00000135333;ENSG00000138639;ENSG00000138759;ENSG00000171843;ENSG00000182197;ENSG00000183098;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;PDE4D;EPHA7;ARHGAP24;FRAS1;MLLT3;EXT1;GPC6;CSMD1;PBX1;LGR4"
"160","GO:0060441","epithelial tube branching involved in lung morphogenesis","The process in which a highly ordered sequence of patterning events generates the branched epithelial tubes of the lung, consisting of reiterated combinations of bud outgrowth, elongation, and dichotomous subdivision of terminal units.","6.67% (2/30)",0.00390512,2.41,"ENSG00000066468;ENSG00000182197","FGFR2;EXT1"
"161","GO:0060443","mammary gland morphogenesis","The process in which anatomical structures of the mammary gland are generated and organized. Morphogenesis refers to the creation of shape. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk.","6.52% (3/46)",0.0003910329,3.41,"ENSG00000066468;ENSG00000106571;ENSG00000183117","FGFR2;GLI3;CSMD1"
"162","GO:0060485","mesenchyme development","The process whose specific outcome is the progression of a mesenchymal tissue over time, from its formation to the mature structure. A mesenchymal tissue is made up of loosely packed stellate cells.","2.24% (6/268)",0.000172694,3.76,"ENSG00000066468;ENSG00000112902;ENSG00000131558;ENSG00000149948;ENSG00000173068;ENSG00000182197","FGFR2;SEMA5A;EXOC4;HMGA2;BNC2;EXT1"
"163","GO:0060560","developmental growth involved in morphogenesis","The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape.","1.69% (4/237)",0.006229929,2.21,"ENSG00000066468;ENSG00000112902;ENSG00000135333;ENSG00000182197","FGFR2;SEMA5A;EPHA7;EXT1"
"164","GO:0060562","epithelial tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","2.18% (7/321)",5.58195e-05,4.25,"ENSG00000066468;ENSG00000106571;ENSG00000135333;ENSG00000182197;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;GLI3;EPHA7;EXT1;CSMD1;PBX1;LGR4"
"165","GO:0060592","mammary gland formation","The process pertaining to the initial formation of the mammary gland from unspecified parts. The process begins with formation of the mammary line and ends when the solid mammary bud invades the primary mammary mesenchyme.","28.57% (2/7)",0.0001973222,3.7,"ENSG00000066468;ENSG00000106571","FGFR2;GLI3"
"166","GO:0060603","mammary gland duct morphogenesis","The process in which anatomical structures of the mammary ducts are generated and organized. Mammary ducts are epithelial tubes that transport milk.","5.88% (2/34)",0.004996569,2.3,"ENSG00000066468;ENSG00000183117","FGFR2;CSMD1"
"167","GO:0060675","ureteric bud morphogenesis","The process in which the ureteric bud is generated and organized.","5% (3/60)",0.0008550164,3.07,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"168","GO:0060828","regulation of canonical Wnt signaling pathway","Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.","2.14% (6/281)",0.0002231837,3.65,"ENSG00000066468;ENSG00000106571;ENSG00000112902;ENSG00000171444;ENSG00000171843;ENSG00000205213","FGFR2;GLI3;SEMA5A;MCC;MLLT3;LGR4"
"169","GO:0060993","kidney morphogenesis","Morphogenesis of a kidney. A kidney is an organ that filters the blood and excretes the end products of body metabolism in the form of urine.","4.44% (4/90)",0.0001733048,3.76,"ENSG00000106571;ENSG00000138759;ENSG00000185630;ENSG00000205213","GLI3;FRAS1;PBX1;LGR4"
"170","GO:0061005","cell differentiation involved in kidney development","The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the kidney as it progresses from its formation to the mature state.","5.45% (3/55)",0.000662681,3.18,"ENSG00000106571;ENSG00000182197;ENSG00000205213","GLI3;EXT1;LGR4"
"171","GO:0061138","morphogenesis of a branching epithelium","The process in which the anatomical structures of a branched epithelium are generated and organized.","3.41% (6/176)",1.666886e-05,4.78,"ENSG00000066468;ENSG00000106571;ENSG00000182197;ENSG00000183117;ENSG00000185630;ENSG00000205213","FGFR2;GLI3;EXT1;CSMD1;PBX1;LGR4"
"172","GO:0061326","renal tubule development","The progression of the renal tubule over time from its formation to the mature form. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis.","3.26% (3/92)",0.002926886,2.53,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"173","GO:0061333","renal tubule morphogenesis","The process in which the renal tubule is generated by specification of cell fate, through the maintenance of cell polarity, regulated cell proliferation and morphogenetic cell rearrangements, shape changes and growth. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis.","4.11% (3/73)",0.00151068,2.82,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"174","GO:0061448","connective tissue development","The progression of a connective tissue over time, from its formation to the mature structure.","1.59% (4/252)",0.007710068,2.11,"ENSG00000077092;ENSG00000106571;ENSG00000149948;ENSG00000182197","RARB;GLI3;HMGA2;EXT1"
"175","GO:0061458","reproductive system development","The progression of the reproductive system over time from its formation to the mature structure. The reproductive system consists of the organs that function in reproduction.","1.44% (6/416)",0.001744597,2.76,"ENSG00000066468;ENSG00000106571;ENSG00000173320;ENSG00000183117;ENSG00000184903;ENSG00000205213","FGFR2;GLI3;STOX2;CSMD1;IMMP2L;LGR4"
"176","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.38% (7/509)",0.0009287634,3.03,"ENSG00000066468;ENSG00000106571;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000182197;ENSG00000185070","FGFR2;GLI3;SEMA5A;EPHA7;GFRA1;EXT1;FLRT2"
"177","GO:0071625","vocalization behavior","The behavior in which an organism produces sounds by a mechanism involving its respiratory system.","11.76% (2/17)",0.001252768,2.9,"ENSG00000106571;ENSG00000182197","GLI3;EXT1"
"178","GO:0071711","basement membrane organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the basement membrane.","6.45% (2/31)",0.004166187,2.38,"ENSG00000182197;ENSG00000185070","EXT1;FLRT2"
"179","GO:0071838","cell proliferation in bone marrow","The multiplication or reproduction of cells, resulting in the expansion of a cell population in the bone marrow.","22.22% (2/9)",0.0003369247,3.47,"ENSG00000066468;ENSG00000149948","FGFR2;HMGA2"
"180","GO:0071863","regulation of cell proliferation in bone marrow","A process that modulates the frequency, rate or extent of cell proliferation in the bone marrow.","25% (2/8)",0.0002625739,3.58,"ENSG00000066468;ENSG00000149948","FGFR2;HMGA2"
"181","GO:0071864","positive regulation of cell proliferation in bone marrow","A process that activates or increases the frequency, rate or extent of cell proliferation in the bone marrow.","25% (2/8)",0.0002625739,3.58,"ENSG00000066468;ENSG00000149948","FGFR2;HMGA2"
"182","GO:0072001","renal system development","The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels.","2.99% (9/301)",3.100841e-07,6.51,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000135333;ENSG00000138759;ENSG00000162599;ENSG00000182197;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;EPHA7;FRAS1;NFIA;EXT1;PBX1;LGR4"
"183","GO:0072006","nephron development","The process whose specific outcome is the progression of the nephron over time, from its formation to the mature structure. A nephron is the functional unit of the kidney.","2.92% (4/137)",0.0008560748,3.07,"ENSG00000106571;ENSG00000182197;ENSG00000185630;ENSG00000205213","GLI3;EXT1;PBX1;LGR4"
"184","GO:0072009","nephron epithelium development","The process whose specific outcome is the progression of the nephron epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure. The nephron epithelium is a tissue that covers the surface of a nephron.","3.77% (4/106)",0.0003248982,3.49,"ENSG00000106571;ENSG00000182197;ENSG00000185630;ENSG00000205213","GLI3;EXT1;PBX1;LGR4"
"185","GO:0072028","nephron morphogenesis","The process in which the anatomical structures of the nephron are generated and organized. A nephron is the functional unit of the kidney.","4.11% (3/73)",0.00151068,2.82,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"186","GO:0072073","kidney epithelium development","The process whose specific outcome is the progression of an epithelium in the kidney over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","5.11% (7/137)",2.021405e-07,6.69,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000135333;ENSG00000182197;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;EPHA7;EXT1;PBX1;LGR4"
"187","GO:0072078","nephron tubule morphogenesis","The process in which the anatomical structures of a nephron tubule are generated and organized. A nephron tubule is an epithelial tube that is part of the nephron, the functional part of the kidney.","4.35% (3/69)",0.001283718,2.89,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"188","GO:0072080","nephron tubule development","The progression of a nephron tubule over time, from its initial formation to the mature structure. A nephron tubule is an epithelial tube that is part of the nephron, the functional part of the kidney.","3.37% (3/89)",0.002664121,2.57,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"189","GO:0072088","nephron epithelium morphogenesis","The process in which the anatomical structures of the nephron epithelium are generated and organized. The nephron epithelium is a tissue that covers the surface of a nephron.","4.23% (3/71)",0.00139429,2.86,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"190","GO:0072089","stem cell proliferation","The multiplication or reproduction of stem cells, resulting in the expansion of a stem cell population. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells.","2.46% (3/122)",0.006448073,2.19,"ENSG00000066468;ENSG00000106571;ENSG00000149948","FGFR2;GLI3;HMGA2"
