"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"131","GO:0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","0.93% (14/1508)",0.0001708618,3.77,"ENSG00000041515;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000145934;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000182168;ENSG00000185483;ENSG00000188517;ENSG00000218336","MYO16;SEMA3A;MAP2;EPHA4;TENM2;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;UNC5C;ROR1;COL25A1;TENM3"
"132","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.65% (11/668)",5.937182e-06,5.23,"ENSG00000041515;ENSG00000075213;ENSG00000078018;ENSG00000116106;ENSG00000158321;ENSG00000164690;ENSG00000168280;ENSG00000169760;ENSG00000170381;ENSG00000182168;ENSG00000188517","MYO16;SEMA3A;MAP2;EPHA4;AUTS2;SHH;KIF5C;NLGN1;SEMA3E;UNC5C;COL25A1"
"133","GO:0140058","neuron projection arborization",NA,"7.69% (2/26)",0.003065433,2.51,"ENSG00000075213;ENSG00000169760","SEMA3A;NLGN1"
"134","GO:1902284","neuron projection extension involved in neuron projection guidance",NA,"5.41% (2/37)",0.006143614,2.21,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"135","GO:1902667","regulation of axon guidance",NA,"4.76% (2/42)",0.007862669,2.1,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"136","GO:1902668","negative regulation of axon guidance",NA,"7.14% (2/28)",0.003550933,2.45,"ENSG00000075213;ENSG00000170381","SEMA3A;SEMA3E"
"137","GO:1902805","positive regulation of synaptic vesicle transport",NA,"16.67% (2/12)",0.0006404386,3.19,"ENSG00000078018;ENSG00000169760","MAP2;NLGN1"
"138","GO:1990138","neuron projection extension","Long distance growth of a single neuron projection involved in cellular development. A neuron projection is a prolongation or process extending from a nerve cell, e.g. an axon or dendrite.","2.34% (4/171)",0.00209877,2.68,"ENSG00000075213;ENSG00000078018;ENSG00000158321;ENSG00000170381","SEMA3A;MAP2;AUTS2;SEMA3E"
"139","GO:2000026","regulation of multicellular organismal development","Any process that modulates the frequency, rate or extent of multicellular organismal development.","0.79% (16/2022)",0.0003304619,3.48,"ENSG00000075213;ENSG00000078018;ENSG00000100354;ENSG00000116106;ENSG00000135048;ENSG00000140262;ENSG00000144730;ENSG00000164690;ENSG00000169760;ENSG00000170381;ENSG00000180357;ENSG00000185483;ENSG00000189120;ENSG00000196628;ENSG00000204262;ENSG00000218336","SEMA3A;MAP2;TNRC6B;EPHA4;CEMIP2;TCF12;IL17RD;SHH;NLGN1;SEMA3E;ZNF609;ROR1;SP6;TCF4;COL5A2;TENM3"
"140","GO:2001222","regulation of neuron migration","Any process that modulates the frequency, rate or extent of neuron migration.","4.55% (2/44)",0.008604113,2.07,"ENSG00000075213;ENSG00000180357","SEMA3A;ZNF609"
"141","GO:2001224","positive regulation of neuron migration","Any process that activates or increases the frequency, rate or extent of neuron migration.","11.76% (2/17)",0.001306371,2.88,"ENSG00000075213;ENSG00000180357","SEMA3A;ZNF609"
