"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"132","GO:0023052","signaling","The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered.","0.5% (28/5639)",0.00249834,2.6,"ENSG00000044524;ENSG00000101282;ENSG00000112562;ENSG00000116132;ENSG00000124813;ENSG00000129682;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000150672;ENSG00000153707;ENSG00000164741;ENSG00000165995;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000185920;ENSG00000198947","EPHA3;RSPO4;SMOC2;PRRX1;RUNX2;FGF13;PDE5A;FBN2;PRICKLE1;CDH11;CNTN4;DLG2;PTPRD;DLC1;CACNB2;COL3A1;IL1RAPL1;ZEB2;ROBO1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;NRG3;PTCH1;DMD"
"133","GO:0030030","cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon.","1.23% (19/1547)",8.936169e-08,7.05,"ENSG00000044524;ENSG00000116132;ENSG00000129682;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154654;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185920;ENSG00000198947","EPHA3;PRRX1;FGF13;CDH11;CNTN4;PTPRD;NCAM2;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;PTCH1;DMD"
"134","GO:0030154","cell differentiation","The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state.","0.78% (30/3846)",6.631369e-08,7.18,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000129682;ENSG00000134532;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154654;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000185920;ENSG00000189337;ENSG00000198947","VCAN;EPHA3;HDAC9;PRRX1;SATB2;RUNX2;FGF13;SOX5;PDE5A;FBN2;PRICKLE1;CDH11;CNTN4;PTPRD;NCAM2;COL3A1;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;NRG3;PTCH1;KAZN;DMD"
"135","GO:0030155","regulation of cell adhesion","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix.","1.04% (7/672)",0.00504448,2.3,"ENSG00000044524;ENSG00000112562;ENSG00000138735;ENSG00000160963;ENSG00000164741;ENSG00000185532;ENSG00000198947","EPHA3;SMOC2;PDE5A;COL26A1;DLC1;PRKG1;DMD"
"136","GO:0030182","neuron differentiation","The process in which a relatively unspecialized cell acquires specialized features of a neuron.","1.62% (22/1355)",2.199028e-11,10.66,"ENSG00000044524;ENSG00000048052;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000129682;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154654;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185920;ENSG00000198947","EPHA3;HDAC9;PRRX1;SATB2;RUNX2;FGF13;CDH11;CNTN4;PTPRD;NCAM2;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;PTCH1;DMD"
"137","GO:0030198","extracellular matrix organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix.","1.33% (5/375)",0.006569581,2.18,"ENSG00000038427;ENSG00000112562;ENSG00000138829;ENSG00000142173;ENSG00000168542","VCAN;SMOC2;FBN2;COL6A2;COL3A1"
"138","GO:0030278","regulation of ossification","Any process that modulates the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance.","2.01% (4/199)",0.0036259,2.44,"ENSG00000124813;ENSG00000138829;ENSG00000184304;ENSG00000185920","RUNX2;FBN2;PRKD1;PTCH1"
"139","GO:0030326","embryonic limb morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping.","3.28% (4/122)",0.0006005661,3.22,"ENSG00000116132;ENSG00000124813;ENSG00000138829;ENSG00000185920","PRRX1;RUNX2;FBN2;PTCH1"
"140","GO:0030334","regulation of cell migration","Any process that modulates the frequency, rate or extent of cell migration.","0.92% (8/870)",0.005704954,2.24,"ENSG00000048052;ENSG00000112562;ENSG00000164741;ENSG00000168542;ENSG00000169855;ENSG00000184304;ENSG00000185532;ENSG00000185737","HDAC9;SMOC2;DLC1;COL3A1;ROBO1;PRKD1;PRKG1;NRG3"
"141","GO:0030336","negative regulation of cell migration","Any process that stops, prevents, or reduces the frequency, rate or extent of cell migration.","1.85% (5/271)",0.001638605,2.79,"ENSG00000164741;ENSG00000168542;ENSG00000169855;ENSG00000185532;ENSG00000185737","DLC1;COL3A1;ROBO1;PRKG1;NRG3"
"142","GO:0030879","mammary gland development","The process whose specific outcome is the progression of the mammary gland over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk. Its development starts with the formation of the mammary line and ends as the mature gland cycles between nursing and weaning stages.","2.22% (3/135)",0.00902422,2.04,"ENSG00000169855;ENSG00000185737;ENSG00000185920","ROBO1;NRG3;PTCH1"
"143","GO:0030900","forebrain development","The process whose specific outcome is the progression of the forebrain over time, from its formation to the mature structure. The forebrain is the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions).","2.89% (11/380)",2.183558e-08,7.66,"ENSG00000119042;ENSG00000129682;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000198947","SATB2;FGF13;DLC1;COL3A1;ZEB2;ROBO1;CNTNAP2;ROBO2;PRKG1;NRG3;DMD"
"144","GO:0031128","developmental induction","A developmental process involving two tissues in which one tissue (the inducer) produces a signal that directs cell fate commitment of cells in the second tissue (the responder).","5.88% (2/34)",0.005206484,2.28,"ENSG00000169855;ENSG00000185008","ROBO1;ROBO2"
"145","GO:0031175","neuron projection development","The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).","1.93% (19/986)",4.865769e-11,10.31,"ENSG00000044524;ENSG00000116132;ENSG00000129682;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154654;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185920;ENSG00000198947","EPHA3;PRRX1;FGF13;CDH11;CNTN4;PTPRD;NCAM2;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;PTCH1;DMD"
"146","GO:0031223","auditory behavior","The behavior of an organism in response to a sound.","22.22% (2/9)",0.0003514648,3.45,"ENSG00000174469;ENSG00000179915","CNTNAP2;NRXN1"
"147","GO:0031344","regulation of cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.","1.74% (12/691)",1.17551e-06,5.93,"ENSG00000044524;ENSG00000116132;ENSG00000129682;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000179915;ENSG00000184304;ENSG00000185008;ENSG00000198947","EPHA3;PRRX1;FGF13;PTPRD;IL1RAPL1;ZEB2;ROBO1;NEGR1;NRXN1;PRKD1;ROBO2;DMD"
"148","GO:0031346","positive regulation of cell projection organization","Any process that activates or increases the frequency, rate or extent of the process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.","2.35% (9/383)",2.774184e-06,5.56,"ENSG00000044524;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000184304;ENSG00000185008;ENSG00000198947","EPHA3;PTPRD;IL1RAPL1;ZEB2;ROBO1;NEGR1;PRKD1;ROBO2;DMD"
"149","GO:0031401","positive regulation of protein modification process","Any process that activates or increases the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein.","0.79% (9/1145)",0.009153606,2.04,"ENSG00000129682;ENSG00000138735;ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000185737","FGF13;PDE5A;PRICKLE1;DLC1;ZEB2;ROBO1;NRXN1;PRKD1;NRG3"
"150","GO:0031589","cell-substrate adhesion","The attachment of a cell to the underlying substrate via adhesion molecules.","1.73% (6/347)",0.0007683594,3.11,"ENSG00000044524;ENSG00000112562;ENSG00000160963;ENSG00000164741;ENSG00000168542;ENSG00000198947","EPHA3;SMOC2;COL26A1;DLC1;COL3A1;DMD"
"151","GO:0032332","positive regulation of chondrocyte differentiation","Any process that activates or increases the frequency, rate or extent of chondrocyte differentiation.","10.53% (2/19)",0.001635922,2.79,"ENSG00000124813;ENSG00000134532","RUNX2;SOX5"
"152","GO:0032409","regulation of transporter activity","Any process that modulates the activity of a transporter.","1.92% (5/261)",0.001388314,2.86,"ENSG00000129682;ENSG00000150672;ENSG00000165995;ENSG00000179915;ENSG00000198947","FGF13;DLG2;CACNB2;NRXN1;DMD"
"153","GO:0032412","regulation of ion transmembrane transporter activity","Any process that modulates the activity of an ion transporter.","2.08% (5/240)",0.0009560059,3.02,"ENSG00000129682;ENSG00000150672;ENSG00000165995;ENSG00000179915;ENSG00000198947","FGF13;DLG2;CACNB2;NRXN1;DMD"
"154","GO:0032501","multicellular organismal process","Any biological process, occurring at the level of a multicellular organism, pertinent to its function.","0.57% (38/6648)",6.922149e-07,6.16,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000101282;ENSG00000112562;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000129682;ENSG00000134532;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000150672;ENSG00000153707;ENSG00000154162;ENSG00000154654;ENSG00000164741;ENSG00000165995;ENSG00000166250;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185565;ENSG00000185737;ENSG00000185920;ENSG00000189337;ENSG00000198947","VCAN;EPHA3;HDAC9;RSPO4;SMOC2;PRRX1;SATB2;RUNX2;FGF13;SOX5;PDE5A;FBN2;PRICKLE1;CDH11;CNTN4;DLG2;PTPRD;CDH12;NCAM2;DLC1;CACNB2;CLMP;COL3A1;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;LSAMP;NRG3;PTCH1;KAZN;DMD"
"155","GO:0032502","developmental process","A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.","0.62% (36/5818)",3.008225e-07,6.52,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000101282;ENSG00000112562;ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000129682;ENSG00000134532;ENSG00000138735;ENSG00000138829;ENSG00000139174;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154162;ENSG00000154654;ENSG00000164741;ENSG00000166250;ENSG00000168542;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000172260;ENSG00000174469;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185565;ENSG00000185737;ENSG00000185920;ENSG00000189337;ENSG00000198947","VCAN;EPHA3;HDAC9;RSPO4;SMOC2;PRRX1;SATB2;RUNX2;FGF13;SOX5;PDE5A;FBN2;PRICKLE1;CDH11;CNTN4;PTPRD;CDH12;NCAM2;DLC1;CLMP;COL3A1;IL1RAPL1;ZEB2;ROBO1;NEGR1;CNTNAP2;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;LSAMP;NRG3;PTCH1;KAZN;DMD"
"156","GO:0032879","regulation of localization","Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location.","0.65% (17/2615)",0.002001013,2.7,"ENSG00000044524;ENSG00000048052;ENSG00000112562;ENSG00000129682;ENSG00000150672;ENSG00000151474;ENSG00000164741;ENSG00000165995;ENSG00000168542;ENSG00000169306;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000185532;ENSG00000185737;ENSG00000185920;ENSG00000198947","EPHA3;HDAC9;SMOC2;FGF13;DLG2;FRMD4A;DLC1;CACNB2;COL3A1;IL1RAPL1;ROBO1;NRXN1;PRKD1;PRKG1;NRG3;PTCH1;DMD"
"157","GO:0032989","cellular component morphogenesis","The process in which cellular structures, including whole cells or cell parts, are generated and organized.","1.45% (16/1107)",1.50628e-07,6.82,"ENSG00000044524;ENSG00000129682;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000154162;ENSG00000164741;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000179915;ENSG00000184347;ENSG00000185008;ENSG00000185920;ENSG00000198947","EPHA3;FGF13;CDH11;CNTN4;PTPRD;CDH12;DLC1;IL1RAPL1;ZEB2;ROBO1;CNTNAP2;NRXN1;SLIT3;ROBO2;PTCH1;DMD"
"158","GO:0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","2.03% (14/691)",1.767295e-08,7.75,"ENSG00000044524;ENSG00000129682;ENSG00000140937;ENSG00000144619;ENSG00000153707;ENSG00000169306;ENSG00000169554;ENSG00000169855;ENSG00000174469;ENSG00000179915;ENSG00000184347;ENSG00000185008;ENSG00000185920;ENSG00000198947","EPHA3;FGF13;CDH11;CNTN4;PTPRD;IL1RAPL1;ZEB2;ROBO1;CNTNAP2;NRXN1;SLIT3;ROBO2;PTCH1;DMD"
"159","GO:0033135","regulation of peptidyl-serine phosphorylation","Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-serine.","2.4% (3/125)",0.007310592,2.14,"ENSG00000179915;ENSG00000184304;ENSG00000198947","NRXN1;PRKD1;DMD"
"160","GO:0033674","positive regulation of kinase activity","Any process that activates or increases the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.","1.35% (8/592)",0.0005033362,3.3,"ENSG00000044524;ENSG00000129682;ENSG00000138735;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000185737","EPHA3;FGF13;PDE5A;ZEB2;ROBO1;NRXN1;PRKD1;NRG3"
"161","GO:0034329","cell junction assembly","A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction.","1.6% (4/250)",0.00807811,2.09,"ENSG00000044524;ENSG00000140937;ENSG00000154162;ENSG00000164741","EPHA3;CDH11;CDH12;DLC1"
"162","GO:0034332","adherens junction organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an adherens junction. An adherens junction is a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments.","2.67% (4/150)",0.001298137,2.89,"ENSG00000044524;ENSG00000140937;ENSG00000154162;ENSG00000164741","EPHA3;CDH11;CDH12;DLC1"
"163","GO:0034762","regulation of transmembrane transport","Any process that modulates the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other.","1.15% (6/520)",0.005839494,2.23,"ENSG00000129682;ENSG00000150672;ENSG00000165995;ENSG00000179915;ENSG00000184304;ENSG00000198947","FGF13;DLG2;CACNB2;NRXN1;PRKD1;DMD"
"164","GO:0034765","regulation of ion transmembrane transport","Any process that modulates the frequency, rate or extent of the directed movement of ions from one side of a membrane to the other.","1.36% (6/442)",0.00263984,2.58,"ENSG00000129682;ENSG00000150672;ENSG00000165995;ENSG00000179915;ENSG00000184304;ENSG00000198947","FGF13;DLG2;CACNB2;NRXN1;PRKD1;DMD"
"165","GO:0035023","regulation of Rho protein signal transduction","Any process that modulates the frequency, rate or extent of Rho protein signal transduction.","3.75% (3/80)",0.002088534,2.68,"ENSG00000164741;ENSG00000168542;ENSG00000169855","DLC1;COL3A1;ROBO1"
"166","GO:0035025","positive regulation of Rho protein signal transduction","Any process that activates or increases the frequency, rate or extent of Rho protein signal transduction.","7.41% (2/27)",0.003303974,2.48,"ENSG00000168542;ENSG00000169855","COL3A1;ROBO1"
"167","GO:0035107","appendage morphogenesis","The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","2.76% (4/145)",0.001145132,2.94,"ENSG00000116132;ENSG00000124813;ENSG00000138829;ENSG00000185920","PRRX1;RUNX2;FBN2;PTCH1"
"168","GO:0035108","limb morphogenesis","The process in which the anatomical structures of a limb are generated and organized. A limb is a paired appendage of a tetrapod used for locomotion or grasping.","2.76% (4/145)",0.001145132,2.94,"ENSG00000116132;ENSG00000124813;ENSG00000138829;ENSG00000185920","PRRX1;RUNX2;FBN2;PTCH1"
"169","GO:0035113","embryonic appendage morphogenesis","The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","3.28% (4/122)",0.0006005661,3.22,"ENSG00000116132;ENSG00000124813;ENSG00000138829;ENSG00000185920","PRRX1;RUNX2;FBN2;PTCH1"
"170","GO:0035148","tube formation","Creation of the central hole of a tube in an anatomical structure through which gases and/or liquids flow.","2.67% (4/150)",0.001298137,2.89,"ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000185920","PRICKLE1;DLC1;ZEB2;PTCH1"
"171","GO:0035239","tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","1.29% (11/851)",5.665285e-05,4.25,"ENSG00000048052;ENSG00000112562;ENSG00000116132;ENSG00000139174;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000185920","HDAC9;SMOC2;PRRX1;PRICKLE1;DLC1;COL3A1;ZEB2;ROBO1;NRXN1;PRKD1;PTCH1"
"172","GO:0035268","protein mannosylation","The addition of a mannose residue to a protein acceptor molecule.","8.33% (2/24)",0.002613822,2.58,"ENSG00000133687;ENSG00000179104","TMTC1;TMTC2"
"173","GO:0035269","protein O-linked mannosylation","The transfer of mannose from dolichyl activated mannose to the hydroxyl group of a seryl or threonyl residue of a protein acceptor molecule, to form an O-linked protein-sugar linkage.","10.53% (2/19)",0.001635922,2.79,"ENSG00000133687;ENSG00000179104","TMTC1;TMTC2"
"174","GO:0035295","tube development","The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts.","1.26% (13/1035)",1.387071e-05,4.86,"ENSG00000048052;ENSG00000112562;ENSG00000116132;ENSG00000139174;ENSG00000164741;ENSG00000166250;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000185008;ENSG00000185920","HDAC9;SMOC2;PRRX1;PRICKLE1;DLC1;CLMP;COL3A1;ZEB2;ROBO1;NRXN1;PRKD1;ROBO2;PTCH1"
"175","GO:0035385","Roundabout signaling pathway","A series of molecular signals initiated by the binding of a SLIT protein to a Roundabout (ROBO) family receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription.","40% (2/5)",9.842594e-05,4.01,"ENSG00000169855;ENSG00000184347","ROBO1;SLIT3"
"176","GO:0035767","endothelial cell chemotaxis","The directed movement of an endothelial cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis).","6.67% (2/30)",0.004069892,2.39,"ENSG00000112562;ENSG00000184304","SMOC2;PRKD1"
"177","GO:0035904","aorta development","The progression of the aorta over time, from its initial formation to the mature structure. An aorta is an artery that carries blood from the heart to other parts of the body.","7.14% (4/56)",2.928136e-05,4.53,"ENSG00000139174;ENSG00000168542;ENSG00000169855;ENSG00000185008","PRICKLE1;COL3A1;ROBO1;ROBO2"
"178","GO:0035924","cellular response to vascular endothelial growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vascular endothelial growth factor stimulus.","4.35% (3/69)",0.001364842,2.86,"ENSG00000112562;ENSG00000169855;ENSG00000184304","SMOC2;ROBO1;PRKD1"
"179","GO:0036211","protein modification process","The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification).","0.57% (22/3892)",0.002081366,2.68,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000121440;ENSG00000129682;ENSG00000133687;ENSG00000138735;ENSG00000139174;ENSG00000150672;ENSG00000153707;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000174473;ENSG00000179104;ENSG00000179915;ENSG00000183580;ENSG00000184304;ENSG00000185532;ENSG00000185737;ENSG00000198947","VCAN;EPHA3;HDAC9;PDZRN3;FGF13;TMTC1;PDE5A;PRICKLE1;DLG2;PTPRD;DLC1;COL3A1;ZEB2;ROBO1;GALNTL6;TMTC2;NRXN1;FBXL7;PRKD1;PRKG1;NRG3;DMD"
"180","GO:0036445","neuronal stem cell division","The self-renewing division of a neuronal stem cell.","13.33% (2/15)",0.001012695,2.99,"ENSG00000129682;ENSG00000134532","FGF13;SOX5"
"181","GO:0038084","vascular endothelial growth factor signaling pathway","A series of molecular signals initiated by the binding of a vascular endothelial growth factor (VEGF) to a receptor on the surface of the target cell, and ending with regulation of a downstream cellular process, e.g. transcription.","6.38% (3/47)",0.0004436021,3.35,"ENSG00000112562;ENSG00000169855;ENSG00000184304","SMOC2;ROBO1;PRKD1"
"182","GO:0040011","locomotion","Self-propelled movement of a cell or organism from one location to another.","1.02% (18/1759)",3.346092e-06,5.48,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000112562;ENSG00000119042;ENSG00000129682;ENSG00000144619;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185532;ENSG00000185737;ENSG00000185920","VCAN;EPHA3;HDAC9;SMOC2;SATB2;FGF13;CNTN4;DLC1;COL3A1;ZEB2;ROBO1;NRXN1;PRKD1;SLIT3;ROBO2;PRKG1;NRG3;PTCH1"
"183","GO:0040012","regulation of locomotion","Any process that modulates the frequency, rate or extent of locomotion of a cell or organism.","0.91% (9/984)",0.003428387,2.46,"ENSG00000048052;ENSG00000112562;ENSG00000164741;ENSG00000168542;ENSG00000169855;ENSG00000184304;ENSG00000185008;ENSG00000185532;ENSG00000185737","HDAC9;SMOC2;DLC1;COL3A1;ROBO1;PRKD1;ROBO2;PRKG1;NRG3"
"184","GO:0040013","negative regulation of locomotion","Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism.","1.83% (6/328)",0.0005720843,3.24,"ENSG00000164741;ENSG00000168542;ENSG00000169855;ENSG00000185008;ENSG00000185532;ENSG00000185737","DLC1;COL3A1;ROBO1;ROBO2;PRKG1;NRG3"
"185","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","Any process that modulates the frequency, rate or extent of fibroblast growth factor receptor signaling pathway activity.","8.82% (3/34)",0.0001685244,3.77,"ENSG00000112562;ENSG00000124813;ENSG00000179915","SMOC2;RUNX2;NRXN1"
"186","GO:0042297","vocal learning","A behavioral process whose outcome is a relatively long-lasting behavioral change whereby an organism modifies innate vocalizations to imitate sounds produced by others.","33.33% (2/6)",0.0001473391,3.83,"ENSG00000174469;ENSG00000179915","CNTNAP2;NRXN1"
"187","GO:0042330","taxis","The directed movement of a motile cell or organism in response to an external stimulus.","1.74% (10/575)",1.052791e-05,4.98,"ENSG00000044524;ENSG00000112562;ENSG00000144619;ENSG00000169855;ENSG00000179915;ENSG00000184304;ENSG00000184347;ENSG00000185008;ENSG00000185737;ENSG00000185920","EPHA3;SMOC2;CNTN4;ROBO1;NRXN1;PRKD1;SLIT3;ROBO2;NRG3;PTCH1"
"188","GO:0043009","chordate embryonic development","The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching.","1.11% (7/630)",0.003544017,2.45,"ENSG00000116132;ENSG00000119042;ENSG00000124813;ENSG00000139174;ENSG00000164741;ENSG00000169554;ENSG00000185920","PRRX1;SATB2;RUNX2;PRICKLE1;DLC1;ZEB2;PTCH1"
"189","GO:0043412","macromolecule modification","The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties.","0.54% (22/4088)",0.004042885,2.39,"ENSG00000038427;ENSG00000044524;ENSG00000048052;ENSG00000121440;ENSG00000129682;ENSG00000133687;ENSG00000138735;ENSG00000139174;ENSG00000150672;ENSG00000153707;ENSG00000164741;ENSG00000168542;ENSG00000169554;ENSG00000169855;ENSG00000174473;ENSG00000179104;ENSG00000179915;ENSG00000183580;ENSG00000184304;ENSG00000185532;ENSG00000185737;ENSG00000198947","VCAN;EPHA3;HDAC9;PDZRN3;FGF13;TMTC1;PDE5A;PRICKLE1;DLG2;PTPRD;DLC1;COL3A1;ZEB2;ROBO1;GALNTL6;TMTC2;NRXN1;FBXL7;PRKD1;PRKG1;NRG3;DMD"
"190","GO:0043534","blood vessel endothelial cell migration","The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis.","2.31% (3/130)",0.008140654,2.09,"ENSG00000048052;ENSG00000169855;ENSG00000184304","HDAC9;ROBO1;PRKD1"
"191","GO:0043542","endothelial cell migration","The orderly movement of an endothelial cell into the extracellular matrix to form an endothelium.","1.74% (4/230)",0.006047662,2.22,"ENSG00000048052;ENSG00000112562;ENSG00000169855;ENSG00000184304","HDAC9;SMOC2;ROBO1;PRKD1"
